customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
9817-APLHW,Male,1,No,Yes,27,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,34.47,1532.28,No
8380-MQINP,Female,1,No,Yes,63,Yes,No phone service,DSL,Yes,Yes,No internet service,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),46.2,7749.58,No
0840-DFEZH,Male,1,No,No,56,No,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,27.22,3952.54,No
1513-XNPPH,Male,1,No,Yes,63,Yes,No phone service,No,No internet service,No,No internet service,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),69.34,6827.37,Yes
8690-ZVLCL,Female,1,No,No,32,No,No phone service,No,No,No internet service,No internet service,No internet service,Yes,No,One year,No,Mailed check,92.44,1225.57,No
6015-VVHHE,Female,1,Yes,No,44,No,No,DSL,No,No internet service,Yes,No,No,No,One year,Yes,Credit card (automatic),95.75,8080.3,Yes
1125-SNVCK,Male,1,No,Yes,63,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),61.19,596.1,No
0384-LPITE,Female,1,Yes,No,28,Yes,No,DSL,No,No internet service,No,No internet service,No internet service,No,Two year,No,Mailed check,26.58,261.21,No
4616-EWBNJ,Male,0,No,Yes,0,No,Yes,DSL,No internet service,No,No,No internet service,No,No,One year,Yes,Mailed check,117.46,5551.08,No
6347-DCUIK,Male,1,No,No,68,Yes,No,DSL,No internet service,Yes,No internet service,No,Yes,Yes,Two year,Yes,Credit card (automatic),70.15,686.98,Yes
1335-HQMKX,Male,0,Yes,No,55,No,No,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),79.62,2541.73,No
2545-EBUPK,Female,1,No,Yes,3,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),107.05,2246.38,No
6923-AQONU,Female,1,Yes,No,15,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,60.73,916.93,No
2172-EJXVF,Male,1,Yes,No,31,Yes,No,No,No,No internet service,No,Yes,No internet service,Yes,One year,No,Mailed check,107.03,6057.0,No
0897-FEGMU,Female,1,No,No,71,No,No,DSL,No internet service,Yes,No internet service,Yes,No internet service,No,One year,Yes,Electronic check,85.29,7855.2,Yes
7663-RGWBC,Male,1,No,Yes,53,No,No,DSL,No,No,Yes,Yes,No internet service,No internet service,One year,No,Electronic check,48.59,5817.92,Yes
1120-BMWUB,Female,0,Yes,Yes,55,No,No,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Two year,Yes,Mailed check,44.89,2596.32,Yes
9124-LHCJQ,Female,1,Yes,No,10,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,46.42,1594.43,Yes
4536-PLEQY,Male,1,Yes,Yes,3,No,No phone service,DSL,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,98.01,3706.53,No
7029-IJEJK,Female,0,Yes,No,10,No,No phone service,Fiber optic,Yes,No,No,No internet service,Yes,No,Two year,No,Credit card (automatic),20.58,951.23,No
8871-JLMHM,Male,0,Yes,Yes,16,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No internet service,No internet service,One year,Yes,Electronic check,115.26,3440.22,No
2235-ZGKPT,Male,1,Yes,Yes,0,Yes,No,No,No internet service,Yes,No internet service,Yes,No internet service,No,One year,Yes,Electronic check,59.61,8142.14,Yes
3891-PUQOD,Male,0,Yes,Yes,58,No,Yes,No,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),67.84,2197.58,Yes
5447-VYTKW,Male,1,No,No,8,No,Yes,No,No internet service,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),113.51,5101.41,No
3623-FQBOX,Male,1,Yes,No,12,No,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),68.08,6483.18,No
0689-NKYLF,Male,0,Yes,Yes,61,No,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,65.75,5222.28,Yes
8659-HDIYE,Male,1,Yes,No,58,No,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),91.7,8422.63,No
3658-KIBGF,Female,1,No,No,60,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,No,Yes,Two year,No,Bank transfer (automatic),117.53,7484.26,Yes
3474-BAFSJ,Male,1,No,No,5,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,No,Yes,Two year,No,Credit card (automatic),31.07,540.89,No
5519-YLDGW,Male,0,Yes,Yes,23,Yes,No phone service,No,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),85.87,8334.98,Yes
3865-ZFZIB,Female,1,No,No,17,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),63.65,2050.26,No
1855-AGAWH,Male,0,No,Yes,66,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),41.3,2039.03,No
7109-CQYUZ,Female,1,No,No,9,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,38.59,2027.44,No
1370-GGAWX,Male,0,No,Yes,20,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),21.26,8599.8,No
4680-KUTAJ,Male,1,Yes,Yes,3,No,No phone service,DSL,No internet service,No,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,111.66,3728.45,No
5307-UVGNB,Male,1,No,No,71,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),38.36,6741.54,No
4946-EDSEW,Female,1,No,No,42,Yes,No,DSL,No internet service,No internet service,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),40.53,3938.62,Yes
2883-ILGWO,Male,1,Yes,No,52,No,No phone service,DSL,No internet service,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Electronic check,81.59,7211.09,No
2516-VQRRV,Male,1,Yes,No,18,No,No,DSL,No internet service,No,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,60.94,3907.43,Yes
7580-UGXNC,Female,1,No,No,52,No,Yes,Fiber optic,No internet service,No,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,73.39,6364.58,Yes
3642-BYHDO,Female,1,No,Yes,41,Yes,No phone service,No,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,28.68,3706.23,No
9629-NHXFW,Female,1,Yes,No,60,Yes,No phone service,DSL,No internet service,No,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),46.44,7433.2,No
2696-RZVZW,Female,0,No,No,71,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No internet service,One year,No,Credit card (automatic),42.44,739.78,No
5766-FTRTS,Male,1,No,No,15,Yes,No,DSL,No internet service,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,59.32,3354.96,No
0396-HUJBP,Female,1,Yes,No,8,Yes,No phone service,No,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),96.06,5663.5,No
5178-LMXOP,Female,1,No,Yes,67,No,Yes,Fiber optic,No,No,No internet service,Yes,No internet service,No internet service,One year,Yes,Bank transfer (automatic),27.32,6339.91,Yes
8879-ZKJOF,Female,1,No,No,62,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,69.22,2877.66,No
6285-FTQBF,Male,0,Yes,Yes,30,No,No,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,44.57,5332.79,No
8185-UPYBR,Female,1,Yes,Yes,38,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),30.98,1102.97,Yes
4585-HETAI,Male,1,Yes,Yes,26,Yes,No,No,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,112.88,3759.06,Yes
7526-BEZQB,Male,1,Yes,Yes,3,No,Yes,No,No internet service,Yes,Yes,No,No internet service,No,Two year,Yes,Bank transfer (automatic),89.27,7060.25,Yes
1474-JUWSM,Male,1,No,Yes,0,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),28.8,1288.93,No
3530-CRZSB,Male,1,Yes,No,28,No,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),56.48,3641.91,No
8498-XXGWA,Male,1,No,No,42,No,No phone service,DSL,No internet service,No internet service,No internet service,No,No internet service,No,Two year,No,Credit card (automatic),35.26,7286.67,No
9617-INGJY,Female,0,Yes,No,9,No,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,Yes,One year,No,Bank transfer (automatic),31.42,7423.7,No
0621-TSSMU,Female,0,Yes,Yes,23,No,No,DSL,No internet service,No internet service,No internet service,Yes,No,Yes,Two year,No,Bank transfer (automatic),108.64,7778.44,No
7234-KMNRQ,Female,1,No,No,10,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Mailed check,45.74,7345.91,No
7636-PEPNS,Male,0,Yes,Yes,18,No,Yes,No,No internet service,Yes,No,Yes,No,Yes,Two year,No,Mailed check,20.86,8162.12,No
4683-WYDOU,Female,0,No,No,64,No,No,No,No internet service,No,No internet service,Yes,No internet service,No,Two year,No,Bank transfer (automatic),51.98,900.47,No
9052-DHNKM,Male,1,No,Yes,43,Yes,Yes,No,No internet service,Yes,No internet service,Yes,Yes,Yes,One year,Yes,Credit card (automatic),20.89,6047.5,No
6794-HKIAJ,Female,1,Yes,No,72,Yes,Yes,No,Yes,No,No internet service,Yes,No,No internet service,One year,Yes,Credit card (automatic),115.65,4072.03,No
5578-NKCXI,Female,0,Yes,No,15,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,One year,No,Mailed check,111.93,8080.87,No
1642-HMARX,Female,0,Yes,No,17,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,One year,Yes,Credit card (automatic),39.68,6604.74,No
3096-WPXBT,Female,1,Yes,Yes,14,No,Yes,No,No,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,42.64,5029.18,No
8434-PNQZX,Male,0,No,Yes,44,No,Yes,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),50.82,7501.45,No
5950-AAAGJ,Male,0,No,No,22,No,No,DSL,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),39.37,6798.64,No
4299-OPXEJ,Female,0,Yes,Yes,16,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,67.81,3538.54,No
4951-UKAAQ,Male,1,No,No,26,No,Yes,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,One year,No,Electronic check,28.65,7348.91,Yes
9618-LFJRU,Male,1,No,Yes,63,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),49.54,1787.26,No
6693-DJWTY,Female,1,No,No,50,No,Yes,No,Yes,No internet service,No internet service,No internet service,No,No,One year,Yes,Mailed check,83.96,253.94,No
0744-GKNGE,Female,1,Yes,Yes,8,Yes,No phone service,No,No internet service,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.24,3044.26,No
6447-EGDIV,Male,1,No,No,41,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No,One year,No,Mailed check,36.98,1502.93,No
1167-OYZJF,Male,0,Yes,Yes,39,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,79.61,1400.53,No
2108-YKQTY,Female,0,Yes,Yes,66,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No,No,Two year,Yes,Mailed check,45.62,1023.89,Yes
4806-DXQCE,Female,1,Yes,No,64,No,Yes,No,Yes,Yes,Yes,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.58,2758.28,No
4918-QLLIW,Male,1,No,Yes,0,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No,No,One year,Yes,Electronic check,50.84,7671.79,Yes
7056-IMHCC,Female,1,Yes,Yes,72,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,No,No,Two year,No,Mailed check,38.27,2140.23,Yes
4854-SSLTN,Male,0,Yes,Yes,11,No,Yes,No,Yes,No,No,No,No,No internet service,Month-to-month,No,Electronic check,110.28,1631.66,No
5294-DMSFH,Male,0,No,Yes,52,No,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Mailed check,31.26,8038.48,No
4837-PZTIC,Female,1,No,No,33,Yes,No,DSL,No internet service,Yes,No internet service,Yes,Yes,No internet service,One year,No,Mailed check,85.43,3778.5,No
1625-JAIIY,Male,1,Yes,Yes,13,No,Yes,DSL,Yes,No,No internet service,No internet service,Yes,Yes,Two year,No,Credit card (automatic),46.13,5445.96,Yes
0603-OLQDC,Male,0,No,No,57,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),36.53,2840.68,No
3272-VUHPV,Male,1,No,Yes,43,No,No phone service,Fiber optic,No,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),75.96,5841.39,No
4176-FXYBO,Male,1,Yes,No,12,No,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),74.17,685.41,No
1063-DHQJF,Female,0,No,No,19,No,Yes,DSL,No internet service,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Electronic check,36.19,1278.14,No
8663-UPDGF,Male,0,No,Yes,4,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No,No,Two year,Yes,Bank transfer (automatic),29.87,1675.7,No
6719-FGEDO,Female,1,No,Yes,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),77.32,6435.5,No
1837-YQUCE,Female,0,No,Yes,49,Yes,Yes,DSL,No internet service,No internet service,No,No,Yes,Yes,One year,No,Credit card (automatic),116.71,1219.08,No
2947-DOMLJ,Male,0,No,Yes,54,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,23.9,3055.92,Yes
4112-LUEIZ,Male,0,Yes,Yes,53,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,Two year,Yes,Electronic check,31.04,4007.24,Yes
0369-ZGOVK,Male,1,Yes,Yes,34,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Mailed check,71.84,7241.26,No
4510-HIMLV,Male,1,No,Yes,66,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No internet service,One year,Yes,Electronic check,103.74,6613.22,Yes
9919-KNPOO,Male,0,Yes,No,72,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),21.75,2064.11,No
8749-JMNKX,Female,0,No,No,49,Yes,Yes,No,No internet service,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),25.31,6491.31,Yes
7872-BAAZR,Female,0,No,Yes,49,No,Yes,DSL,No internet service,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,97.12,4912.65,No
9391-LMANN,Male,0,Yes,Yes,36,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),82.16,1905.18,No
2430-USGXP,Female,1,Yes,No,17,Yes,No phone service,No,No,No internet service,Yes,No internet service,No internet service,No internet service,One year,No,Electronic check,43.66,3459.58,Yes
8174-TBVCF,Male,1,No,Yes,41,No,Yes,No,Yes,No,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,118.52,3471.48,No
1698-XFZCI,Male,1,Yes,No,5,No,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No,One year,No,Bank transfer (automatic),101.11,6278.23,No
1877-HKBQX,Female,1,Yes,Yes,59,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),64.08,125.84,No
4450-DLLMH,Male,1,No,No,72,No,Yes,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),97.61,783.52,No
0428-AXXLJ,Female,0,Yes,Yes,66,No,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No,No,Two year,No,Mailed check,87.94,1211.06,No
2746-DIJLO,Female,1,No,Yes,66,No,No phone service,No,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,104.1,5982.26,No
5955-ERIHD,Male,1,No,Yes,53,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),80.07,5894.39,Yes
0917-EZOLA,Male,0,No,No,23,Yes,No,No,No,Yes,Yes,Yes,No internet service,No internet service,One year,No,Credit card (automatic),87.27,6062.63,Yes
3508-VLHCZ,Female,1,No,No,23,Yes,No phone service,No,Yes,No internet service,No,No,No internet service,Yes,One year,No,Electronic check,101.14,3190.49,No
4086-ATNFV,Male,1,Yes,Yes,25,Yes,Yes,DSL,No,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),97.45,7737.15,No
0468-YRPXN,Female,1,No,No,65,No,No,DSL,No internet service,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,89.81,1749.34,No
5996-NRVXR,Female,0,No,No,11,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Two year,No,Credit card (automatic),51.34,660.56,No
3739-YBWAB,Female,0,Yes,No,51,No,No,No,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),76.03,4909.55,No
7047-FWEYA,Male,1,No,Yes,26,No,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,91.49,6330.08,No
2000-MPKCA,Male,1,No,Yes,45,Yes,No,DSL,Yes,Yes,Yes,Yes,No internet service,No internet service,One year,Yes,Bank transfer (automatic),47.89,2090.78,No
9762-YAQAA,Male,0,No,Yes,68,No,No,No,No internet service,No internet service,No internet service,Yes,Yes,No,Two year,No,Mailed check,54.03,2538.86,No
5949-EBSQK,Female,0,Yes,Yes,50,No,No,Fiber optic,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,114.44,5241.89,Yes
5473-KHBPS,Male,0,Yes,Yes,53,No,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,108.74,7580.95,No
0100-DUVFC,Male,1,No,No,40,No,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No,No internet service,One year,Yes,Mailed check,44.35,2373.56,No
5397-TUPSH,Male,1,No,No,54,Yes,No,No,No,No,No internet service,No internet service,No,No internet service,Two year,No,Bank transfer (automatic),49.94,6563.25,No
8950-MTZNV,Female,0,No,No,51,No,No,DSL,Yes,No internet service,No,Yes,Yes,No internet service,One year,Yes,Electronic check,101.77,8076.12,No
0326-VDYXE,Male,1,No,No,57,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Mailed check,92.81,2063.52,No
6773-LQTVT,Male,1,Yes,No,67,No,No,No,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,107.79,3556.18,No
7274-RTAPZ,Male,1,Yes,No,72,Yes,No,No,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),79.82,3458.1,Yes
0436-TWFFZ,Male,1,Yes,No,4,No,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,71.33,3822.28,No
8566-YPRGL,Female,1,No,No,69,No,No,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No,Two year,No,Bank transfer (automatic),65.31,2526.65,No
0311-UNPFF,Female,0,Yes,Yes,47,No,Yes,No,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,33.62,7486.43,Yes
6609-MXJHJ,Female,0,No,Yes,27,No,No,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,Two year,Yes,Mailed check,70.28,8669.26,No
2669-OIDSD,Male,0,No,Yes,22,No,Yes,DSL,No internet service,No,No,No internet service,Yes,Yes,Two year,Yes,Mailed check,87.07,4751.49,No
8400-WZICQ,Male,0,Yes,Yes,11,No,Yes,DSL,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Electronic check,54.21,2602.81,No
3834-XUIFC,Male,1,Yes,No,42,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Credit card (automatic),52.99,4097.93,Yes
9576-SYUHJ,Male,1,Yes,Yes,48,Yes,No,No,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,71.34,4562.98,No
0410-IPFTY,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,One year,Yes,Credit card (automatic),94.53,4153.72,No
2831-EBWRN,Male,1,Yes,Yes,53,No,No,Fiber optic,Yes,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),49.76,7140.83,No
9430-NKQLY,Female,1,No,No,59,No,No,No,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,Yes,Mailed check,87.24,4189.01,No
8414-MYSHR,Male,1,Yes,Yes,46,No,Yes,Fiber optic,No,No,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),110.94,2800.63,Yes
0247-SLUJI,Female,1,No,No,34,No,Yes,DSL,No,Yes,No internet service,No,Yes,No,One year,Yes,Credit card (automatic),27.38,7161.96,No
9402-ORRAH,Female,0,Yes,Yes,10,Yes,No phone service,No,No,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),66.45,2246.36,No
6483-OATDN,Female,0,Yes,No,10,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),100.27,3141.43,No
1293-HHSHJ,Female,1,Yes,No,47,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,No internet service,Yes,One year,No,Mailed check,74.02,7343.38,No
4840-ORQXB,Male,1,Yes,Yes,39,No,No,DSL,Yes,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),71.88,5479.3,No
7599-FKVXZ,Female,1,Yes,No,31,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No,No,Two year,No,Bank transfer (automatic),26.58,1012.54,Yes
3982-DQLUS,Female,0,Yes,Yes,46,No,No,DSL,No,Yes,No,No,No,No internet service,One year,No,Electronic check,47.32,228.23,No
8610-ZIKJJ,Female,0,Yes,Yes,15,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,21.43,490.35,No
3756-VNWDH,Female,1,Yes,No,41,Yes,No phone service,No,Yes,Yes,No internet service,No internet service,Yes,No,Two year,No,Mailed check,33.93,7438.62,No
7801-KICAO,Female,1,Yes,No,43,Yes,No,No,Yes,No internet service,No internet service,Yes,No internet service,No,Two year,Yes,Mailed check,38.91,2828.77,No
7673-LPRNY,Male,1,No,Yes,66,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,Two year,No,Credit card (automatic),21.53,218.52,No
8229-TNIQA,Female,0,Yes,Yes,14,No,No phone service,Fiber optic,No internet service,No,Yes,Yes,No internet service,Yes,One year,Yes,Mailed check,58.25,3853.08,Yes
6060-QBMGV,Male,0,No,No,55,No,No phone service,DSL,Yes,No internet service,Yes,Yes,No internet service,No internet service,Two year,Yes,Mailed check,47.27,6684.06,No
7339-POGZN,Female,0,Yes,Yes,32,No,No,DSL,Yes,Yes,No,No,No internet service,Yes,Two year,No,Credit card (automatic),94.72,6915.37,No
2828-SLQPF,Male,0,Yes,No,45,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),31.99,3146.4,No
4465-VDKIQ,Male,1,No,Yes,69,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,36.97,4054.62,No
2921-XWDJH,Male,0,No,Yes,55,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,Yes,Two year,No,Credit card (automatic),115.58,1916.03,No
6221-AVQYL,Female,1,No,No,60,No,No phone service,No,Yes,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),117.4,7647.28,Yes
2558-BUOZZ,Male,1,No,No,12,Yes,No phone service,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),68.3,739.06,No
9257-AZMTZ,Female,0,Yes,Yes,56,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),85.96,5052.4,No
0003-MKNFE,Male,1,Yes,Yes,24,Yes,Yes,DSL,No internet service,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),46.83,330.06,No
0975-UYDTX,Male,1,No,No,64,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,Yes,No,Two year,No,Mailed check,69.77,3790.02,No
7743-EXURX,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,108.14,455.83,Yes
4682-BLBUC,Female,1,Yes,No,54,Yes,No phone service,No,Yes,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,106.87,3078.67,No
0975-VOOVL,Male,1,Yes,Yes,14,No,No phone service,DSL,Yes,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),20.22,7440.64,No
5968-VXZLG,Male,0,No,No,60,No,No phone service,No,No internet service,No internet service,Yes,Yes,No,No internet service,One year,No,Mailed check,116.56,2273.02,No
5569-KGJHX,Female,0,No,Yes,44,No,No phone service,No,No,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,50.66,2381.85,Yes
4988-IQIGL,Female,0,No,No,16,Yes,Yes,DSL,No,Yes,Yes,Yes,No internet service,No,Two year,Yes,Electronic check,69.78,1513.24,Yes
5201-FRKKS,Male,0,Yes,Yes,44,No,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,95.81,8161.84,No
9799-CAYJJ,Female,1,Yes,Yes,66,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,No internet service,Two year,Yes,Credit card (automatic),38.08,7165.0,No
7730-IUTDZ,Female,1,Yes,Yes,58,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,51.71,7021.68,Yes
0426-TIRNE,Male,1,No,Yes,37,No,No phone service,DSL,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,84.57,1780.63,Yes
5443-SCMKX,Male,0,No,No,9,No,No,No,No internet service,No,No internet service,Yes,Yes,No internet service,Two year,No,Electronic check,82.06,5590.46,No
