fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
15.67,0.83,0.09,2.0,0.13,44.97,24.0,0.9994,3.2,0.47,9.3,6
8.42,0.58,0.78,8.94,0.41,5.0,171.32,1.0,3.09,0.63,10.48,6
15.34,1.0,0.2,4.44,0.08,28.22,226.2,0.99,3.7,0.88,12.51,6
12.7,0.73,0.08,2.3,0.37,40.37,180.04,0.99,3.78,0.7,9.3,6
10.46,0.915,0.27,2.1,0.08800000000000001,7.0,23.0,1.0,2.99,0.47,11.89,4
13.2,0.46,0.0,1.54,0.071,12.0,205.99,1.0006,3.92,1.09,12.36,6
6.98,0.15,0.32,8.88,0.25,6.0,158.44,0.9975,3.3,0.85,9.3,5
13.41,0.46,0.52,8.91,0.48,12.0,230.25,1.0006,3.1,0.56,10.93,6
8.16,1.52,0.37,13.18,0.34,14.0,180.4,1.0,3.88,1.61,11.94,6
6.83,0.14,0.44,5.11,0.085,30.49,24.0,1.0,3.61,0.59,11.73,6
15.82,0.82,0.7,15.22,0.06,3.8,255.34,1.0,3.73,1.44,11.69,7
8.8,0.95,0.41,1.15,0.18,26.0,39.84,0.99,3.31,0.53,10.5,6
9.68,0.65,0.37,5.1,0.11,11.0,228.38,1.0,3.32,1.71,10.4,6
12.35,0.36,0.19,6.38,0.075,15.0,39.0,1.0,3.56,0.52,13.13,6
8.8,0.12,0.54,2.5,0.56,40.63,238.93,1.0,3.23,0.84,12.37,5
9.51,0.17,0.55,10.12,0.53,28.32,120.25,1.0,3.49,0.54,11.06,5
7.5,0.64,0.43,5.53,0.077,5.86,73.41,0.99,3.26,0.6,10.0,6
14.85,1.51,0.38,10.87,0.49,10.0,29.0,1.0,2.93,0.74,9.8,5
8.42,0.85,0.98,2.2,0.32,2.67,27.8,0.99,2.91,1.95,13.75,6
9.6,1.45,0.66,12.84,0.32,56.07,10.16,1.0,3.5,1.12,9.08,5
13.11,1.37,0.27,13.89,0.079,28.0,115.51,0.9997,3.5,0.52,11.59,5
11.5,0.31,0.4,2.2,0.079,39.02,28.0,1.0,2.84,0.93,10.02,6
15.78,0.46,0.41,10.45,0.45,6.0,95.96,1.0,3.13,0.7,12.72,5
6.97,0.8,0.1,10.42,0.59,12.62,196.21,0.9988,3.67,0.8,13.27,5
8.3,0.54,0.37,3.83,0.6,12.09,112.0,1.0,2.82,0.71,14.56,5
13.86,0.56,0.23,4.92,0.16,14.0,104.0,0.9976,3.73,0.62,11.4,5
13.45,1.57,0.7,8.42,0.58,41.95,32.0,0.9974,3.13,0.55,9.5,5
7.9,0.76,0.25,2.9,0.12,12.34,73.42,0.9974,3.49,0.96,13.66,6
8.09,0.39,0.0,5.6,0.124,20.63,133.92,0.99,3.46,0.72,14.47,5
6.8,0.69,0.0,5.6,0.23,25.14,108.08,1.0,2.95,1.22,10.07,5
8.8,0.69,0.63,4.31,0.08,10.66,15.0,1.0,3.46,1.2,9.57,5
8.8,0.6,0.54,9.17,0.1,41.24,15.0,0.9988,3.2,0.49,14.47,5
14.28,0.54,0.99,14.73,0.29,53.61,114.05,0.99,3.05,0.6,9.3,6
12.02,0.64,0.23,11.78,0.03,61.23,84.0,1.0,2.75,0.61,11.47,5
8.7,0.54,0.41,13.12,0.52,58.02,31.0,0.9976,3.27,1.87,12.02,6
14.05,0.89,0.92,2.7,0.19,51.02,19.0,1.0,3.25,0.63,9.5,5
7.17,0.41,0.93,11.11,0.087,21.0,167.76,1.0,3.32,0.57,11.76,6
10.1,0.935,0.22,9.75,0.105,12.57,257.84,1.001,2.91,2.0,11.3,4
7.9,0.18,0.93,1.84,0.17,46.0,280.98,0.99,3.27,0.72,9.5,5
10.12,0.84,0.19,5.49,0.06,66.01,33.0,0.99,3.56,0.72,13.65,5
8.54,0.91,0.28,14.79,0.086,58.95,147.0,0.9979,3.24,0.62,9.4,5
9.17,0.885,0.27,14.03,0.33,31.0,91.29,0.99,3.65,0.52,9.62,5
7.7,0.58,0.27,2.2,0.14300000000000002,69.82,23.0,1.0,3.35,0.66,13.68,7
13.67,0.35,0.89,12.97,0.13,18.12,140.9,0.997,3.01,0.63,12.69,6
9.9,0.97,0.06,10.87,0.071,8.88,40.0,0.99,3.39,1.03,9.4,5
9.09,1.28,0.82,2.3,0.33,40.17,211.61,0.9992,3.46,0.63,9.5,5
4.94,0.54,0.45,6.17,0.071,67.6,40.0,1.0,3.12,1.55,9.4,5
13.85,0.42,0.56,2.24,0.071,63.05,68.0,0.99,3.46,1.76,9.82,5
9.9,0.76,0.45,9.04,0.39,3.34,65.81,1.0,3.39,0.62,9.4,5
12.26,0.73,0.5,9.7,0.115,9.94,8.49,1.0,3.59,1.51,14.26,7
15.02,0.73,0.21,2.59,0.55,6.0,20.0,0.9972,3.4,1.27,9.3,5
8.3,1.03,0.98,7.53,0.22,5.0,283.43,0.99,3.4,1.72,11.0,4
15.36,0.12,0.04,2.8,0.066,28.75,131.48,0.99,3.93,0.67,12.72,7
10.35,0.2,0.27,8.6,0.068,24.0,28.9,0.99,3.41,0.67,11.3,6
10.7,0.43,0.41,10.22,0.34,8.0,288.01,1.0,2.89,0.5,13.24,5
6.51,0.84,0.47,2.5,0.55,54.04,155.0,1.0,3.41,0.67,13.95,5
9.33,0.36,0.56,12.2,0.02,15.98,210.12,1.0,3.48,1.98,14.9,5
9.4,0.33,0.14,1.42,0.12,9.0,189.27,0.99,3.75,0.54,10.97,6
8.6,1.57,0.98,14.49,0.35,7.0,44.75,1.0,3.7,1.44,9.5,5
12.37,1.42,0.17,2.9,0.087,55.42,74.35,1.0,3.74,1.51,9.9,5
14.73,0.43,0.39,2.2,0.106,49.61,270.11,0.99,2.89,0.41,9.6,5
6.55,1.05,0.53,8.47,0.073,69.07,207.47,0.998,3.41,1.67,10.5,7
13.22,0.52,0.31,1.4,0.37,42.4,20.0,0.9973,3.32,0.92,14.53,6
9.85,0.82,0.03,4.4,0.34,67.48,222.45,0.997,3.41,0.57,10.2,4
13.14,0.52,0.07,12.27,0.07400000000000001,43.9,158.09,0.99,2.99,0.81,9.6,6
7.5,1.49,0.31,11.53,0.08,41.0,182.03,1.0,3.31,1.06,9.0,5
7.2,1.56,0.06,1.6,0.1,23.89,43.24,0.99,3.78,0.41,9.97,6
11.1,0.28,0.38,1.52,0.05,51.14,13.0,1.0,3.43,1.46,10.2,6
10.48,0.22,0.66,2.0,0.092,15.0,34.51,1.0,3.3,1.73,8.96,5
11.82,0.45,0.62,12.35,0.23,45.97,153.23,0.9981,3.33,1.33,11.98,5
13.44,0.49,0.03,1.8,0.15,6.0,206.34,0.99,3.18,0.6,12.47,6
4.69,1.16,0.45,2.0,0.08199999999999999,6.0,221.86,0.9988,2.76,1.35,9.2,6
12.32,0.73,0.99,13.71,0.05,15.0,31.0,0.99,3.99,0.52,14.57,5
8.24,0.4,0.13,2.0,0.08199999999999999,52.75,264.51,0.9988,3.02,1.44,9.11,6
6.9,0.54,0.24,13.01,0.33,30.0,262.52,1.0,3.26,1.13,10.0,5
8.2,0.73,0.21,1.7,0.54,8.79,13.0,0.9968,3.16,0.52,9.5,5
5.4,0.78,0.53,2.0,0.079,46.75,151.0,1.0,3.62,0.53,9.5,5
8.2,0.89,0.21,1.7,0.51,10.64,13.0,1.0,3.2,1.36,9.5,5
14.99,0.4,0.41,4.88,0.13,70.08,76.3,1.0,3.08,0.8,9.3,6
9.3,0.41,0.31,2.2,0.064,12.41,31.0,0.99,3.29,0.65,12.87,5
10.8,0.4,0.85,8.92,0.37,7.0,268.56,1.0,2.9,1.79,9.3,6
8.6,0.8,0.11,9.03,0.05,35.73,186.84,0.9979,3.4,1.01,10.46,5
14.3,0.78,0.1,2.6,0.081,61.78,81.35,0.99,3.48,1.82,14.37,5
8.68,1.54,0.45,5.96,0.06,20.0,88.89,0.9972,3.43,0.55,9.6,5
9.77,0.8,0.52,13.51,0.37,58.96,207.18,1.0,3.84,0.87,9.0,5
10.44,0.45,0.23,2.2,0.61,9.8,171.87,0.99,3.41,0.71,9.85,6
8.6,0.46,0.37,12.94,0.078,45.67,58.0,0.998,2.86,0.54,14.49,5
5.14,0.52,0.64,9.02,0.059,5.0,229.14,1.0,3.37,0.56,13.79,5
9.8,0.21,0.29,1.65,0.39,15.86,80.67,1.0,2.93,0.48,11.42,5
7.0,0.78,0.91,2.6,0.059,5.0,276.6,1.0,3.81,0.56,10.86,5
6.25,0.65,0.01,4.06,0.07,69.45,210.75,0.99,3.77,1.02,9.1,5
12.87,0.29,0.23,2.51,0.34,22.42,38.0,0.99,4.0,0.59,9.7,5
6.41,1.22,0.71,10.34,0.039,2.84,9.0,1.0,3.4,1.54,14.67,5
14.54,0.6,0.48,1.8,0.157,11.79,17.0,0.9976,3.3,1.18,9.4,5
14.8,1.185,0.15,2.76,0.2,68.3,14.0,0.9966,3.63,0.48,10.7,3
9.2,0.72,0.77,5.76,0.087,33.97,198.03,0.9998,2.86,1.02,9.8,5
14.51,1.27,0.51,5.11,0.5,6.67,48.74,1.0,3.64,0.99,9.78,5
14.55,1.46,0.67,2.8,0.29,52.07,152.51,1.0,3.32,0.62,9.4,5
9.0,0.49,0.64,13.49,0.44,70.67,282.43,0.9984,3.76,0.61,9.4,5
11.08,0.6,0.54,1.3,0.034,57.6,28.03,0.99,3.85,1.16,12.8,6
7.0,0.57,0.5,1.78,0.19,8.0,25.0,1.0,4.0,1.95,11.51,6
14.41,0.65,0.67,13.33,0.12,8.0,249.76,0.9972,3.38,0.89,13.62,6
6.4,1.15,0.18,2.64,0.35,18.0,72.0,1.0,3.17,0.47,10.9,5
8.81,1.45,0.53,14.33,0.071,5.0,19.0,1.0,2.78,1.13,10.8,6
6.04,1.42,0.43,15.26,0.42,44.52,175.86,0.9984,2.84,0.57,10.1,6
8.12,0.18,0.02,2.1,0.066,8.0,220.02,1.0,3.47,0.67,8.88,6
7.0,0.64,0.01,8.24,0.067,9.0,276.57,1.0,3.47,1.55,9.4,6
11.92,0.85,0.04,6.55,0.23,15.27,31.82,0.9972,3.14,0.44,13.32,4
9.1,0.3,0.04,1.34,0.36,27.53,14.0,0.99,3.22,0.44,9.32,4
14.09,1.035,0.15,6.0,0.29,11.0,54.0,0.999,3.65,0.65,14.54,5
8.18,0.78,0.08,3.99,0.093,10.0,19.0,0.9956,3.91,0.47,12.52,5
7.4,0.49,0.68,8.46,0.47,16.0,263.33,0.99,3.37,1.94,10.5,5
12.77,0.545,0.48,10.13,0.15,62.26,35.0,0.99,3.74,1.78,11.84,6
13.34,1.02,0.71,12.98,0.33,13.0,33.0,0.9983,3.27,0.47,10.11,6
10.6,0.28,0.93,14.26,0.43,52.55,84.0,1.0,3.45,1.31,12.41,5
5.04,0.565,0.98,1.12,0.5,16.0,112.0,0.99,3.38,0.35,8.67,5
9.91,0.88,0.74,3.2,0.2,13.0,113.73,0.9992,3.93,1.92,14.57,5
10.04,0.13,0.2,10.72,0.075,69.63,222.95,1.0,3.34,1.05,13.71,5
14.75,1.56,0.28,1.38,0.078,21.0,12.52,1.0,3.7,0.51,9.8,5
7.2,1.45,0.18,2.7,0.58,11.83,224.37,0.99,3.29,0.98,12.59,6
15.55,1.12,0.43,8.48,0.05,10.0,48.0,0.99,3.72,0.46,13.5,5
6.33,0.46,0.11,11.82,0.23,20.72,83.84,0.9968,3.21,0.93,10.0,5
14.59,1.52,0.07,2.0,0.39,10.0,22.0,0.9976,3.22,0.88,9.34,5
5.09,0.66,0.0,5.88,0.47,15.56,187.11,0.99,3.91,0.33,12.42,5
8.4,0.56,0.99,13.05,0.08199999999999999,10.32,197.05,0.9976,3.22,1.42,9.6,5
8.9,1.49,0.06,2.85,0.094,61.8,106.0,0.9982,3.86,1.35,9.2,5
14.87,0.42,0.08,2.7,0.084,15.0,139.64,0.99,3.03,1.41,9.58,5
10.71,0.31,0.65,1.85,0.09,54.03,78.02,0.9965,2.78,1.28,9.16,5
7.5,0.34,0.1,13.78,0.086,19.88,199.4,1.0,3.98,1.36,12.7,4
14.46,0.46,0.68,3.0,0.52,5.0,13.0,0.9976,2.82,0.4,9.52,5
5.7,1.15,0.19,1.25,0.37,18.0,228.48,0.99,3.43,1.58,12.78,6
7.68,1.18,0.68,5.82,0.47,4.0,194.63,1.0,2.88,1.54,12.43,5
10.58,0.25,0.02,7.47,0.067,4.0,11.0,1.0,2.92,0.68,10.36,5
11.28,0.31,0.56,9.58,0.071,47.99,127.37,0.995,2.93,0.49,12.7,6
9.5,0.55,0.72,2.3,0.387,37.73,13.14,0.99,3.99,1.19,11.96,5
8.9,1.23,0.13,1.87,0.03,70.17,14.0,0.9994,2.87,1.84,11.54,5
7.3,0.47,0.56,2.78,0.23,66.9,134.1,0.9966,2.76,1.89,9.6,5
7.0,0.42,0.84,9.05,0.08199999999999999,16.0,276.43,0.998,2.88,0.6,12.24,5
13.35,0.7,0.11,10.94,0.57,5.85,41.57,1.0,3.62,0.62,9.3,5
7.7,0.965,0.1,2.1,0.112,46.79,22.0,0.9963,2.82,0.5,13.97,5
8.37,1.3,0.59,8.61,0.112,19.58,22.0,1.0,3.26,0.61,14.28,5
8.2,1.17,0.0,3.76,0.11,33.39,56.05,0.99,2.78,1.64,9.3,6
6.55,0.46,0.23,7.84,0.1,28.0,212.7,0.9983,3.86,1.19,10.19,5
9.0,1.09,0.0,5.18,0.56,15.78,122.39,0.99,3.47,0.6,11.1,5
12.43,1.09,0.65,12.75,0.35,12.0,71.65,0.99,3.78,0.68,11.5,6
9.2,0.53,0.37,2.6,0.6,62.76,239.67,0.99788,3.21,0.57,13.81,5
6.5,0.615,0.0,7.81,0.065,9.0,18.0,1.0,3.46,1.09,9.2,5
5.24,0.41,0.58,2.8,0.1,55.58,39.63,1.0,3.24,0.53,9.81,5
7.25,0.33,0.53,2.7,0.095,3.96,177.88,1.0,3.13,1.82,9.5,5
12.53,0.51,0.95,2.1,0.07,12.0,28.0,1.0,3.52,1.01,13.43,6
8.2,0.83,0.38,2.5,0.08,48.77,202.37,0.9978,3.07,0.91,9.0,6
8.76,0.23,0.68,2.6,0.34,53.08,57.3,1.0,2.86,0.48,11.07,5
7.2,0.38,0.18,2.1,0.25,48.79,31.0,1.0,3.52,0.72,12.7,6
14.26,1.03,0.18,2.1,0.23,3.39,28.0,0.99768,3.24,1.27,9.5,6
8.3,0.65,0.09,2.9,0.08900000000000001,69.11,40.0,0.99,3.29,1.0,9.5,5
6.17,0.21,0.38,2.9,0.27,10.09,40.0,1.0,2.84,0.55,11.53,5
14.36,0.26,0.84,2.5,0.3,48.11,70.05,0.99785,3.22,1.66,9.4,5
8.3,1.29,0.1,2.9,0.08900000000000001,39.26,40.0,0.99803,3.29,0.55,9.5,5
7.75,0.48,0.87,1.7,0.32,14.0,86.48,1.0,3.09,0.5,14.14,6
7.8,0.98,0.01,7.06,0.56,22.0,47.0,0.99,3.2,0.43,9.5,6
6.3,0.98,0.46,12.87,0.18,46.51,33.0,1.0,2.83,0.46,12.95,6
8.1,1.52,0.89,4.43,0.19,10.0,61.06,0.99656,3.25,1.5,10.53,5
8.1,0.87,0.0,2.2,0.084,57.06,31.0,1.0,3.66,0.5,9.8,5
8.8,0.97,0.21,3.99,0.35,64.26,168.57,0.99,3.19,1.3,8.95,5
8.49,0.45,0.66,5.63,0.075,59.15,163.05,0.99779,2.95,0.99,12.1,5
8.89,0.655,0.59,9.13,0.02,52.08,35.0,1.0,3.16,1.32,9.6,5
7.6,0.7,0.0,12.28,0.069,8.0,261.36,0.99701,3.31,0.85,12.38,6
8.1,0.39,0.32,5.63,0.56,5.0,245.77,0.99738,3.25,0.69,12.05,5
9.1,0.68,0.06,2.8,0.47,11.0,234.5,0.99888,3.41,0.55,9.5,6
8.1,0.34,0.1,4.73,0.091,14.99,48.0,0.99,3.11,0.81,14.13,6
8.99,0.59,0.92,2.9,0.08900000000000001,12.0,74.0,1.0,3.79,0.54,9.4,5
7.5,0.6,0.79,15.29,0.103,13.0,98.0,1.0,3.45,0.99,9.5,5
7.1,0.87,0.22,1.26,0.56,24.0,281.24,1.0,3.55,0.53,9.3,6
7.68,0.51,0.17,2.9,0.27,59.98,243.68,0.99,2.83,1.25,12.38,5
7.1,0.33,0.02,13.18,0.08199999999999999,24.0,94.0,0.99744,3.74,0.53,9.7,6
9.39,0.685,0.26,2.08,0.08199999999999999,23.0,79.39,1.0,3.24,1.65,8.56,5
8.93,1.01,0.75,7.6,0.03,32.7,119.51,1.0,3.48,0.83,9.4,5
12.83,0.83,0.29,1.8,0.07,1.0,44.0,0.99,3.81,0.92,11.32,6
13.23,0.4,0.3,14.56,0.46,18.66,45.0,0.99,3.74,0.91,9.5,6
5.96,1.0,0.0,3.0,0.23,51.79,94.12,0.99,3.47,1.63,10.0,5
10.49,0.67,0.36,4.42,0.243,46.27,79.1,0.99612,3.19,0.6,10.3,6
9.98,0.635,0.43,13.02,0.55,6.0,20.3,0.9961,3.4,1.0,9.73,6
6.67,0.43,0.3,3.93,0.079,7.0,34.0,1.0,3.69,0.61,10.5,5
7.1,0.52,0.0,2.6,0.11,21.0,92.0,1.0,3.28,1.31,10.02,5
6.06,0.57,0.34,2.74,0.4,68.01,15.62,1.0,3.18,1.59,9.88,6
10.87,0.46,0.47,2.5,0.114,9.0,234.48,0.99732,3.66,0.65,12.14,5
11.88,0.24,0.12,9.79,0.081,46.14,45.48,1.0,2.97,1.57,10.0,5
10.78,0.86,0.14,2.4,0.57,9.0,37.0,0.99732,2.86,0.65,9.8,5
6.72,0.26,0.01,2.5,0.25,20.0,227.87,0.99746,2.81,0.59,9.8,5
14.21,1.47,0.99,2.3,0.37,38.28,152.7,0.9982,3.21,1.68,9.5,5
9.9,0.35,0.46,5.55,0.48,11.0,96.44,0.9982,2.96,1.04,13.24,5
11.04,0.56,0.25,12.04,0.079,19.0,58.0,0.99,3.18,0.63,11.68,6
4.76,1.02,0.09,1.37,0.079,19.0,94.52,1.0,3.8,1.57,10.1,6
14.28,0.63,0.34,5.39,0.099,21.0,140.75,0.998,3.35,0.52,9.3,5
7.4,1.55,0.43,2.6,0.08199999999999999,43.89,259.72,0.99708,3.05,0.55,11.76,6
8.8,1.52,0.17,2.69,0.084,25.0,130.0,0.99818,2.88,1.28,8.9,5
14.93,1.32,0.18,15.05,0.081,35.13,87.0,1.0,3.48,1.27,9.7,6
7.7,0.79,0.0,14.09,0.055,67.96,254.32,1.0,3.37,1.64,10.8,5
10.1,0.51,0.54,2.3,0.065,7.0,100.38,1.0,3.75,0.7,11.75,6
13.02,0.89,0.3,9.92,0.58,11.84,257.33,0.99786,3.94,1.18,10.2,5
10.14,0.47,0.32,2.5,0.03,4.38,203.11,1.0,3.73,0.8,11.14,5
12.59,0.65,0.44,1.6,0.39,54.18,100.88,1.0,3.24,0.81,11.32,7
9.4,0.65,0.34,2.65,0.08199999999999999,5.0,189.54,0.99,3.28,1.58,10.7,6
11.3,0.5,0.34,3.32,0.08199999999999999,48.67,191.56,0.9987,3.29,0.52,8.9,6
13.01,1.09,0.92,12.8,0.51,66.97,108.0,1.0,3.25,0.51,11.94,5
8.6,0.55,0.11,3.3,0.52,8.0,102.39,0.99735,3.17,0.44,13.48,5
10.86,1.31,0.97,7.53,0.11,7.62,86.0,1.0,3.56,1.51,13.87,7
12.43,0.31,0.08,2.5,0.27,14.0,84.4,0.9971,3.16,1.27,8.67,6
5.92,0.3,0.24,2.7,0.29,52.61,262.36,0.99,2.98,1.08,9.9,6
11.66,0.28,0.65,12.78,0.052000000000000005,6.24,10.0,0.99,3.33,1.92,12.8,7
6.14,0.25,0.88,10.88,0.08,54.91,253.11,0.99386,3.1,1.4,13.22,7
5.68,0.87,0.4,7.66,0.44,4.0,10.0,1.0,2.94,1.45,13.55,7
14.0,0.53,0.12,13.71,0.165,1.45,12.56,0.99702,3.97,0.86,9.2,5
7.46,0.72,0.06,12.94,0.07,58.17,102.26,0.99,3.22,0.61,8.83,6
9.69,0.49,0.1,15.39,0.55,4.0,14.0,0.99562,3.33,0.9,14.13,5
12.9,1.55,0.42,14.42,0.07200000000000001,46.1,24.0,1.0,3.73,0.68,9.82,6
13.4,1.5,0.33,2.5,0.15,38.23,285.97,1.0,3.24,1.89,10.86,5
6.15,0.72,0.34,10.46,0.17,25.42,279.94,0.99,2.92,0.58,10.33,4
9.16,0.75,1.0,9.63,0.25,19.0,247.96,0.99939,3.13,0.76,11.3,6
10.01,0.34,0.01,1.69,0.099,20.0,103.67,0.99,3.9,0.4,9.8,5
5.56,0.59,0.19,10.09,0.081,55.19,30.0,0.9984,3.23,1.02,8.86,6
10.8,1.19,0.42,1.6,0.13,52.17,27.0,0.99,3.98,0.73,11.9,6
10.06,0.84,0.07,2.35,0.071,50.07,47.0,1.0,3.29,0.52,9.86,5
9.1,1.12,0.15,10.05,0.56,43.18,59.0,0.99976,2.82,1.67,9.6,5
7.0,1.29,0.0,1.9,0.12,9.7,22.0,0.99606,3.43,0.6,10.87,5
8.99,0.42,0.0,2.1,0.048,16.0,42.0,0.99,3.67,1.59,11.3,7
7.24,0.74,0.08,2.0,0.13,15.0,36.0,0.99,3.76,1.58,9.61,5
5.91,0.76,0.47,2.0,0.21,15.0,143.31,0.9973,3.32,1.37,9.8,5
9.24,1.24,0.94,2.8,0.24,6.0,262.91,1.0,3.16,0.53,10.89,5
4.85,0.58,0.18,8.83,0.03,15.0,37.0,0.99,3.03,0.49,10.7,5
7.09,1.07,0.34,2.3,0.35,10.77,86.57,0.99,2.97,0.64,10.25,7
6.27,0.46,0.14,2.8,0.076,36.52,37.0,1.0,2.89,1.17,14.65,5
11.4,1.28,0.09,3.98,0.065,34.0,45.0,1.0,3.23,0.74,13.52,8
5.9,1.27,0.08,2.1,0.22,16.0,254.31,1.0,3.47,0.76,9.71,6
7.5,0.55,0.78,5.27,0.38,8.36,26.43,1.0,3.64,1.23,13.37,4
14.57,0.63,0.85,14.96,0.18,16.0,189.86,0.99376,3.56,1.56,9.75,6
10.4,0.59,0.42,1.5,0.18,34.0,48.0,1.0,3.67,1.72,9.9,3
13.01,0.29,0.89,9.85,0.05,64.51,223.84,0.99836,3.84,0.41,10.76,4
9.08,0.685,0.73,12.91,0.56,40.17,159.18,0.99694,4.0,0.63,11.45,5
14.41,1.14,0.8,6.81,0.23,27.0,226.21,1.0,3.34,0.98,11.65,5
10.08,0.65,0.16,2.4,0.6,64.04,246.57,1.0,3.26,1.23,11.77,7
6.7,1.33,0.22,2.4,0.19,36.0,74.2,0.99064,3.26,1.74,12.94,7
10.1,1.34,0.58,1.6,0.075,9.0,28.0,0.99,3.57,0.33,9.85,7
6.43,0.5,0.33,4.39,0.47,29.11,26.0,0.99647,3.41,1.79,10.54,5
6.96,0.38,0.47,5.18,0.085,9.0,231.96,0.99736,2.96,0.77,13.16,7
13.42,0.96,0.64,14.53,0.115,61.24,31.0,0.99629,3.45,1.58,8.88,5
11.23,0.72,0.45,9.78,0.53,55.49,118.91,0.99708,3.96,1.92,14.44,6
7.1,0.685,0.13,12.11,0.3,36.18,56.49,1.0,3.28,1.4,8.47,5
9.9,0.25,0.46,6.13,0.15,17.42,40.27,1.0,3.26,1.49,12.6,6
6.64,1.44,0.18,1.8,0.081,14.0,141.19,0.99,3.59,1.33,9.48,5
5.34,0.64,0.67,4.15,0.081,14.0,208.35,1.0,3.59,0.66,9.8,5
7.4,0.22,0.16,1.8,0.24,12.0,72.99,0.9977,2.76,0.45,9.86,6
9.22,1.3,0.56,7.75,0.32,14.0,122.71,1.0,3.13,0.37,8.9,5
8.67,0.53,0.81,6.35,0.08,12.0,32.0,0.99689,3.58,1.54,9.8,5
15.53,0.2,0.89,1.9,0.085,17.55,41.15,0.99708,3.16,1.2,13.68,5
15.06,0.43,0.44,11.13,0.17,9.0,22.0,0.99708,3.28,0.55,9.5,5
12.31,0.98,0.47,10.7,0.42,32.84,122.0,0.99,3.69,1.07,9.7,5
9.3,1.41,0.3,7.39,0.26,52.93,55.0,1.0,3.81,0.81,10.94,6
9.3,0.66,0.99,5.71,0.53,41.0,55.0,1.0,3.47,1.32,10.88,6
7.6,0.735,0.57,14.69,0.55,10.0,14.0,1.0,3.51,0.71,13.65,7
9.3,0.36,0.97,10.12,0.36,41.0,114.68,0.99652,3.47,1.44,9.25,6
13.85,0.26,0.11,11.04,0.073,16.0,11.63,1.0,3.98,0.35,12.2,7
11.7,0.28,0.47,1.7,0.53,13.63,219.36,1.0,3.85,1.56,11.91,7
6.55,1.43,0.15,1.8,0.07400000000000001,62.3,257.25,0.99438,3.4,1.64,11.2,6
9.85,1.31,0.14,2.7,0.59,8.81,258.33,1.0,3.04,0.5,9.5,5
5.8,0.15,0.16,2.0,0.039,6.1,142.46,1.0,3.77,1.01,11.5,6
7.5,0.42,0.38,10.97,0.08,48.36,25.0,0.99628,3.24,0.44,10.4,5
7.52,1.48,0.06,15.43,0.03,4.06,39.67,1.0,3.51,0.98,9.7,5
8.21,0.36,0.06,3.0,0.25,32.2,85.0,0.99,3.51,1.76,9.5,5
6.26,0.635,0.39,2.6,0.11,8.29,75.39,0.99,3.77,1.68,8.42,5
6.8,0.49,0.22,3.16,0.36,21.04,191.98,0.99,3.46,0.83,11.3,6
6.87,0.75,0.23,13.57,0.07200000000000001,15.18,224.2,1.0,3.4,0.62,11.33,6
6.8,0.36,0.58,12.72,0.07400000000000001,66.16,215.73,0.99438,3.4,1.32,14.17,6
7.89,0.47,0.72,9.13,0.08,69.15,43.0,0.99578,3.44,0.64,10.9,6
4.89,1.49,0.01,4.82,0.064,34.69,43.0,0.99371,3.41,1.7,11.77,6
15.19,1.48,0.03,8.92,0.61,52.3,52.03,0.99522,3.53,0.39,10.6,5
7.3,0.35,0.24,2.0,0.03,28.0,133.85,0.99576,3.8,0.54,8.44,4
11.08,0.31,0.37,7.04,0.14,54.17,10.0,0.99552,3.23,0.58,10.64,7
10.4,0.97,0.45,4.92,0.15,57.79,273.45,1.0,3.12,0.65,11.8,7
9.65,1.08,0.59,2.8,0.109,7.0,10.46,0.99614,2.76,1.14,11.8,7
14.45,0.87,0.64,7.31,0.56,22.05,14.0,1.0,3.99,1.97,13.94,4
7.7,0.2,0.01,2.1,0.064,31.0,43.0,0.99371,3.08,0.57,10.53,6
5.35,0.64,0.1,5.51,0.41,4.71,151.26,0.99787,3.22,1.18,10.0,6
7.66,0.54,0.04,8.14,0.09,18.0,88.0,1.0,3.44,1.84,13.08,5
8.94,0.72,0.98,1.6,0.078,62.84,21.0,0.99576,3.15,0.92,8.78,5
7.6,0.77,0.88,2.1,0.26,30.0,14.56,0.99533,3.48,0.65,10.38,6
15.61,0.31,0.29,6.03,0.4,14.0,26.0,1.0,3.22,0.78,12.0,6
8.75,0.63,0.94,5.11,0.076,18.0,76.39,0.99745,3.53,1.65,11.87,5
8.8,1.16,0.26,4.0,0.094,30.0,236.95,0.99,2.96,0.5,10.0,6
11.16,0.5,0.19,2.5,0.086,9.9,276.45,1.0,3.34,1.72,10.5,5
9.0,0.43,0.12,2.4,0.083,64.57,252.37,0.99836,3.33,1.37,10.15,6
10.7,0.52,0.38,13.94,0.19,18.76,56.0,1.0,3.15,1.09,9.13,7
4.9,1.42,0.0,7.12,0.13,32.0,215.97,0.99491,3.43,1.53,11.62,6
10.7,1.04,0.24,8.56,0.112,69.32,31.27,1.00289,3.09,0.68,14.36,5
15.18,0.34,0.24,7.82,0.22,65.24,128.87,1.0,2.89,0.78,10.1,5
7.2,0.55,0.54,4.22,0.078,7.83,273.66,1.0,3.99,1.05,12.99,5
12.01,0.89,0.65,13.62,0.25,10.0,231.35,0.99,3.22,0.65,10.17,6
12.09,1.07,0.25,12.7,0.078,16.0,123.27,0.99743,3.53,1.34,12.21,5
