type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
white,14.61,0.3,0.34,4.8,0.42,23.0,104.0,1.03,3.12,0.49,11.2,7
white,6.4,0.29,0.32,2.4,0.07,34.0,89.0,0.99008,3.24,0.66,12.5,7
white,6.7,0.13,0.32,3.7,0.017,32.0,99.0,0.9934799999999999,3.12,0.44,10.0,6
white,6.8,0.19,0.33,4.9,0.047,42.0,130.0,0.9928299999999999,3.12,0.56,11.0,6
white,6.0,0.25,0.4,5.7,0.052000000000000005,56.0,152.0,0.99398,3.16,0.88,10.5,6
white,6.0,0.25,0.4,5.7,0.052000000000000005,56.0,152.0,0.99398,3.16,0.88,10.5,6
white,6.8,0.19,0.33,4.9,0.047,42.0,130.0,0.9928299999999999,2.84,0.56,11.0,6
white,6.4,0.24,0.23,2.0,0.22,26.28,133.0,0.9908,3.12,0.54,11.4,7
white,5.9,0.65,0.28,5.1,0.039,50.0,139.0,0.99165,3.16,0.44,11.3,6
white,7.2,0.52,0.07,4.5,0.031,10.0,216.98,0.9907600000000001,2.97,0.52,12.2,7
red,6.4,0.29,0.24,3.2,0.037000000000000005,31.0,95.0,0.9894200000000001,2.9,0.66,12.6,7
white,7.3,0.63,0.25,6.65,0.032,56.9,138.0,1.01,2.9,0.37,11.1,5
white,7.0,0.29,0.37,1.6,0.42,34.0,126.0,0.9905799999999999,3.26,0.47,12.3,6
white,7.03,0.19,0.6,4.0,0.037000000000000005,6.0,122.0,0.99255,3.15,0.59,10.4,4
white,6.3,0.32,0.17,17.75,0.06,51.0,190.0,0.99916,3.44,0.48,8.8,6
white,11.38,0.085,1.39,1.4,0.036000000000000004,17.0,109.0,0.99306,3.27,0.61,9.5,6
white,6.3,0.32,0.17,17.75,0.06,138.78,190.0,0.99916,3.13,0.48,8.8,6
red,6.8,0.18,0.32,7.2,0.047,17.0,109.0,0.99498,3.42,0.44,10.4,6
white,6.8,0.52,0.26,5.7,0.038,192.36,130.0,0.99,3.11,0.27,13.0,7
white,7.1,0.28,0.28,8.5,0.03,25.0,191.0,1.03,3.16,0.46,12.2,7
white,5.7,0.15,0.47,11.4,0.035,49.0,128.0,0.99456,3.03,0.34,10.5,8
white,5.8,1.55,0.56,5.4,0.043,41.0,154.69,0.9926,3.33,0.42,10.8,7
white,5.4,0.53,0.16,2.7,0.036000000000000004,34.0,126.7,0.98856,3.3,0.53,13.2,8
white,5.8,0.32,0.28,4.3,0.032,46.0,115.0,0.98946,3.16,0.57,13.0,8
white,6.7,0.22,0.39,1.2,0.049,26.0,152.0,0.99346,2.75,0.47,10.0,6
white,6.48,0.6,0.12,12.05,0.05,11.0,76.0,0.9926799999999999,3.42,0.79,10.4,4
white,6.5,0.26,0.54,1.3,0.034,59.0,145.0,0.98944,3.16,0.54,12.4,6
white,5.0,0.29,0.54,5.7,0.035,54.0,155.0,0.9897600000000001,3.27,0.34,12.9,8
white,5.4,0.53,0.16,2.7,0.036000000000000004,34.0,128.0,0.98856,2.99,0.53,13.2,8
white,6.8,0.21,0.26,11.7,0.038,61.0,152.0,0.99523,3.02,0.56,11.75,7
white,5.8,0.32,0.28,4.3,0.032,46.0,115.0,0.98946,3.61,1.25,13.0,8
white,6.5,0.27,1.17,11.0,0.03,2.0,82.0,0.9940200000000001,3.07,0.25,11.2,5
white,5.9,0.37,0.36,31.79,0.028999999999999998,41.0,102.0,0.98916,3.41,0.55,12.7,7
white,6.2,0.21,0.18,11.6,0.044000000000000004,61.0,155.0,0.99655,2.82,0.52,10.49,6
white,6.8,0.3,0.29,6.2,0.025,192.96,95.0,1.03,3.03,0.32,12.9,7
white,7.3,0.41,0.29,1.8,0.032,26.0,240.63,0.9888899999999999,2.96,0.35,13.0,8
white,5.4,0.3,0.3,1.2,0.028999999999999998,25.0,93.0,0.9874200000000001,3.31,0.4,13.6,7
white,6.6,0.34,0.2,1.0,0.053,26.0,112.0,0.99336,3.32,0.55,9.1,5
white,5.6,0.25,0.19,2.4,0.29,42.0,291.6,0.992,3.25,0.43,10.4,6
white,5.3,0.3,0.3,1.2,0.028999999999999998,25.0,93.0,0.9874200000000001,3.31,0.4,13.6,7
white,6.9,0.58,0.58,8.2,0.14,29.0,169.0,0.99275,3.28,0.44,12.2,6
white,7.2,0.42,0.25,18.8,0.085,19.0,111.0,1.00044,3.1,0.51,8.7,5
white,11.35,0.2,0.27,9.6,0.037000000000000005,158.33,105.0,0.99444,3.04,0.37,10.5,7
white,6.8,0.15,0.41,12.9,0.044000000000000004,79.5,183.0,0.9974200000000001,3.24,0.78,10.2,6
white,7.0,0.8,0.26,9.2,0.027000000000000003,37.0,122.0,0.9922799999999999,3.06,0.34,12.5,8
white,6.4,0.16,0.44,1.2,0.41,125.93,122.0,0.9905799999999999,3.11,0.75,11.3,7
white,6.8,0.15,0.41,12.9,0.044000000000000004,79.5,183.0,0.9974200000000001,3.24,0.78,10.2,6
white,6.8,0.31,0.3,8.0,0.57,33.0,122.0,0.99164,3.13,0.63,12.6,7
white,6.8,0.15,0.41,12.9,0.044000000000000004,79.5,183.0,0.9974200000000001,3.24,0.78,10.2,6
white,7.6,0.3,0.37,12.02,0.087,27.0,177.0,1.03,3.09,0.46,9.8,5
white,6.0,0.82,0.27,12.0,0.03,39.0,369.57,0.9940200000000001,3.15,0.34,10.8,5
white,4.92,0.21,0.35,44.05,0.04,41.0,186.0,1.0,3.32,0.56,12.5,6
white,7.0,0.22,0.26,9.2,0.027000000000000003,37.0,122.0,0.9922799999999999,3.06,0.34,12.5,8
white,5.6,0.21,0.24,4.4,0.027000000000000003,37.0,150.0,0.991,3.75,0.96,11.5,7
white,11.16,0.74,0.26,8.8,0.027000000000000003,236.54,112.0,0.9931,2.98,0.41,11.4,6
white,7.1,0.2,0.27,9.6,0.037000000000000005,72.21,105.0,0.99444,3.04,0.37,10.5,7
white,6.8,0.31,1.27,8.0,0.027999999999999997,33.0,122.0,0.99164,3.13,1.19,12.6,7
white,7.2,0.23,0.25,18.8,0.085,19.0,111.0,1.0,2.89,0.51,8.7,5
white,6.4,0.15,0.4,1.3,0.053,61.0,146.0,0.9911200000000001,3.17,1.93,14.76,6
white,6.4,0.16,0.44,1.2,0.051,39.0,122.0,0.9905799999999999,3.11,1.41,11.3,7
white,6.8,0.15,0.41,12.9,0.044000000000000004,79.5,182.0,0.9974200000000001,3.24,0.78,12.86,6
white,6.3,0.22,0.34,1.2,0.036000000000000004,32.0,96.0,0.98961,3.06,0.74,8.09,6
white,7.6,0.3,0.37,1.6,0.48,27.0,177.0,0.9943799999999999,3.09,0.5,9.8,5
red,7.0,0.3,0.27,1.5,0.076,24.0,145.0,0.99344,3.1,0.52,11.6,5
white,6.6,0.26,0.22,18.15,0.05,198.9,139.0,0.9990399999999999,3.06,0.5,9.2,5
white,7.5,0.24,0.31,13.1,0.05,26.0,180.0,0.99884,3.05,0.53,13.7,6
white,9.05,0.24,0.31,13.1,0.05,26.0,180.0,0.99884,3.05,1.44,9.1,6
white,7.5,0.24,0.31,13.1,0.05,26.0,180.0,0.99884,3.05,0.53,9.1,6
white,7.5,0.24,0.31,13.1,0.05,26.0,180.0,0.99884,3.05,0.53,9.1,6
white,6.6,0.15,0.34,1.0,0.037000000000000005,45.0,79.0,1.03,2.96,0.5,11.7,6
white,6.7,0.34,0.43,45.28,0.040999999999999995,29.0,114.0,0.9901399999999999,3.23,0.44,14.75,6
white,7.7,0.35,0.46,11.8,0.08800000000000001,61.0,183.0,0.9978600000000001,2.86,0.47,9.0,5
white,6.7,0.31,0.09,1.4,0.039,53.0,141.0,0.99206,3.12,0.44,10.1,5
white,8.04,0.67,0.09,1.0,0.02,5.0,9.0,0.9872200000000001,3.3,0.34,13.6,5
white,7.5,0.24,0.31,13.1,0.05,26.0,180.0,0.99884,3.74,0.53,9.1,6
white,6.3,0.2,0.18,10.6,0.045,57.0,159.0,1.04,3.09,0.54,9.2,5
white,6.6,0.28,0.23,10.4,0.31,45.0,190.0,0.99754,3.12,0.89,8.8,5
red,8.5,0.18,0.57,35.88,0.027999999999999997,34.0,95.0,0.99272,2.83,0.36,10.0,4
white,6.5,0.35,0.38,19.9,0.036000000000000004,20.0,56.44,0.9971200000000001,3.47,0.48,9.1,6
white,6.8,0.22,0.26,1.2,0.040999999999999995,29.0,137.43,0.9910399999999999,3.04,0.35,11.2,5
white,6.3,0.76,0.24,3.4,0.053,20.0,181.62,0.9937299999999999,3.11,0.52,9.2,6
white,6.6,0.26,0.22,18.15,0.05,172.89,139.0,0.9990399999999999,3.06,2.0,9.2,5
red,11.76,0.3,0.45,8.0,0.3,54.0,200.0,0.9956,3.18,0.48,9.5,5
white,6.3,0.34,0.27,17.68,0.024,40.0,152.0,0.99095,3.35,0.6,11.12,7
white,7.7,0.3,1.23,2.0,0.068,125.98,138.0,0.99382,3.11,0.62,9.8,5
white,7.7,0.31,0.23,2.0,0.069,29.0,134.0,0.99382,3.11,1.04,12.07,5
red,5.7,0.265,0.28,6.9,0.036000000000000004,46.0,150.0,0.9929899999999999,3.36,0.44,10.8,7
white,5.4,0.255,0.33,1.2,0.051,29.0,122.0,0.9904799999999999,3.37,0.66,11.3,6
white,6.6,0.26,0.28,9.4,0.027999999999999997,13.0,121.0,0.99254,3.17,0.34,12.1,6
white,4.27,0.17,0.28,2.9,0.03,22.0,27.81,0.99,3.38,0.34,11.3,7
white,5.7,0.265,0.28,6.9,0.036000000000000004,46.0,150.0,0.9929899999999999,3.36,0.44,10.8,7
red,6.2,0.2,0.33,5.4,0.027999999999999997,21.0,75.0,0.9901200000000001,3.36,0.41,13.5,7
white,7.5,0.28,0.41,1.3,0.044000000000000004,11.0,126.0,0.99293,3.28,0.45,10.3,5
white,6.2,0.22,0.2,53.05,0.035,58.0,184.0,1.00022,3.11,1.3,9.0,6
white,7.0,0.56,0.26,10.3,0.040999999999999995,51.0,166.0,0.99382,3.08,0.35,11.6,6
white,12.92,0.28,0.41,1.3,0.044000000000000004,11.0,126.0,0.99293,3.28,0.45,10.3,5
white,6.5,0.19,0.34,1.6,0.028999999999999998,39.0,274.01,0.98954,3.21,0.68,12.5,6
white,6.0,0.21,0.29,13.1,0.6,28.0,125.0,0.99936,3.39,0.45,8.6,5
white,6.1,0.22,0.46,1.8,0.16,34.0,74.0,0.9884,3.19,0.33,13.4,6
white,10.51,0.32,0.48,8.0,0.5,18.0,88.0,0.99144,3.22,0.79,12.7,4
red,7.1,0.21,0.72,1.6,0.16699999999999998,65.0,120.0,0.99324,2.97,0.51,9.2,5
white,8.15,0.26,0.18,1.4,0.034,18.0,135.0,0.99174,3.32,0.35,10.2,6
white,7.0,0.15,0.28,14.7,0.051,29.0,149.0,0.99792,2.96,0.39,9.0,7
white,7.0,0.15,0.28,14.7,0.051,29.0,149.0,0.99792,2.96,0.39,9.0,7
white,7.0,0.15,0.28,14.7,0.051,29.0,149.0,0.99792,2.96,0.39,9.0,7
white,7.0,0.15,0.28,36.36,0.051,29.0,149.0,0.99792,2.96,0.39,9.0,7
white,7.0,0.15,0.28,14.7,0.051,29.0,149.0,0.99792,2.96,0.39,9.0,7
white,7.0,0.15,0.28,14.7,0.051,29.0,149.0,0.99792,2.96,0.39,9.0,7
white,7.0,0.15,0.28,14.7,0.051,29.0,149.0,0.99792,2.96,0.39,9.0,7
white,7.4,0.24,0.28,1.8,0.04,45.0,121.0,0.9904299999999999,3.02,0.92,11.9,5
white,6.8,0.22,0.3,10.6,0.07,67.0,194.0,0.99654,3.32,0.42,9.0,6
white,6.2,0.24,0.25,12.5,0.08,47.0,134.0,0.9975799999999999,3.3,0.51,9.0,5
white,12.59,0.28,0.29,6.8,0.051,40.0,143.0,0.99374,3.43,0.59,11.0,6
white,7.0,1.38,0.28,14.7,0.051,29.0,149.0,0.99792,2.96,0.39,9.0,7
white,9.1,0.17,0.23,2.9,0.039,114.93,108.0,0.9924299999999999,3.28,0.5,10.0,5
white,6.5,0.26,0.34,0.7,0.04,25.0,184.0,0.99216,3.7,0.46,10.7,5
white,6.6,0.27,1.45,1.4,0.042,24.0,183.0,0.99215,3.29,0.46,10.7,5
white,5.4,0.46,0.15,2.1,0.026000000000000002,29.0,130.0,0.9895299999999999,3.39,0.62,13.4,8
white,7.8,0.19,0.32,7.4,0.015,47.0,124.0,1.03,2.99,0.39,11.0,6
white,5.5,0.17,0.23,57.77,0.039,10.0,108.0,0.9924299999999999,3.28,0.5,10.23,5
white,6.5,0.26,0.34,1.4,0.04,25.0,414.5,0.99216,3.29,0.46,10.7,5
white,6.6,0.27,0.33,1.4,0.042,24.0,183.0,0.99215,3.29,0.46,10.7,5
white,7.8,0.19,0.32,7.4,0.015,47.0,124.0,0.9927799999999999,2.99,0.39,11.0,6
white,7.8,0.2,0.32,5.0,0.016,31.0,101.0,0.9918600000000001,2.99,0.39,9.83,6
white,6.1,0.17,0.28,2.5,0.027999999999999997,22.0,98.0,0.99072,3.16,0.37,11.1,7
white,7.4,0.2,0.35,6.1,0.025,10.0,40.0,0.99244,2.79,0.52,10.9,5
white,6.7,0.39,0.24,61.54,0.017,22.0,201.64,0.9908399999999999,3.03,0.41,13.44,5
white,5.4,0.46,0.15,2.1,0.026000000000000002,29.0,130.0,0.9895299999999999,3.39,0.77,13.4,8
white,6.9,0.4,1.15,12.9,0.033,59.0,186.0,0.99754,3.08,0.49,9.4,5
white,6.9,0.4,0.17,12.9,0.033,59.0,186.0,0.99754,3.08,0.49,9.4,5
white,6.9,0.4,0.17,12.9,0.033,59.0,186.0,0.99754,3.08,0.49,12.31,5
white,5.89,0.24,0.29,13.7,0.035,53.0,153.28,0.99567,3.17,0.38,10.6,6
white,6.9,0.4,0.17,12.9,0.033,59.0,186.0,0.99754,3.08,0.49,9.4,5
white,7.4,0.22,0.31,2.4,0.013999999999999999,15.0,143.0,0.9909399999999999,3.03,0.65,12.0,4
white,7.58,0.27,0.28,9.8,0.54,61.0,125.0,0.9953200000000001,3.14,0.42,10.2,6
white,6.3,0.24,0.29,13.7,0.035,53.0,134.0,1.01,3.17,0.38,10.6,6
white,5.0,0.61,0.12,1.3,0.009000000000000001,65.0,100.0,0.9874,3.26,0.9,13.5,5
red,6.7,0.42,0.39,12.1,0.04,61.0,248.0,0.9979399999999999,3.31,0.58,9.7,5
white,6.5,0.33,0.28,6.1,0.018000000000000002,41.0,103.0,0.9912200000000001,3.24,0.32,12.2,6
white,6.9,0.33,0.31,27.38,0.04,29.0,135.0,0.99,3.11,0.57,12.3,5
white,6.5,0.33,0.28,6.1,0.02,41.0,103.0,0.9912200000000001,3.24,0.32,12.2,6
white,6.3,1.51,0.3,1.4,0.022000000000000002,38.0,100.0,1.01,3.21,0.57,11.4,7
white,6.5,0.32,0.45,7.7,0.55,31.0,101.58,0.99134,3.2,0.7,12.7,7
white,11.09,0.42,0.39,12.1,0.5,61.0,248.0,0.9979399999999999,3.31,0.58,9.7,5
white,7.4,0.25,0.29,6.8,0.02,31.0,113.0,0.9933799999999999,3.13,0.29,10.8,6
white,7.6,0.27,0.3,9.2,0.018000000000000002,23.0,96.0,0.9938,3.08,0.29,11.0,6
white,6.4,0.27,0.45,16.52,0.05,78.93,196.0,0.9955,3.07,0.48,9.5,5
white,6.5,0.25,0.27,17.4,0.064,29.0,140.0,0.9977600000000001,3.2,0.49,10.1,6
white,5.6,0.19,0.31,2.7,0.027000000000000003,11.0,100.0,0.98964,3.59,1.19,13.2,7
white,7.4,0.29,0.48,12.8,0.037000000000000005,45.06,182.0,0.99808,3.02,0.34,8.8,5
white,6.4,0.34,0.4,6.2,0.043,54.0,201.0,0.99551,3.18,0.48,8.91,5
white,6.6,1.53,0.52,8.1,0.044000000000000004,53.0,202.0,0.9954799999999999,3.18,0.48,9.5,5
white,6.6,0.26,0.52,8.2,0.047,52.0,191.0,0.99541,3.16,0.47,9.5,6
white,6.4,0.27,0.45,8.3,0.05,52.0,196.0,0.9955,3.18,0.48,9.5,5
white,6.5,0.26,0.5,8.0,0.051,46.0,197.0,0.99536,3.18,0.47,9.5,5
white,6.8,0.25,0.3,11.8,0.043,53.0,133.0,0.99524,3.03,0.58,10.4,6
white,6.3,0.32,0.26,12.0,0.049,63.0,170.0,0.9961,3.2,0.55,9.9,6
white,5.5,0.24,1.26,1.7,0.046,22.0,113.0,0.99224,3.22,0.48,10.0,5
white,6.5,0.25,0.27,17.4,0.064,29.0,140.0,0.9977600000000001,3.2,0.49,10.1,6
white,11.29,0.13,1.15,13.9,0.055999999999999994,33.0,95.0,0.99702,3.17,0.39,9.4,6
white,7.0,0.39,0.21,10.7,0.098,13.0,91.0,0.9965700000000001,2.83,0.47,9.3,5
white,7.9,0.21,0.39,2.0,0.057,21.0,138.0,0.9917600000000001,3.05,0.52,10.9,5
white,7.0,0.3,0.28,2.2,0.042,21.0,177.0,1.04,3.2,1.42,11.4,5
white,8.1,0.2,0.3,1.3,0.036000000000000004,7.0,432.82,0.9924200000000001,2.99,0.73,10.3,5
white,8.3,0.18,0.3,1.1,0.033,116.49,57.0,0.9910899999999999,3.02,0.51,10.07,6
white,7.9,0.21,0.39,15.71,0.057,21.0,138.0,0.9917600000000001,3.05,0.52,10.9,5
white,7.2,0.17,0.34,6.4,0.042,29.9,111.0,0.9927799999999999,2.99,0.4,10.8,6
white,8.1,0.2,0.3,46.32,0.036000000000000004,7.0,49.0,0.9924200000000001,2.99,0.73,10.3,5
white,8.3,0.18,0.58,1.1,0.033,20.0,57.0,0.9910899999999999,3.02,0.51,11.0,6
white,8.27,0.39,0.21,10.7,0.098,13.0,91.0,0.9965700000000001,3.03,0.47,9.3,5
white,6.8,0.58,0.62,6.4,0.040999999999999995,7.0,113.0,0.9935799999999999,2.96,0.59,10.2,5
white,6.9,0.21,0.62,6.3,0.042,7.0,109.0,0.9935799999999999,3.03,0.59,10.2,6
white,7.2,0.17,0.34,6.4,0.042,16.0,111.0,0.9927799999999999,2.99,0.4,10.8,6
white,6.8,0.26,0.34,15.1,0.46,42.0,162.0,0.99705,3.24,0.52,10.5,3
white,7.2,0.28,0.38,2.0,0.052000000000000005,23.0,156.0,0.9912,3.13,0.52,11.1,5
white,5.05,0.21,0.39,2.0,0.057,21.0,138.0,0.9917600000000001,3.05,0.52,10.9,5
white,7.0,0.3,0.28,2.2,0.042,21.0,177.0,0.99166,3.2,0.57,11.4,5
white,13.2,0.34,0.28,12.1,0.049,31.0,149.0,0.99677,3.22,1.01,10.3,5
white,5.67,0.43,0.32,8.8,0.042,18.0,106.0,0.99172,3.28,0.33,12.9,7
white,6.8,1.33,0.3,8.8,0.045,28.0,131.0,0.9953,3.12,0.59,9.9,5
white,6.3,0.4,0.24,5.1,0.036000000000000004,43.0,131.0,0.9918600000000001,3.24,0.44,11.3,6
white,5.1,0.35,0.26,6.8,0.034,36.0,120.0,0.9918799999999999,3.38,0.4,11.5,6
white,5.1,0.35,0.26,6.8,0.034,36.0,252.17,1.0,3.88,0.4,11.5,6
white,13.99,0.3,0.2,3.7,0.039,34.0,132.0,0.9915799999999999,3.0,0.38,10.7,5
white,6.9,0.28,0.28,12.2,0.042,52.0,139.0,0.9952200000000001,3.03,0.56,10.4,6
white,7.0,0.33,0.28,5.7,0.033,39.0,204.0,1.01,3.17,0.64,12.5,6
white,6.7,0.26,0.49,8.1,0.052000000000000005,48.0,197.0,0.9955799999999999,3.19,0.46,9.5,5
white,7.3,0.24,0.3,2.5,0.042,31.0,104.0,0.9911,2.98,0.56,11.3,7
red,6.7,0.46,0.69,4.0,0.034,12.0,88.0,0.99016,3.26,0.54,13.0,6
white,5.1,0.35,0.26,6.8,0.034,36.0,120.0,0.9918799999999999,3.38,0.4,11.5,6
white,5.1,0.23,0.18,1.0,0.053,13.0,99.0,0.98956,3.22,0.27,13.4,5
white,6.3,0.4,0.11,5.1,0.036000000000000004,43.0,131.0,0.9918600000000001,3.24,0.44,11.3,6
white,7.1,0.44,0.58,5.8,0.035,24.0,100.0,0.9906200000000001,3.15,0.57,13.2,7
white,4.8,0.26,0.23,10.6,0.14,78.38,279.81,0.99274,3.46,0.28,8.12,7
white,6.8,0.31,0.19,3.5,0.086,30.0,130.0,0.993,2.83,0.55,9.6,5
white,6.8,0.31,0.19,7.62,0.086,30.0,130.0,0.993,2.83,0.44,9.6,5
white,7.0,0.15,0.29,16.4,0.17,45.0,110.0,0.9978,3.15,0.37,9.7,6
white,6.5,0.41,0.22,4.8,0.052000000000000005,49.0,142.0,0.9946,3.14,0.62,9.2,5
white,6.2,0.31,0.23,3.3,0.052000000000000005,34.0,113.0,0.99429,3.16,0.48,8.4,5
white,8.0,0.27,0.33,1.2,0.05,41.0,103.0,0.9900200000000001,3.0,0.45,12.4,6
white,8.0,1.1,0.33,1.2,0.05,41.0,103.0,0.9900200000000001,2.75,0.22,12.4,6
white,6.5,0.41,0.22,4.8,0.052000000000000005,49.0,142.0,0.9946,3.14,0.62,9.2,5
white,6.2,0.31,0.23,3.3,0.052000000000000005,34.0,113.0,0.99429,3.16,0.57,8.4,5
white,13.92,0.37,0.25,2.5,0.027999999999999997,24.0,84.0,0.9909,3.14,0.36,11.7,6
white,6.6,0.21,0.5,8.7,0.036000000000000004,41.0,191.0,0.9929399999999999,2.96,0.56,11.0,6
white,7.5,0.26,0.31,1.6,0.032,36.0,109.0,0.99044,2.97,0.43,11.9,6
white,7.5,0.34,0.28,4.0,0.027999999999999997,46.0,100.0,0.9895799999999999,3.2,0.5,13.2,7
red,6.7,0.37,0.25,2.5,0.027999999999999997,24.0,84.0,0.9909,3.14,0.36,11.7,6
white,6.4,0.32,0.23,16.2,0.055,36.0,408.35,0.9986,3.26,0.54,9.1,5
white,6.7,0.24,0.32,9.0,0.023,20.0,109.0,0.9926200000000001,3.34,0.35,12.6,6
white,6.4,0.32,0.23,38.51,0.37,36.0,176.0,0.9986,3.26,0.54,13.86,5
white,14.74,0.39,0.79,1.4,0.19399999999999998,23.0,90.0,0.9921200000000001,3.17,0.46,10.5,6
white,8.2,0.31,0.43,7.0,0.047,18.0,87.0,0.9962799999999999,3.23,0.64,10.6,5
white,6.7,0.17,0.32,9.0,0.023,20.0,109.0,0.9926200000000001,3.34,0.35,12.6,6
white,5.9,0.17,0.29,3.1,0.03,32.0,123.0,1.04,3.41,0.33,13.7,7
white,5.9,0.2,0.23,1.5,0.037000000000000005,38.0,422.55,0.99021,3.36,0.49,12.0,6
white,6.6,0.32,0.26,4.6,0.031,26.0,120.0,0.99198,3.4,0.73,12.5,7
white,5.9,0.12,0.27,4.8,0.03,40.0,110.0,0.99226,3.55,0.68,12.1,6
white,5.9,0.18,0.29,4.6,0.032,257.54,137.0,0.99159,3.21,0.38,11.3,6
red,5.9,0.2,1.06,1.5,0.037000000000000005,38.0,93.0,0.99021,3.36,0.49,12.0,6
white,5.4,0.17,0.27,2.7,0.049,28.0,104.0,0.99224,3.46,0.55,10.3,6
white,6.1,0.21,0.87,6.3,0.039,47.0,136.0,0.9906799999999999,3.27,0.31,12.7,6
white,7.3,1.45,0.26,7.2,0.048,52.0,207.0,0.99587,3.12,0.37,9.2,5
white,7.3,0.25,0.26,7.2,0.048,52.0,207.0,0.99587,3.12,0.37,12.1,5
white,6.1,0.22,0.3,18.75,0.08,108.0,152.0,0.9972799999999999,3.1,0.47,9.5,6
red,6.5,0.27,0.19,6.6,0.045,98.0,351.36,0.99364,3.16,1.72,10.1,6
white,6.5,0.27,0.19,6.6,0.045,98.0,175.0,0.99364,3.16,0.98,10.1,6
white,6.6,0.39,0.22,4.0,0.038,288.35,135.6,0.99018,3.25,0.53,13.0,7
white,6.0,0.31,0.38,4.8,0.04,41.0,101.0,0.9896799999999999,3.24,0.56,13.1,6
white,8.4,0.23,0.32,1.3,0.048,59.0,113.0,0.9917799999999999,3.1,0.55,11.0,6
white,7.3,0.25,0.26,7.2,0.048,52.0,207.0,0.99587,3.12,0.37,9.2,5
white,6.0,0.8,0.25,11.1,0.055999999999999994,112.0,177.0,0.9961,3.08,0.36,9.4,6
white,6.2,0.22,0.3,12.4,0.37,108.0,152.0,0.9972799999999999,3.1,0.82,9.5,6
white,6.1,0.23,0.27,9.8,0.055,74.0,134.0,0.99534,3.51,0.4,10.2,6
white,11.09,0.27,0.19,6.6,0.045,98.0,175.0,0.99364,3.16,0.7,10.1,6
white,7.3,0.36,0.54,13.3,0.054000000000000006,63.0,193.0,0.99864,3.06,0.48,8.6,4
white,7.6,0.37,0.51,11.7,0.094,117.69,181.0,1.0,2.91,0.51,9.0,5
white,6.7,0.26,0.51,8.0,0.4,50.0,194.0,0.99545,3.13,0.5,9.6,5
white,7.4,0.22,0.27,1.6,0.52,45.0,98.0,0.9929899999999999,3.29,0.44,9.9,7
white,15.82,0.22,0.28,16.55,0.059000000000000004,271.42,340.06,0.99665,3.2,0.38,10.5,5
white,7.1,0.28,0.31,1.5,0.053,20.0,98.0,0.99069,3.15,0.5,11.4,5
white,6.5,0.35,0.31,10.2,0.069,58.0,270.58,0.99692,3.18,0.49,9.4,5
white,13.14,0.73,0.2,6.6,0.054000000000000006,199.05,65.0,0.99324,3.12,0.28,11.1,4
white,6.0,0.28,0.24,17.8,0.047,42.0,111.0,0.9989600000000001,3.1,0.45,8.9,6
white,6.0,0.28,0.24,17.8,0.56,75.01,111.0,0.9989600000000001,3.1,0.45,8.9,6
red,7.1,0.2,0.37,1.5,0.049,28.0,129.0,0.99226,3.15,0.52,10.8,5
white,6.8,0.32,0.31,7.4,0.045,34.0,143.0,0.99226,3.06,1.94,12.2,6
white,6.0,0.28,0.24,17.8,0.047,42.0,111.0,0.9989600000000001,3.1,0.45,8.9,6
white,7.2,1.36,0.36,2.0,0.028999999999999998,21.0,63.0,0.9907600000000001,3.13,0.63,12.5,6
white,11.76,0.33,0.31,7.4,0.045,75.78,143.0,0.99226,3.06,0.55,12.2,6
white,7.2,0.24,0.36,2.0,0.56,114.96,63.0,0.9907600000000001,3.13,0.63,9.4,6
white,6.0,0.28,0.28,17.8,0.047,42.0,111.0,0.9989600000000001,3.1,0.45,8.9,6
white,6.2,0.27,0.26,12.1,0.046,43.0,127.0,0.9951,3.16,0.37,10.8,6
white,6.4,0.38,0.26,8.2,0.043,28.0,98.0,0.99234,2.99,0.31,11.4,6
white,8.69,0.2,0.37,1.5,0.049,28.0,129.0,0.99226,3.15,0.52,10.8,5
white,6.0,0.21,0.3,8.7,0.036000000000000004,47.0,220.39,0.9936799999999999,3.18,0.39,10.6,5
red,7.0,0.34,0.1,62.6,0.044000000000000004,17.0,257.18,0.9937,3.01,0.39,9.2,5
white,5.9,0.435,0.16,6.4,0.031,21.0,134.0,0.99151,3.24,0.46,12.2,6
white,7.0,0.25,0.33,2.1,0.021,17.0,76.0,0.99021,3.26,0.45,12.3,6
white,6.7,0.26,0.29,7.7,0.038,40.0,179.0,0.99479,3.23,0.56,10.4,6
white,7.0,0.24,0.3,12.3,0.035,72.0,172.0,1.01,2.99,0.57,10.4,6
white,8.5,0.23,0.34,1.3,0.035,54.0,110.0,0.9917600000000001,3.07,0.55,11.0,7
red,6.0,0.69,0.3,8.7,0.036000000000000004,47.0,127.0,0.9936799999999999,3.18,0.39,10.6,5
white,7.0,0.34,1.6,3.5,0.044000000000000004,17.0,63.0,0.9937,3.01,0.39,9.2,5
white,4.8,0.24,0.1,1.1,0.013000000000000001,4.0,10.0,1.0,3.32,0.36,13.5,4
white,6.1,0.22,1.53,27.12,0.14400000000000002,12.0,65.0,0.9908,2.95,0.64,11.4,6
white,5.8,0.27,0.26,3.5,0.071,26.0,69.0,0.9899399999999999,3.38,0.38,11.5,6
white,5.0,0.455,0.18,1.9,0.036000000000000004,33.0,196.92,0.98746,3.21,0.83,14.0,7
