type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
red,6.2,0.25,1.29,7.9,0.045,272.67,208.0,0.99572,3.17,0.46,9.1,5
white,8.5,0.19,0.48,1.1,0.61,241.58,58.0,1.01,2.9,0.5,8.29,6
white,6.2,0.15,0.54,7.0,0.41,58.0,245.11,0.99454,3.19,0.7,10.4,5
white,6.2,0.25,0.54,7.0,0.046,58.0,176.0,0.99454,3.19,0.7,10.4,5
white,6.8,0.28,1.57,21.85,0.08,30.0,40.85,0.99164,3.08,0.59,12.13,8
white,6.2,0.25,1.12,7.0,0.046,58.0,106.41,0.99454,3.19,0.7,14.31,5
white,15.28,0.21,0.8,50.34,0.038,77.0,183.0,0.9977799999999999,2.95,0.48,9.0,5
white,7.0,0.15,0.38,15.3,0.4,181.5,173.99,0.9975,3.98,0.36,9.8,6
white,8.5,0.21,0.8,12.3,0.038,77.0,183.0,0.9977799999999999,2.95,0.48,9.0,5
white,3.83,0.28,0.42,15.32,0.033,29.0,142.0,0.99205,3.74,0.43,10.7,4
white,6.1,0.65,0.38,2.3,0.033,28.0,111.0,0.98962,3.16,0.49,12.4,6
white,14.6,0.53,1.39,6.1,0.34,6.0,76.0,0.99118,3.08,1.79,12.5,8
white,6.8,0.28,0.83,7.6,0.14,30.0,110.0,1.04,3.08,0.59,12.5,8
white,6.5,0.36,1.45,10.2,0.027999999999999997,20.0,82.0,0.99274,3.09,0.43,12.1,7
white,15.04,0.25,0.47,6.94,0.040999999999999995,95.0,163.0,0.9918399999999999,3.52,1.23,14.28,6
white,6.7,0.24,0.41,2.9,0.039,48.0,336.14,0.9905200000000001,3.25,0.43,14.61,5
white,6.6,0.25,0.33,8.5,0.34,29.0,141.0,1.01,3.28,1.56,10.4,5
white,6.4,0.15,0.26,1.5,0.44,201.12,152.26,0.98972,3.11,0.46,13.81,7
white,6.3,0.28,0.3,3.1,0.039,193.0,115.0,1.02,3.05,0.43,8.19,5
white,13.11,0.25,1.08,7.9,0.045,54.0,208.0,1.0,3.17,1.7,9.1,5
white,7.1,0.42,0.35,18.14,0.027999999999999997,35.0,91.0,0.9902200000000001,2.96,1.39,12.1,5
white,12.11,0.35,0.34,4.9,0.032,9.0,125.0,1.02,3.32,1.04,12.0,5
red,8.5,0.19,1.04,1.1,0.026000000000000002,23.0,58.0,0.9918399999999999,2.9,0.5,10.5,6
white,6.2,0.25,0.54,7.0,0.046,31.65,154.07,0.99454,3.19,0.66,10.71,5
white,6.0,0.35,0.51,1.2,0.19,10.0,102.0,1.03,3.46,0.42,13.6,6
white,5.8,0.31,0.32,4.5,0.024,28.0,225.07,0.98906,3.51,0.52,13.7,7
white,6.6,0.17,0.35,7.92,0.03,171.21,78.0,0.99146,3.22,1.77,11.3,6
white,8.5,0.23,0.4,9.9,0.57,24.0,88.0,0.9951,3.13,0.42,10.5,6
white,5.8,0.31,0.32,4.5,0.09,28.0,94.0,0.98906,3.25,0.52,13.7,7
white,6.1,0.83,0.34,9.5,0.040999999999999995,38.0,94.19,0.995,3.52,0.79,10.1,3
white,6.3,0.37,0.37,1.5,0.024,12.0,76.0,0.9887600000000001,2.94,0.39,12.3,6
red,6.2,0.36,1.1,3.2,0.07,20.0,89.0,1.0,3.06,0.33,12.0,7
white,6.6,0.17,0.35,2.6,0.15,33.0,78.0,1.03,3.22,0.72,11.3,6
red,6.3,0.28,0.47,11.2,0.26,61.0,47.82,0.99592,3.12,0.51,9.5,6
red,7.6,0.27,1.39,10.57,0.043,28.0,152.0,1.01,3.02,0.53,12.74,6
white,7.0,0.25,0.45,2.3,0.045,40.0,118.0,1.03,3.16,0.48,11.99,7
red,9.7,0.24,0.49,4.9,0.19,159.78,18.0,0.9936799999999999,2.85,0.54,10.0,6
white,9.7,0.24,0.49,4.9,0.032,3.0,427.57,1.02,2.85,0.54,10.0,6
white,4.43,0.13,0.39,30.79,0.034,19.0,102.0,0.99121,3.23,0.6,8.72,7
red,6.6,0.78,0.36,1.5,0.045,30.0,133.0,0.9910399999999999,3.25,0.48,12.8,5
red,5.1,0.33,0.27,6.7,0.022000000000000002,44.0,129.0,0.99221,3.36,0.39,8.61,7
white,6.7,0.34,0.4,2.1,0.033,34.0,111.0,0.98924,2.97,0.48,12.2,7
white,14.31,0.58,0.51,4.3,0.027999999999999997,57.0,195.2,0.9917600000000001,3.47,0.54,10.65,7
white,15.9,0.26,0.34,64.2,0.038,249.39,84.0,0.9943200000000001,3.11,0.34,10.54,6
white,6.5,0.29,1.2,28.73,0.04,18.0,113.0,0.99366,3.17,1.74,10.2,6
white,7.0,0.98,0.12,2.3,0.045,40.0,118.0,0.99064,3.16,1.85,11.9,7
white,7.6,0.21,0.9,40.69,0.047,215.75,404.8,1.03,3.79,0.48,8.21,5
white,7.7,0.26,0.51,9.33,0.045,26.0,159.0,0.99126,3.0,1.03,11.2,6
white,7.6,0.27,0.52,3.2,0.043,28.0,152.0,0.99129,3.02,1.72,11.4,6
white,7.7,0.25,0.49,2.5,0.047,138.63,169.0,0.9925200000000001,3.07,0.57,10.6,6
white,7.6,0.35,0.58,14.7,0.047,33.0,151.0,0.9970899999999999,3.03,0.53,10.3,5
white,6.9,0.3,0.19,4.5,0.43,270.52,203.0,0.99513,3.4,0.57,10.4,4
white,6.7,0.24,1.53,37.73,0.033,187.94,312.55,0.99045,3.1,1.85,11.9,6
white,6.5,0.23,0.39,1.9,0.036000000000000004,41.0,98.0,0.99,3.89,0.43,11.9,7
white,7.6,0.23,0.34,1.6,0.1,24.0,129.0,0.99305,3.12,1.42,10.4,5
white,6.5,0.24,1.31,17.3,0.052000000000000005,22.0,307.65,0.9988799999999999,3.11,0.47,9.2,6
white,6.3,0.17,0.32,13.18,0.04,37.0,117.0,0.99182,3.24,0.43,11.3,6
white,6.3,0.17,0.81,35.77,0.04,37.0,117.0,0.99182,3.24,1.97,11.3,6
white,13.07,0.21,0.92,2.5,0.034,35.0,89.0,0.9913,3.25,1.64,11.0,7
white,5.82,0.23,0.39,1.9,0.036000000000000004,41.0,246.27,0.99,3.19,0.43,9.82,7
white,5.9,1.05,0.39,1.4,0.031,47.0,147.0,0.98836,3.08,0.64,12.9,7
red,5.9,1.17,0.37,0.8,0.04,3.0,21.0,0.9897,3.09,0.31,13.58,5
white,12.15,0.25,0.42,8.0,0.36,53.0,206.0,0.9958600000000001,3.16,0.47,10.23,6
red,7.6,0.34,0.34,1.6,0.043,24.0,129.0,1.01,3.12,0.7,14.37,5
red,5.6,0.18,0.27,29.97,0.03,31.0,103.0,0.98892,3.35,0.37,13.55,6
red,5.5,0.18,0.22,5.5,0.037000000000000005,10.0,86.0,1.03,3.46,0.44,12.2,5
white,7.14,0.52,0.39,17.3,0.22,22.0,126.0,0.9988799999999999,3.05,0.47,9.2,6
white,7.4,0.23,0.38,8.6,0.052000000000000005,41.0,150.0,1.0,3.06,0.46,10.3,5
white,8.58,0.17,0.37,6.9,0.059000000000000004,122.45,128.0,1.01,3.08,1.64,11.0,7
red,7.6,0.3,0.38,52.71,0.21,10.0,98.0,0.9929600000000001,3.14,0.65,11.0,5
white,8.89,0.31,1.54,58.47,0.039,50.75,100.0,1.03,3.79,0.62,11.7,6
white,12.64,0.83,0.38,44.64,0.039,37.0,122.0,0.98972,3.2,1.52,12.0,6
white,14.96,0.36,0.38,2.5,0.047,30.0,148.0,1.04,3.17,0.43,12.7,6
white,6.3,0.35,0.26,17.6,0.1,59.0,198.0,1.01,3.11,1.92,8.8,5
white,6.3,0.17,0.32,4.2,0.09,37.0,117.0,0.99182,3.24,1.25,11.3,6
white,6.6,0.25,0.43,2.9,0.48,139.05,121.0,0.99008,3.17,0.4,9.43,6
red,6.5,1.52,0.51,32.46,0.24,208.92,114.0,0.992,3.09,0.44,11.2,6
white,13.87,0.39,0.39,11.9,0.057,51.0,221.0,0.99,3.26,0.51,8.9,6
white,6.93,0.19,0.27,0.9,0.04,9.4,103.0,0.99026,3.75,0.39,11.2,5
white,6.2,0.25,0.39,1.89,0.051,42.0,135.0,0.9906,3.23,0.4,11.1,6
white,8.69,0.22,1.5,6.4,0.57,34.0,115.0,0.99293,3.05,0.51,10.8,6
white,13.24,0.19,0.29,4.3,0.045,33.0,128.07,0.9965799999999999,3.18,0.42,9.3,6
white,6.6,1.3,0.39,11.9,0.057,51.0,221.0,0.99851,3.26,0.51,8.9,6
white,5.9,0.33,1.66,8.1,0.038,9.0,34.0,0.9911,3.22,0.36,8.31,7
white,7.8,0.17,0.5,1.3,0.045,35.0,140.81,0.9904,3.16,0.4,12.0,6
white,13.69,0.19,0.27,0.9,0.04,52.0,35.42,1.04,3.5,0.39,11.2,5
white,6.2,0.23,1.45,62.22,0.32,37.0,130.0,0.99946,3.8,0.43,8.8,6
white,6.2,1.21,0.36,17.2,0.039,148.42,130.0,0.99,3.23,0.43,8.8,6
white,6.2,0.23,0.36,18.38,0.039,186.15,130.0,0.99946,3.23,0.43,11.48,6
white,7.2,0.38,0.4,8.7,0.038,45.0,154.0,0.9956799999999999,3.2,0.47,10.4,6
white,11.64,0.23,0.36,17.2,0.039,37.0,130.0,1.01,3.23,0.43,8.8,6
white,7.2,1.31,0.4,8.7,0.04,45.0,154.0,0.9956799999999999,3.2,0.47,10.4,6
white,10.69,0.39,0.47,7.5,0.22,260.13,88.0,1.01,3.38,0.45,14.0,6
white,11.88,0.23,0.36,17.2,0.039,143.5,277.93,0.99946,3.23,0.43,8.8,6
white,15.33,1.0,0.96,4.6,0.035,51.0,322.98,0.99018,3.03,0.43,13.1,6
white,14.19,0.29,0.33,40.28,0.028999999999999998,30.0,88.0,0.9899399999999999,3.25,0.42,12.3,6
white,7.2,0.4,0.38,2.2,0.03,40.0,261.96,0.99075,3.27,0.93,12.6,6
white,6.8,0.34,0.0,7.4,0.02,38.0,83.48,0.9921200000000001,3.18,0.44,12.0,7
white,13.29,0.17,0.73,15.1,0.033,188.94,58.52,0.99684,3.33,0.47,9.5,5
white,6.8,0.39,0.34,7.4,0.02,38.0,353.13,0.9921200000000001,3.38,0.58,12.0,7
white,7.1,0.36,0.37,6.35,0.019,10.41,114.0,0.99036,3.08,0.42,12.7,7
white,6.9,0.19,0.32,7.9,0.042,30.0,56.37,0.99456,3.4,0.43,8.84,6
white,6.5,0.34,1.2,1.0,0.023,6.0,80.0,0.98865,3.15,0.54,12.9,6
white,6.1,0.17,0.42,64.95,0.033,89.41,124.0,0.99684,2.87,1.72,9.5,5
red,12.52,1.35,1.31,39.95,0.51,38.0,133.0,0.9921200000000001,3.18,0.44,12.0,7
white,7.1,0.36,0.86,43.94,0.019,179.79,114.0,0.99036,3.08,0.49,12.7,7
red,7.8,0.3,0.36,4.6,0.28,20.0,198.0,0.9922200000000001,3.18,0.66,11.9,6
white,10.27,0.68,0.52,1.4,0.037000000000000005,32.0,123.0,0.9902200000000001,3.24,0.45,12.0,6
white,4.28,0.34,0.37,6.2,0.031,42.0,133.0,0.9907600000000001,3.25,1.57,12.5,6
white,8.78,0.28,0.94,21.35,0.034,36.0,281.24,0.99144,3.31,0.43,12.1,7
white,6.2,0.19,0.38,28.54,0.019,22.0,376.45,1.0,3.05,1.6,12.5,6
white,5.7,0.16,1.13,6.3,0.043,173.27,113.0,0.9936,3.06,0.58,9.9,6
red,7.6,0.7,0.46,0.9,0.036000000000000004,218.45,312.6,0.99126,2.72,0.41,8.42,6
white,9.48,0.2,0.07,2.3,0.01,24.0,87.0,0.99044,2.94,0.86,12.0,6
white,6.7,0.33,1.15,6.6,0.042,34.0,338.93,0.9912299999999999,2.97,1.44,12.2,8
red,6.7,0.33,0.34,3.58,0.036000000000000004,39.0,124.0,1.01,2.99,0.32,13.11,8
white,6.9,0.36,0.35,23.79,0.038,37.0,125.0,0.9916,3.0,0.46,12.4,8
red,12.09,0.21,0.34,18.35,0.039,55.0,268.96,0.9959,3.02,0.31,10.3,6
white,13.08,0.2,0.39,2.3,0.048,24.0,143.76,1.03,2.94,0.35,14.7,6
white,5.6,0.41,0.22,24.33,0.05,44.0,154.0,0.9931,3.3,0.4,10.5,5
white,15.36,0.15,0.35,4.3,0.31,23.0,98.0,0.9942200000000001,3.1,0.44,9.5,6
white,8.5,1.43,0.4,1.1,0.58,141.35,373.37,1.04,3.0,0.35,10.5,4
red,6.5,0.24,0.38,25.66,0.57,196.27,90.0,1.03,3.24,0.36,10.26,6
white,8.3,0.15,0.37,7.9,0.025,38.0,322.73,0.99306,2.93,0.37,8.53,6
white,10.59,0.12,0.33,1.0,0.038,23.0,131.0,0.99164,3.25,0.45,9.8,5
white,6.5,0.24,0.38,12.73,0.027000000000000003,31.0,90.0,0.98926,3.24,1.95,12.3,6
white,6.2,0.1,0.41,1.0,0.04,115.39,180.14,1.04,3.45,0.36,11.4,7
white,14.32,0.21,0.4,7.3,0.040999999999999995,49.0,115.0,0.9926799999999999,3.12,0.43,11.0,6
white,8.7,0.3,0.91,1.7,0.046,42.92,70.0,1.02,3.06,0.56,10.8,4
white,6.7,0.18,0.37,1.3,0.027000000000000003,42.0,125.0,1.0,3.24,1.75,12.8,7
red,7.2,0.17,0.36,42.73,0.16,42.0,313.81,0.99318,3.13,0.5,12.15,8
white,10.75,0.19,0.33,1.8,0.035,42.0,412.7,0.9919600000000001,3.59,0.36,10.2,5
white,5.8,0.28,0.3,1.5,0.026000000000000002,31.0,285.23,1.03,3.32,0.6,12.5,7
white,7.6,0.24,0.44,3.8,0.55,146.31,146.0,0.9911,3.06,1.85,9.04,6
white,8.3,0.16,0.37,7.9,0.025,38.0,107.0,0.99306,2.93,0.37,11.9,6
red,10.77,0.58,0.33,1.0,0.038,195.41,131.0,0.99164,3.25,0.65,9.8,5
white,5.7,0.16,0.32,1.2,0.036000000000000004,32.79,89.0,0.99111,3.26,0.48,10.06,5
white,14.85,0.21,1.15,5.3,0.037000000000000005,116.58,384.71,0.99321,2.73,0.52,10.9,6
white,6.4,0.22,0.82,9.1,0.044000000000000004,22.41,127.0,1.01,2.97,0.3,11.0,7
white,7.9,0.34,0.44,6.5,0.027000000000000003,221.31,420.3,0.99124,2.96,0.87,12.5,6
white,6.4,0.22,0.38,9.1,0.044000000000000004,35.0,127.0,0.99326,2.97,0.94,9.78,7
white,4.67,0.21,0.4,6.3,0.48,265.18,121.0,0.9921399999999999,3.18,0.53,12.0,7
white,5.2,0.31,0.36,5.1,0.031,46.0,100.85,0.9897,3.14,0.31,12.4,7
white,7.9,0.34,0.44,6.5,0.027000000000000003,47.0,126.0,0.99124,2.96,0.37,8.81,6
white,5.6,0.42,1.43,50.16,0.022000000000000002,34.0,97.0,0.98915,3.76,0.49,12.8,7
white,6.4,0.22,0.38,48.43,0.044000000000000004,35.0,127.0,0.99326,3.4,0.3,11.0,7
white,6.8,0.28,0.34,7.5,0.3,34.0,177.0,0.99692,3.33,0.43,9.1,5
white,6.8,0.45,0.36,5.0,0.033,28.0,156.0,0.991,3.11,0.4,12.4,7
white,6.6,0.29,0.39,43.36,0.031,22.0,98.0,0.9913,3.15,0.8,12.9,7
white,4.74,0.21,0.42,1.2,0.045,24.0,126.0,1.0,3.09,1.25,10.9,6
white,6.8,0.25,1.42,1.6,0.045,39.0,43.22,1.01,3.53,0.58,10.8,5
red,6.4,0.21,0.34,16.05,0.04,56.0,331.42,0.9967799999999999,3.11,0.38,10.6,5
white,6.88,0.33,0.23,5.0,0.053,29.0,106.0,1.01,3.13,0.58,9.0,5
red,8.2,0.58,0.44,12.4,0.043,52.0,154.0,0.9945200000000001,3.04,0.33,10.54,6
white,15.54,1.37,0.32,0.95,0.040999999999999995,99.25,131.0,1.02,3.71,0.35,11.8,5
white,7.5,0.18,0.45,4.6,0.040999999999999995,67.0,158.0,0.9927,3.01,0.38,10.6,6
white,5.2,0.92,0.2,1.7,0.033,17.0,74.0,1.02,2.93,0.48,12.3,6
white,7.1,0.14,0.33,1.0,0.10400000000000001,20.0,54.0,0.9905700000000001,3.19,1.18,10.28,6
white,7.2,0.29,0.46,1.3,0.044000000000000004,101.66,111.0,0.99,2.97,1.3,11.1,5
red,5.8,0.33,0.23,5.0,0.053,199.48,106.0,0.9945799999999999,3.13,1.24,9.0,5
white,6.5,0.29,0.25,2.5,0.142,8.0,111.0,0.9927,3.0,0.44,14.44,4
white,10.26,0.35,0.31,2.6,0.036000000000000004,37.0,41.97,0.9893799999999999,3.28,0.53,12.8,7
white,9.0,0.68,0.53,29.7,0.09,63.68,56.41,1.01,3.95,1.34,12.9,5
red,6.6,0.24,0.28,61.89,0.034,41.92,74.0,0.9938600000000001,3.1,0.57,12.9,6
white,6.6,0.82,0.34,1.1,0.037000000000000005,41.0,115.0,0.9899,3.49,0.68,12.0,6
white,6.73,0.3,0.44,12.4,0.043,52.0,154.0,0.9945200000000001,3.04,0.33,12.0,6
white,5.7,0.15,0.28,58.11,0.045,57.0,151.0,0.9913,3.64,0.64,11.2,6
white,6.6,0.33,0.4,2.65,0.55,282.76,86.0,0.98916,3.11,0.39,13.3,7
white,7.93,0.2,0.3,2.5,0.046,38.0,125.0,0.9927600000000001,3.34,0.78,9.9,6
white,6.8,0.27,0.37,8.2,0.055,52.0,192.0,0.9958600000000001,3.11,1.2,12.13,6
white,6.8,0.27,0.31,27.32,0.054000000000000006,58.0,200.0,0.99556,3.12,1.8,13.54,6
red,6.2,0.2,0.26,25.53,0.047,242.61,119.0,1.0,3.48,0.6,11.0,7
white,6.7,0.13,1.06,18.84,0.055999999999999994,60.0,150.0,1.0,2.96,0.43,10.62,6
white,6.8,0.21,1.45,7.0,0.038,27.0,107.0,1.02,2.98,0.82,12.91,6
white,6.7,0.31,0.32,14.5,0.038,6.0,25.04,0.9941200000000001,3.14,0.44,12.5,5
red,6.2,0.2,1.26,11.8,0.035,18.23,93.0,1.01,3.18,0.34,11.9,6
white,9.45,0.25,0.76,7.58,0.054000000000000006,250.93,141.0,0.9933799999999999,3.26,0.47,8.48,6
white,5.7,0.15,0.28,3.7,0.21,57.0,151.0,1.0,2.72,1.1,11.2,6
white,6.9,0.22,0.39,6.0,0.39,44.0,141.0,0.9912299999999999,3.11,0.33,12.5,6
red,6.4,0.23,0.35,4.6,0.039,43.0,85.18,0.99216,3.96,0.4,9.96,7
white,12.17,0.27,0.29,2.5,0.059000000000000004,37.0,115.0,1.0,2.83,0.37,13.32,5
white,6.6,0.34,0.24,59.11,0.034,29.0,99.0,1.02,3.15,1.28,12.3,7
white,6.15,0.16,0.42,1.0,0.3,29.0,113.0,0.99,3.18,1.18,10.41,6
white,10.24,0.3,1.6,63.53,0.036000000000000004,19.0,113.0,0.9887100000000001,3.52,0.46,12.6,7
white,13.73,0.29,0.35,1.4,0.43,42.0,109.0,0.99119,3.31,0.62,11.6,6
white,6.6,0.34,0.81,3.3,0.034,29.0,99.0,0.99031,3.32,1.51,12.3,7
white,6.7,0.27,0.36,52.28,0.02,39.97,86.0,0.99146,3.56,0.22,13.4,7
white,7.6,1.09,0.29,2.5,0.059000000000000004,37.0,115.0,1.02,3.09,0.31,9.8,5
white,6.8,0.22,0.41,6.7,0.034,39.0,199.0,0.99245,3.83,0.46,11.5,6
white,7.7,1.57,0.49,3.8,0.037000000000000005,219.25,139.0,0.99116,3.43,1.65,11.6,6
white,6.4,0.25,0.37,5.65,0.039,41.0,147.0,0.9921,3.3,0.4,14.81,7
white,6.4,0.64,0.35,4.6,0.22,43.0,147.0,0.99216,3.18,0.4,14.86,7
white,6.7,0.13,0.45,64.6,0.043,52.0,131.0,0.9916200000000001,2.73,1.28,11.3,6
white,8.73,0.24,0.37,11.3,0.043,64.0,173.0,0.99,2.92,0.53,9.9,6
white,11.05,0.26,0.94,59.56,0.19,31.0,390.61,0.99082,3.06,0.33,12.6,8
white,5.3,0.12,0.16,4.2,0.55,37.0,100.0,1.01,3.3,0.36,11.8,8
white,7.1,0.38,0.4,2.2,0.042,54.0,392.51,1.02,3.03,0.5,11.4,5
white,7.4,0.19,0.31,14.5,0.045,39.0,309.34,1.03,3.03,1.35,9.2,6
white,7.4,0.19,0.89,14.5,0.045,39.0,193.0,0.9986,3.1,0.5,9.2,6
white,7.4,1.55,0.87,14.5,0.045,39.0,193.0,0.9986,3.1,0.5,9.2,6
white,9.53,0.5,0.31,14.5,0.045,39.0,193.0,0.99,3.1,1.67,14.25,6
white,7.4,0.19,0.31,14.5,0.045,39.0,295.0,1.03,3.1,0.5,9.2,6
white,7.4,0.19,0.31,14.5,0.36,39.0,229.62,0.9986,3.1,0.5,9.2,6
white,6.3,0.32,0.32,1.5,0.03,99.42,256.26,1.01,3.34,0.42,12.43,5
white,7.6,0.19,0.32,18.75,0.047,32.0,20.47,1.00014,3.1,0.5,9.21,7
white,8.68,0.26,0.31,3.6,0.03,36.0,92.0,1.0,3.22,0.62,12.6,8
white,5.9,0.24,0.95,64.44,0.035,288.13,247.0,0.9935799999999999,3.34,0.44,9.6,6
white,4.2,0.215,0.23,5.1,0.040999999999999995,236.35,249.55,0.9968799999999999,3.96,0.44,8.0,3
red,8.83,0.64,0.32,10.5,0.03,34.0,105.0,0.9940700000000001,2.96,0.42,11.8,6
white,12.99,0.23,0.2,2.0,0.043,39.0,154.0,0.99226,3.21,0.39,11.79,6
white,7.5,0.7,0.54,7.75,0.051,26.0,126.0,0.99097,3.32,0.53,12.7,6
white,6.6,0.38,1.4,33.31,0.061,42.0,214.0,1.02,3.23,0.56,8.71,5
white,7.37,0.15,0.58,1.8,0.044000000000000004,21.0,72.88,0.99166,3.1,0.38,10.2,5
white,6.5,0.32,0.34,5.7,0.32,203.59,91.0,0.9918399999999999,3.28,0.6,12.0,7
white,7.5,0.22,1.06,2.4,0.53,25.15,100.0,0.99135,2.75,0.6,11.3,7
white,6.4,0.23,0.32,1.9,0.038,40.0,307.71,1.0,3.32,0.53,11.8,7
white,6.1,0.22,0.31,63.18,0.039,175.7,129.0,0.99193,3.45,0.59,13.59,5
white,6.5,0.48,0.02,0.9,0.29,173.3,99.0,0.99226,3.14,1.82,8.65,4
white,6.6,1.46,0.3,4.6,0.06,99.29,154.0,0.9914200000000001,3.74,0.49,12.2,8
white,6.4,0.16,0.25,1.4,0.057,69.77,125.0,0.9909100000000001,3.17,1.08,11.1,7
red,9.2,0.37,0.36,9.2,0.56,42.0,214.0,1.03,3.31,0.56,9.4,5
white,4.23,0.16,0.32,1.4,0.065,23.0,140.0,0.99134,3.06,0.47,11.4,6
white,6.4,0.15,0.29,1.8,0.044000000000000004,21.0,115.0,0.99166,3.1,0.38,10.4,5
white,6.5,0.32,0.3,2.3,0.051,20.0,127.0,0.99,3.13,0.52,12.32,6
white,6.7,0.12,0.36,47.14,0.039,43.0,332.91,0.99229,3.07,0.67,10.1,7
white,6.6,0.2,0.14,4.4,0.184,35.0,299.48,0.9939600000000001,3.64,0.45,9.46,6
white,8.0,0.34,0.59,6.4,0.035,38.0,103.0,0.9914799999999999,2.91,0.23,13.98,6
white,6.8,0.21,0.31,2.9,0.57,40.0,93.8,0.9913,3.07,1.35,10.9,7
white,6.8,0.23,0.31,2.8,0.29,40.0,393.55,0.99126,3.63,0.53,10.9,7
white,6.8,0.21,0.31,40.54,0.046,40.0,121.0,0.9913,3.1,0.65,11.91,7
white,6.6,0.2,0.14,56.24,0.184,35.0,271.98,1.02,3.15,0.45,8.78,6
white,6.6,0.28,0.42,50.32,0.044000000000000004,60.0,52.26,0.9956200000000001,3.14,0.48,9.4,5
white,7.8,0.25,0.25,17.98,0.55,10.0,80.0,0.9912799999999999,3.08,0.38,11.4,5
white,8.47,0.12,0.33,2.9,0.044000000000000004,21.0,248.56,1.03,3.98,0.32,12.9,8
white,6.6,0.3,0.43,23.78,0.046,34.31,194.0,0.9955799999999999,3.14,1.34,9.4,5
white,6.52,0.17,0.35,1.8,0.04,108.15,84.0,0.98961,2.91,0.57,12.0,7
white,7.3,0.25,0.28,1.5,0.043,19.0,113.0,0.9933799999999999,3.38,0.56,10.1,6
white,14.73,0.28,1.41,7.0,0.046,59.0,194.0,0.9955799999999999,3.14,0.94,9.4,5
white,6.6,0.28,0.42,37.09,0.044000000000000004,60.0,33.71,0.9956200000000001,3.14,0.77,11.38,5
white,8.96,1.53,0.15,7.6,0.047,54.0,184.0,0.99572,3.33,0.45,9.2,5
white,4.23,0.24,0.35,2.3,0.1,43.0,109.0,0.99056,3.34,0.37,11.8,6
white,6.8,0.32,0.32,8.7,0.028999999999999998,31.0,105.0,0.99146,3.0,0.34,12.3,7
white,7.8,0.25,0.37,1.0,0.13,165.17,210.07,0.9912799999999999,3.08,0.56,8.98,5
red,5.6,0.12,0.33,2.9,0.044000000000000004,136.15,73.0,1.03,2.99,0.32,12.9,8
white,6.6,0.1,0.36,11.44,0.032,181.33,91.0,0.99172,3.82,0.27,14.77,6
white,4.99,0.22,0.34,5.0,0.61,232.57,93.0,0.9901200000000001,3.27,0.46,13.5,7
white,12.84,0.32,0.3,1.9,0.27,41.0,142.0,0.9891200000000001,3.29,0.42,12.8,7
white,6.3,0.19,0.63,2.0,0.022000000000000002,33.0,96.0,0.9890200000000001,3.04,0.54,12.8,7
white,6.0,0.53,0.3,1.9,0.5,41.0,142.0,0.9891200000000001,2.86,1.37,12.8,7
white,9.4,0.24,0.29,8.5,0.037000000000000005,124.0,208.0,0.99395,3.54,0.38,12.96,3
white,6.4,0.35,0.0,12.6,0.039,19.0,155.96,0.99539,3.2,0.43,10.6,6
white,6.7,0.46,0.76,5.2,0.039,35.0,201.69,1.03,3.16,0.44,12.4,7
white,6.3,0.3,0.29,2.1,0.24,33.0,142.0,0.98956,3.22,0.46,13.9,7
white,6.0,0.19,0.29,13.5,0.047,67.0,152.0,0.9916,3.71,0.59,9.92,7
white,5.9,0.24,1.02,1.3,0.032,36.0,95.0,0.9888899999999999,3.08,0.64,13.99,7
white,7.3,0.145,0.73,1.1,0.042,14.0,436.49,0.9901200000000001,3.1,0.37,11.8,7
white,6.6,0.435,0.38,9.2,0.057999999999999996,66.0,243.0,0.9983299999999999,3.23,0.54,9.1,6
white,5.8,0.18,0.85,1.2,0.036000000000000004,19.0,74.0,0.9885299999999999,3.64,0.49,12.7,7
white,15.63,0.18,0.37,1.1,0.036000000000000004,31.0,94.27,0.9894200000000001,3.16,0.48,12.0,6
white,10.84,0.32,0.32,8.3,0.06,32.0,105.0,0.99266,3.24,1.11,11.2,6
white,14.6,0.62,0.35,48.66,0.042,267.82,105.0,1.02,3.19,1.94,12.4,7
white,5.1,0.21,0.28,15.34,0.047,280.74,148.0,0.99,3.5,0.49,10.4,5
white,7.5,0.29,0.76,15.7,0.05,162.98,124.0,1.0,3.06,1.48,10.27,5
white,5.86,0.26,0.33,34.1,0.04,15.0,114.76,0.98934,3.29,1.24,12.7,6
white,5.7,1.51,0.3,1.8,0.039,30.0,105.0,0.98995,3.48,0.52,12.5,7
white,7.1,0.17,0.31,1.6,0.037000000000000005,15.0,103.0,0.991,3.14,0.5,12.0,6
white,6.9,0.17,0.3,2.0,0.047,13.0,117.0,1.02,3.67,0.51,11.6,6
white,13.08,0.25,0.28,5.0,0.035,65.79,27.62,1.01,3.12,0.38,12.6,7
white,4.14,0.17,0.28,1.8,0.16,106.2,178.0,0.9920399999999999,3.63,0.42,10.2,5
white,5.8,0.17,0.36,1.3,0.036000000000000004,11.0,70.0,1.03,3.43,0.68,10.4,7
white,6.4,0.27,1.53,29.56,0.38,18.0,195.1,0.9906,2.82,0.42,11.5,5
white,6.7,0.21,0.34,17.57,0.08,36.0,112.0,0.9909100000000001,3.02,0.5,11.0,6
white,11.57,0.23,0.33,8.1,0.46,45.0,176.0,0.99472,3.11,0.51,10.1,6
white,6.8,0.23,0.86,8.6,0.046,47.0,384.35,0.9945200000000001,3.08,0.52,10.5,6
