type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
red,9.24,0.74,1.47,13.18,0.04,255.53,117.0,1.02,3.13,1.42,8.34,6
red,4.71,0.17,1.03,63.44,0.04,62.37,117.0,0.99182,3.62,1.97,10.08,6
white,12.49,0.21,1.52,31.95,0.11,15.38,56.94,0.9913,3.25,1.67,11.0,7
white,8.56,0.77,0.39,43.87,0.036000000000000004,71.12,246.27,1.02,3.05,0.43,11.66,7
white,4.1,1.05,0.48,32.73,0.41,224.84,63.15,0.99,3.85,1.09,9.08,7
red,4.86,1.31,1.52,0.8,0.04,235.34,21.0,1.03,3.09,0.31,10.68,5
white,5.46,0.57,0.67,8.0,0.16,161.17,48.63,1.0,3.08,0.47,14.2,6
red,5.2,0.81,0.34,17.54,0.043,125.38,75.14,1.01,3.7,0.93,12.78,5
white,5.6,0.18,0.43,18.55,0.42,265.92,418.22,1.02,3.35,0.8,14.25,6
white,5.5,1.33,0.22,5.5,0.037000000000000005,40.34,204.4,1.0,3.46,1.34,8.42,5
white,7.14,1.19,0.39,17.42,0.2,209.71,267.27,0.9988799999999999,3.83,1.27,10.54,6
white,9.82,0.23,0.61,42.94,0.09,20.06,150.0,1.0,3.3,1.26,9.58,5
red,8.58,0.83,1.45,35.27,0.059000000000000004,122.45,424.19,1.03,3.12,1.64,11.0,7
white,7.6,0.3,0.24,53.69,0.16,10.0,98.0,1.01,3.46,0.41,11.0,5
red,8.89,0.09,1.54,58.47,0.06,154.36,206.76,1.02,3.79,0.62,12.0,6
red,10.29,0.83,1.61,17.55,0.039,161.4,80.58,0.98972,3.02,1.22,8.96,6
red,10.89,0.36,0.38,48.12,0.53,93.31,121.88,1.02,3.17,0.59,11.29,6
white,11.85,1.37,0.26,20.1,0.1,255.44,313.58,1.01,3.11,1.39,8.04,5
white,6.67,0.17,0.31,32.02,0.37,37.0,254.32,1.03,3.24,0.64,8.63,6
white,7.44,0.25,1.57,8.5,0.48,227.58,190.57,0.99008,3.61,0.4,10.35,6
white,5.7,0.85,0.99,32.46,0.24,78.22,40.85,1.03,3.09,1.47,11.2,6
red,13.61,0.73,0.81,24.54,0.57,181.79,221.0,0.99,3.54,0.51,9.72,6
red,7.78,0.4,0.49,0.9,0.04,19.45,375.13,1.0,3.36,0.39,9.47,5
red,7.79,0.25,0.82,20.44,0.2,225.29,150.41,1.02,3.96,0.98,8.4,6
red,8.69,0.22,0.92,6.4,0.5,211.44,82.95,1.01,2.73,1.62,11.64,6
white,5.68,0.19,0.22,26.34,0.3,285.94,20.87,0.9965799999999999,3.18,1.36,14.66,6
red,7.86,1.3,0.39,33.14,0.12,51.0,324.68,1.01,3.76,0.51,8.9,6
red,11.53,0.28,0.7,8.1,0.14,165.97,34.0,0.9911,2.72,0.71,8.31,7
red,10.19,0.17,1.51,27.73,0.25,35.0,301.25,0.9904,3.16,1.01,11.94,6
white,13.69,0.59,1.51,40.22,0.22,52.0,106.0,1.03,3.54,0.67,11.2,5
red,6.2,0.23,0.35,62.22,0.5,230.28,214.91,1.02,3.25,1.07,9.94,6
red,13.49,1.21,0.36,10.28,0.039,55.55,423.07,1.01,3.23,1.27,8.8,6
white,6.36,0.37,0.36,52.85,0.47,193.2,160.51,0.99946,3.23,0.43,13.32,6
red,7.37,0.38,0.4,22.56,0.27,45.0,414.52,1.02,3.2,0.47,10.4,6
white,11.64,0.23,0.36,10.68,0.46,37.0,190.49,1.03,3.03,0.43,13.26,6
red,7.2,0.45,0.4,48.85,0.6,45.0,154.0,0.9956799999999999,3.2,0.61,9.7,6
white,10.69,1.58,0.65,7.5,0.22,148.72,277.45,1.0,2.86,1.41,14.0,6
red,10.75,0.73,0.36,17.2,0.45,250.34,285.64,1.0,3.23,1.07,13.2,6
white,4.74,1.0,0.96,4.6,0.035,51.0,210.72,1.03,3.81,1.48,8.52,6
red,9.0,1.09,0.33,40.28,0.46,7.02,428.35,1.0,3.25,0.42,12.3,6
white,9.27,0.87,0.38,32.49,0.03,40.0,394.87,0.99075,3.27,0.93,10.05,6
white,5.36,0.34,0.9,17.85,0.53,44.04,384.47,1.04,3.18,0.87,12.79,7
red,11.55,0.97,0.82,13.15,0.14,188.94,74.47,1.03,3.33,0.68,9.5,5
red,4.94,0.39,1.39,15.97,0.48,128.66,353.13,1.03,3.21,0.58,11.8,7
white,10.83,0.5,0.37,6.35,0.019,20.45,137.77,1.0,3.63,0.42,12.7,7
white,7.25,0.19,0.46,45.4,0.53,30.0,56.37,1.04,3.4,0.51,9.55,6
white,6.5,0.34,0.57,41.33,0.023,129.37,430.38,1.01,3.3,0.54,12.9,6
white,4.43,0.67,1.09,64.95,0.26,242.72,415.42,0.99,3.87,0.48,12.06,5
white,12.52,1.02,0.66,53.62,0.35,31.02,41.04,1.04,2.93,1.87,12.93,7
red,14.37,0.87,0.74,1.99,0.019,266.05,114.0,1.04,3.21,0.92,13.33,7
red,5.47,0.98,0.36,56.56,0.37,79.59,337.66,0.9922200000000001,3.18,1.14,13.11,6
white,5.5,0.24,0.31,37.99,0.23,178.09,7.97,0.9902200000000001,3.3,0.47,10.72,6
white,4.28,0.34,0.37,6.2,0.031,42.0,133.0,1.01,3.08,1.81,13.53,6
white,13.83,0.28,1.64,14.57,0.21,282.31,241.33,1.04,3.91,1.81,12.1,7
red,6.2,1.24,1.52,28.54,0.59,184.93,165.19,1.03,3.95,1.55,12.62,6
red,9.35,0.23,1.13,27.44,0.043,172.65,343.5,1.0,3.06,0.58,13.75,6
white,12.88,0.7,0.44,0.9,0.55,3.53,312.6,1.01,2.72,1.28,14.03,6
red,12.45,1.45,0.07,21.52,0.06,24.0,258.49,1.01,3.77,0.71,9.78,6
white,13.01,0.11,1.45,41.68,0.08,34.0,338.93,1.01,3.22,0.83,12.2,8
red,6.7,0.33,1.56,3.58,0.036000000000000004,231.67,403.58,1.03,2.99,1.59,13.11,8
red,13.6,1.13,0.35,25.2,0.038,37.0,303.04,0.9916,3.72,0.46,14.39,8
white,12.09,0.21,0.16,1.57,0.26,6.18,268.96,1.01,3.02,1.8,10.63,6
red,14.68,0.17,0.39,5.2,0.048,241.93,304.48,1.0,3.36,0.35,10.3,6
white,15.07,0.24,1.18,45.54,0.6,44.0,254.48,1.01,3.3,1.48,12.26,5
white,12.05,0.15,0.54,20.14,0.31,195.73,224.4,1.0,3.89,1.23,9.5,6
red,11.74,0.59,0.4,15.13,0.49,19.71,190.5,1.02,3.0,0.52,10.5,4
white,14.78,1.0,0.38,33.06,0.57,224.79,90.0,1.03,3.24,1.05,10.26,6
white,7.22,0.15,0.54,8.29,0.46,38.0,322.73,1.03,3.07,0.37,11.37,6
white,10.59,0.26,0.6,27.03,0.038,47.38,111.81,1.02,3.88,0.45,10.01,5
white,6.5,0.4,0.98,55.61,0.47,200.21,291.08,0.99,3.24,1.27,8.52,6
white,9.61,1.01,1.44,15.78,0.22,102.58,180.14,1.04,3.45,0.75,11.45,7
white,14.32,0.1,0.91,52.28,0.040999999999999995,67.2,53.51,1.01,3.12,0.7,11.0,6
white,8.7,0.3,0.89,46.51,0.42,22.55,339.5,1.02,3.74,0.52,14.54,4
white,6.7,0.84,0.37,33.98,0.027000000000000003,166.37,341.81,1.04,3.62,1.75,12.8,7
white,12.68,0.17,1.43,42.73,0.16,42.0,404.37,1.0,3.13,0.5,14.46,8
white,10.75,0.31,0.33,21.74,0.16,282.39,412.7,0.99,3.86,1.63,10.2,5
white,15.2,0.54,0.38,1.5,0.026000000000000002,130.29,238.25,1.01,3.14,0.6,10.81,7
white,5.21,1.08,0.16,8.31,0.06,146.31,415.48,1.02,3.61,1.06,8.46,6
white,14.02,1.42,1.64,7.9,0.07,38.0,143.05,0.99306,3.57,0.25,10.71,6
white,9.52,1.01,1.31,65.08,0.37,83.32,287.16,0.99164,3.28,0.65,14.12,5
red,5.7,1.11,1.53,14.23,0.02,32.79,365.04,1.0,3.26,0.59,10.06,5
white,14.85,0.75,0.76,18.15,0.39,156.72,107.45,0.99321,3.18,0.52,10.9,6
white,6.4,0.88,0.03,14.34,0.044000000000000004,85.79,227.72,1.02,3.68,1.55,11.0,7
red,5.87,1.3,0.44,6.5,0.53,221.31,420.3,1.04,3.55,1.1,14.52,6
white,6.84,1.21,0.38,39.49,0.3,237.59,430.19,1.0,3.34,0.58,9.78,7
white,4.67,0.11,0.1,13.53,0.48,13.91,121.0,0.9921399999999999,3.18,0.66,12.0,7
white,7.58,1.22,0.14,4.0,0.031,165.86,384.46,0.9897,3.14,1.95,12.4,7
white,8.76,0.56,0.44,36.79,0.56,47.0,346.28,0.99124,3.54,0.48,8.81,6
red,11.1,0.42,0.89,50.16,0.022000000000000002,34.0,368.67,1.0,3.76,2.0,8.11,7
red,11.41,0.22,0.59,2.19,0.14,35.0,289.77,1.01,3.52,0.3,11.32,7
red,7.03,0.25,1.23,20.47,0.3,34.0,177.0,1.0,3.33,0.43,13.17,5
red,6.8,0.24,0.91,45.01,0.37,28.0,167.4,0.99,3.01,0.34,8.19,7
white,7.77,0.29,0.1,43.36,0.24,158.94,53.36,1.01,3.74,0.45,12.9,7
white,4.74,1.37,0.42,27.2,0.045,271.97,412.92,1.02,3.06,0.67,10.31,6
white,4.02,0.74,0.24,50.43,0.33,173.56,133.53,1.03,3.53,1.69,14.78,5
red,10.55,0.13,0.65,2.28,0.04,56.0,331.42,0.9967799999999999,3.11,0.38,12.96,5
red,7.94,0.33,0.69,1.58,0.55,36.83,215.29,1.0,3.85,1.76,10.44,5
red,5.74,0.58,0.18,52.12,0.29,8.66,381.61,1.01,2.95,1.65,13.29,6
red,15.54,0.95,1.52,18.47,0.23,44.11,55.11,1.02,3.71,0.37,10.14,5
white,12.4,0.95,0.7,14.27,0.040999999999999995,252.5,158.0,0.9927,2.8,0.53,10.6,6
white,12.5,0.92,0.2,1.7,0.34,101.17,149.03,1.03,2.98,1.86,12.3,6
white,7.1,1.2,0.33,24.97,0.4,38.93,273.8,1.04,3.08,0.52,11.24,6
white,12.82,0.57,0.46,62.79,0.52,140.4,354.04,0.99,2.97,1.3,11.1,5
red,7.64,0.95,0.76,8.08,0.17,199.48,91.19,1.03,3.8,0.8,9.32,5
white,11.02,1.0,0.2,45.69,0.14,180.38,392.67,0.9927,3.0,1.28,12.86,4
red,10.26,0.35,0.5,2.6,0.09,212.38,246.48,1.02,3.94,0.74,8.57,7
white,9.0,0.68,1.24,29.7,0.09,84.79,20.71,1.02,3.7,0.7,13.44,5
red,6.6,0.24,0.28,65.43,0.52,266.76,74.0,1.0,3.1,0.28,12.9,6
white,6.6,0.82,0.34,22.57,0.49,41.0,115.0,1.0,3.26,1.04,11.04,6
red,6.73,0.5,0.75,12.4,0.09,104.9,170.52,0.9945200000000001,3.57,1.59,12.0,6
white,9.72,1.16,0.52,58.11,0.36,167.36,92.34,1.02,3.64,0.64,11.55,6
red,5.63,0.3,0.11,64.28,0.55,133.91,259.37,1.0,2.77,1.07,12.29,7
red,7.93,0.6,1.04,2.5,0.046,47.98,289.42,1.03,3.7,1.59,8.14,6
white,14.45,0.25,0.37,37.43,0.4,283.37,192.84,1.03,2.87,1.29,12.13,6
red,6.8,0.16,0.69,13.31,0.32,136.19,155.94,0.99556,3.12,1.84,14.41,6
red,6.2,0.2,0.14,38.18,0.047,242.61,47.69,1.02,3.48,1.01,8.95,7
red,5.55,0.13,1.06,18.84,0.42,60.0,235.18,0.99,2.87,1.15,10.62,6
red,6.8,0.21,1.65,56.73,0.14,11.93,183.5,1.02,2.98,0.82,8.49,6
white,11.46,0.87,1.04,55.92,0.038,7.58,206.06,1.0,3.63,1.58,12.13,5
white,12.45,1.5,1.04,11.8,0.61,217.64,57.81,1.0,3.38,1.02,11.9,6
white,9.45,0.31,0.84,7.58,0.18,55.08,154.81,1.01,2.79,0.47,10.0,6
white,5.7,0.71,0.57,31.81,0.52,67.84,374.3,1.03,4.0,1.04,12.17,6
white,14.83,1.55,0.39,41.56,0.39,36.76,162.86,1.03,3.11,1.7,11.5,6
white,8.33,0.86,0.67,32.85,0.039,242.41,85.18,0.99216,3.86,1.73,9.96,7
white,5.17,0.27,1.55,2.5,0.2,101.23,150.22,1.02,3.11,2.0,13.32,5
white,4.73,0.93,0.57,35.08,0.034,29.0,99.0,1.03,3.6,1.28,8.61,7
white,6.15,1.31,0.42,65.56,0.3,29.0,113.0,1.02,3.63,1.46,13.05,6
red,14.64,0.4,0.65,31.21,0.59,19.0,419.14,0.9887100000000001,4.01,1.56,11.39,7
white,13.73,0.29,1.01,13.1,0.55,42.0,109.0,1.0,3.31,0.95,8.54,6
red,6.6,1.4,0.81,49.52,0.59,167.83,298.21,1.01,3.34,0.31,13.14,7
red,7.3,0.27,0.26,52.28,0.02,39.97,27.53,1.0,3.97,0.22,14.78,7
white,9.63,0.81,0.29,34.53,0.49,37.0,176.91,1.01,3.09,0.45,13.24,5
white,6.77,1.25,0.74,6.7,0.034,60.71,362.37,1.03,3.26,1.3,9.39,6
white,7.2,0.44,1.55,3.8,0.27,219.25,221.6,0.99116,3.71,2.0,11.6,6
white,8.35,0.25,1.24,4.5,0.49,41.0,304.63,1.01,3.22,0.4,11.98,7
red,4.67,0.16,1.43,3.3,0.09,252.55,148.69,0.99216,3.18,1.34,8.83,7
red,6.7,0.65,0.31,64.6,0.043,108.32,320.01,0.99,3.41,1.25,11.34,6
red,12.88,1.25,0.65,13.7,0.043,64.0,62.11,1.04,2.92,0.53,13.68,6
white,9.22,0.26,0.87,59.56,0.59,31.0,384.59,0.99,3.93,0.59,9.37,8
white,5.3,0.51,1.54,37.55,0.6,149.17,100.0,1.01,3.4,1.04,14.78,8
white,7.1,0.38,0.4,45.52,0.54,229.73,367.48,1.02,3.43,1.8,11.4,5
red,11.75,0.84,0.31,55.59,0.21,184.47,435.33,1.03,3.51,0.7,9.2,6
white,14.43,0.83,0.89,39.42,0.12,39.0,193.0,1.0,2.81,0.23,10.65,6
white,5.06,1.22,0.59,5.01,0.2,39.0,193.0,1.03,3.11,0.78,9.2,6
white,9.53,1.18,1.09,14.5,0.52,236.82,193.0,1.01,3.11,1.67,9.04,6
red,10.7,1.18,0.25,14.5,0.44,126.96,152.4,1.0,3.23,0.5,8.15,6
white,7.0,0.19,0.22,1.98,0.49,205.96,276.84,1.04,3.1,1.54,8.96,6
white,7.78,1.33,0.51,1.5,0.03,99.42,256.26,1.0,3.34,1.02,8.3,5
white,7.6,0.19,1.44,1.8,0.047,60.82,415.85,1.00014,3.1,1.69,8.21,7
red,10.09,0.66,0.31,5.21,0.45,36.0,390.64,1.0,3.22,1.06,9.42,8
red,14.58,0.54,0.44,64.44,0.33,153.99,240.8,0.9935799999999999,2.85,1.07,10.34,6
white,11.78,1.37,0.82,20.62,0.040999999999999995,224.74,249.55,0.9968799999999999,3.91,1.05,8.67,3
white,12.34,0.14,0.47,10.5,0.4,34.0,217.6,1.02,3.87,1.91,11.8,6
white,7.69,1.09,0.2,2.0,0.043,272.68,154.0,0.99226,3.59,0.39,9.19,6
white,12.53,0.7,1.65,7.75,0.45,119.14,275.4,0.99097,3.32,0.97,8.48,6
white,5.28,0.38,1.4,1.55,0.17,195.6,214.0,1.03,3.74,1.67,11.35,5
white,7.37,0.67,0.58,40.26,0.02,106.77,256.4,0.99166,3.12,0.89,10.2,5
red,6.5,1.42,0.34,41.67,0.32,53.74,135.42,1.02,3.28,0.6,12.62,7
red,9.09,1.29,1.06,17.33,0.2,25.15,100.0,1.02,3.5,1.08,12.64,7
red,6.4,0.55,0.32,33.52,0.32,40.0,232.94,1.0,3.32,1.62,9.1,7
white,10.24,1.57,0.99,60.14,0.46,167.03,129.0,0.99193,3.85,0.59,10.52,5
red,4.58,0.48,1.02,40.35,0.29,173.3,99.0,0.99226,3.14,0.95,10.31,4
white,12.16,1.55,0.3,12.66,0.11,53.96,371.98,0.9914200000000001,3.26,0.34,12.2,8
red,6.4,0.16,1.06,54.58,0.057,69.77,131.9,0.9909100000000001,3.0,0.35,12.26,7
red,9.2,0.13,0.36,27.43,0.46,42.0,153.7,1.03,3.13,0.5,14.55,5
white,4.23,1.53,0.32,15.49,0.27,117.34,239.23,1.02,2.84,1.93,10.59,6
white,10.88,0.15,1.57,16.06,0.044000000000000004,61.17,255.39,1.03,3.1,0.73,10.4,5
red,13.29,0.6,0.18,2.3,0.41,114.06,91.96,1.04,3.13,0.52,12.32,6
white,6.7,0.9,0.05,56.65,0.15,35.81,332.91,0.99229,3.67,0.57,8.66,7
white,6.6,0.4,1.35,4.4,0.184,146.05,373.16,0.9939600000000001,3.76,0.45,9.46,6
white,10.37,0.68,0.34,1.14,0.035,103.21,183.83,1.03,3.42,0.23,13.98,6
red,7.48,0.8,0.31,2.9,0.57,7.28,274.53,1.01,2.84,1.22,11.43,7
white,10.66,1.18,0.19,6.1,0.03,40.0,393.55,0.99126,3.63,0.63,8.32,7
red,12.62,0.86,0.75,1.94,0.26,113.77,121.0,1.0,3.89,1.15,11.91,7
white,6.6,0.2,0.68,56.24,0.19,35.0,333.71,1.0,3.69,0.45,13.35,6
white,12.44,0.28,0.42,50.32,0.044000000000000004,60.0,52.26,0.99,2.86,0.48,14.12,5
red,11.64,0.54,0.2,43.06,0.37,67.21,390.68,0.9912799999999999,2.82,0.62,13.72,5
red,8.47,0.12,0.2,2.9,0.044000000000000004,21.0,248.56,1.03,2.91,1.04,9.02,8
red,11.58,1.51,0.69,30.17,0.046,238.38,436.4,0.9955799999999999,3.18,1.34,9.4,5
red,6.52,1.33,0.35,1.8,0.35,253.22,84.0,0.98961,3.83,1.25,10.39,7
white,10.34,0.25,0.92,1.5,0.21,19.0,94.73,1.03,3.89,0.56,13.63,6
white,14.73,0.28,1.41,12.89,0.43,55.59,194.0,0.99,3.14,0.49,12.28,5
white,8.11,1.45,0.25,32.71,0.19,60.0,362.08,0.9956200000000001,2.98,1.94,10.71,5
white,8.96,1.53,0.15,62.14,0.047,285.51,421.74,0.99572,3.16,0.5,9.18,5
red,5.32,0.32,0.02,18.7,0.58,116.37,330.99,1.03,3.7,0.37,11.8,6
red,6.8,0.32,0.32,65.15,0.028999999999999998,31.0,105.0,1.0,3.58,1.27,11.31,7
red,4.85,1.38,0.76,37.13,0.13,174.85,210.07,0.9912799999999999,3.46,1.48,8.98,5
red,10.43,0.27,1.13,4.36,0.044000000000000004,260.27,312.3,1.01,2.99,1.6,13.57,8
red,14.67,0.43,1.01,49.68,0.53,181.33,436.56,1.03,3.82,0.27,14.77,6
red,4.99,0.78,1.36,5.0,0.61,232.57,79.32,0.99,3.39,1.25,14.88,7
white,6.31,0.32,1.58,1.9,0.39,204.01,383.63,0.9891200000000001,3.29,0.42,13.31,7
white,5.04,0.19,0.0,2.0,0.42,33.0,96.0,0.9890200000000001,2.72,1.0,9.78,7
red,6.0,0.53,0.3,14.65,0.31,41.0,284.77,1.04,2.86,0.31,14.27,7
white,9.4,1.17,1.03,3.61,0.47,124.0,89.32,1.03,3.64,1.18,12.96,3
red,6.4,1.21,0.0,61.86,0.16,19.0,155.96,0.99,3.2,0.72,11.41,6
white,5.74,1.4,0.76,5.2,0.29,232.94,217.98,1.02,3.16,0.44,12.4,7
white,6.3,0.3,1.38,42.93,0.57,33.0,142.0,1.04,3.99,1.64,14.65,7
red,6.0,0.64,0.35,62.79,0.047,235.12,73.11,1.0,3.71,1.16,8.63,7
white,4.09,0.24,1.02,64.04,0.19,92.09,19.55,1.02,3.77,0.64,13.99,7
white,8.43,0.145,0.73,3.19,0.54,171.98,436.49,0.9901200000000001,3.55,0.37,11.8,7
red,6.77,1.2,1.1,9.2,0.51,66.0,243.0,1.03,3.41,1.21,10.05,6
white,14.58,0.1,0.5,1.17,0.036000000000000004,19.0,30.15,0.9885299999999999,3.64,0.47,12.7,7
white,11.93,0.84,0.77,41.46,0.55,24.54,92.55,1.0,4.01,0.48,13.39,6
white,10.84,0.53,0.1,16.54,0.06,48.91,422.47,0.99,2.82,0.62,14.65,6
red,15.23,1.24,1.42,57.47,0.56,267.82,197.4,1.03,3.19,1.94,14.71,7
white,5.1,0.41,0.28,15.34,0.047,280.74,403.16,1.03,3.61,0.49,12.56,5
white,10.78,0.29,0.8,25.28,0.22,99.1,390.62,1.0,3.92,1.59,9.5,5
white,5.86,0.57,0.62,56.67,0.04,264.19,114.76,1.01,3.29,1.95,12.7,6
white,10.87,1.47,1.63,1.8,0.039,287.73,105.0,1.01,3.53,0.96,12.5,7
red,7.1,0.17,0.87,1.6,0.48,15.0,283.13,1.02,3.08,0.91,10.41,6
red,6.9,1.07,1.08,23.76,0.56,171.0,112.63,1.02,3.47,0.51,11.6,6
red,14.79,1.11,0.04,5.0,0.035,39.77,243.47,1.0,3.67,0.27,14.51,7
white,9.64,0.13,0.28,24.85,0.16,106.2,163.61,1.02,3.58,0.42,11.66,5
white,12.49,1.23,0.36,4.99,0.56,11.0,136.42,0.99,3.9,1.19,13.28,7
red,15.18,0.67,1.53,11.02,0.1,39.77,147.29,0.9906,2.82,0.42,12.63,5
white,4.29,1.2,0.3,5.29,0.4,223.73,250.59,0.99,3.65,1.02,13.43,6
red,7.95,0.23,0.94,5.91,0.46,45.0,290.72,0.99472,3.11,0.54,9.58,6
white,4.86,1.32,0.86,24.23,0.1,47.0,374.92,0.9945200000000001,3.08,0.95,11.16,6
white,12.73,1.56,0.27,37.06,0.02,29.0,300.26,0.99177,3.23,1.02,13.17,7
red,4.4,0.7,1.22,5.7,0.47,42.0,238.75,1.0,3.48,1.06,10.28,6
red,5.4,0.98,0.86,17.32,0.07,216.7,283.57,1.01,3.06,1.48,10.21,6
red,9.39,1.5,0.29,51.77,0.42,138.88,37.57,0.99784,2.77,1.03,14.39,6
red,8.6,0.34,0.29,13.65,0.23,110.23,162.77,0.99784,2.99,1.95,10.93,6
red,6.9,0.15,0.81,13.65,0.048,234.07,409.97,1.0,3.05,1.85,14.32,6
white,13.17,1.27,0.28,5.08,0.046,104.46,41.0,1.02,3.17,0.98,13.5,6
white,4.54,0.49,0.59,36.24,0.35,62.19,85.3,1.02,3.02,1.03,13.88,6
white,5.89,0.1,0.68,22.47,0.46,276.74,71.58,1.0,2.96,0.69,12.6,6
red,13.37,1.36,0.27,21.54,0.1,225.78,183.18,0.99,3.08,0.5,10.07,6
white,10.52,0.22,1.35,65.37,0.28,238.6,104.0,1.01,3.77,1.82,14.44,5
red,9.89,0.55,1.18,9.79,0.048,138.29,141.78,1.0,2.91,1.32,9.5,7
red,15.0,0.38,0.29,11.1,0.048,1.43,115.01,0.99784,3.18,0.58,9.5,6
white,6.8,1.35,1.4,31.42,0.39,146.42,236.18,1.02,3.13,0.51,8.12,6
red,5.05,0.39,0.28,33.12,0.29,166.92,123.83,1.02,3.3,1.07,10.6,6
red,6.6,0.72,0.27,24.93,0.27,67.39,194.67,1.01,2.88,0.59,13.58,6
white,9.35,0.27,1.62,42.5,0.3,91.73,143.13,1.01,3.17,0.39,8.8,6
white,6.4,0.15,0.73,9.9,0.047,186.67,60.01,1.03,3.34,0.5,14.66,6
red,7.2,0.45,0.28,49.0,0.06,145.6,370.4,0.9935,3.5,1.42,11.3,6
white,6.0,0.22,1.51,8.71,0.034,38.88,245.28,1.01,3.42,0.76,8.59,6
white,12.39,1.01,0.67,8.3,0.034,106.01,67.83,1.01,3.26,0.84,8.62,6
red,15.29,0.81,1.36,22.28,0.032,123.49,76.79,0.99,2.79,0.38,11.77,6
red,5.9,1.3,1.46,30.66,0.57,245.45,411.55,1.02,2.91,0.36,11.8,7
white,5.3,0.32,1.64,4.58,0.25,71.46,221.84,0.99,3.54,0.76,13.32,6
white,7.74,0.6,1.19,12.6,0.44,54.0,136.0,0.99556,3.6,0.37,10.7,6
white,6.0,0.22,0.97,12.2,0.5,136.64,67.35,1.0,3.11,0.32,10.04,7
red,7.45,0.99,0.92,57.87,0.56,248.57,40.58,0.99151,3.34,1.33,12.5,6
white,15.22,0.43,0.48,11.25,0.09,249.98,184.7,0.9922,3.7,0.7,13.98,6
white,5.96,0.18,1.4,2.66,0.033,96.54,72.0,1.02,3.45,0.67,11.06,7
white,3.85,1.53,0.78,19.76,0.047,95.02,306.79,0.99,3.2,0.9,12.51,6
white,10.5,1.3,1.36,43.09,0.14,17.9,153.01,1.04,2.86,1.33,8.73,6
white,7.31,1.5,0.28,15.24,0.13,105.65,439.76,1.01,3.22,1.73,10.18,6
white,6.0,0.34,0.26,1.1,0.57,113.45,67.0,1.01,3.1,1.22,11.52,6
white,8.21,1.43,1.59,10.95,0.46,226.31,370.96,0.9907600000000001,3.24,0.28,11.14,7
white,12.43,0.53,0.54,47.37,0.032,255.53,355.23,1.04,2.97,1.83,12.58,6
red,11.68,0.87,0.22,8.29,0.033,28.02,114.0,1.01,3.99,1.93,8.41,6
red,9.79,0.59,1.49,31.72,0.27,259.7,285.94,1.03,3.13,0.81,10.2,6
red,7.0,0.3,0.57,36.72,0.24,32.0,117.0,1.02,3.45,0.98,11.07,7
white,6.0,0.55,0.37,34.57,0.52,245.55,142.4,1.04,3.48,0.28,8.2,6
red,4.11,1.12,0.53,1.1,0.2,54.36,300.93,0.9889,3.12,0.9,11.14,6
red,7.79,0.15,0.45,5.55,0.08,204.94,139.0,1.04,2.8,1.86,8.09,6
white,12.21,1.04,1.64,65.0,0.33,87.89,40.9,1.02,2.89,0.95,10.53,7
white,10.28,0.52,1.0,25.9,0.38,258.28,380.47,1.04,3.84,1.14,14.15,5
white,10.45,1.14,1.26,15.47,0.047,112.81,155.0,0.997,3.25,0.53,8.67,6
red,11.34,0.46,1.3,28.67,0.06,35.88,309.14,1.01,3.07,0.71,14.4,6
red,10.51,0.49,1.32,30.77,0.05,37.81,189.0,1.02,2.82,0.49,13.09,6
red,5.19,1.47,0.27,4.4,0.38,157.66,140.0,1.0,3.16,1.57,12.5,8
white,6.06,0.59,0.49,21.17,0.046,93.95,77.71,1.01,3.82,1.79,9.72,5
white,12.64,0.93,0.85,47.48,0.25,29.0,354.47,1.02,3.28,1.62,11.51,7
red,7.4,1.2,0.93,63.72,0.045,63.42,423.34,0.9933,2.94,1.21,10.7,7
white,15.77,0.18,0.34,3.6,0.54,197.89,409.95,1.0,3.05,0.48,9.87,7
white,7.47,0.15,0.18,37.91,0.05,50.0,156.0,0.99316,3.81,0.55,8.09,6
red,6.8,0.23,0.3,43.85,0.044000000000000004,64.13,87.4,1.0,2.91,1.76,10.6,6
white,4.6,0.78,0.04,29.0,0.18,159.7,133.84,1.02,3.06,0.79,11.8,6
white,10.82,0.28,0.27,4.7,0.54,56.0,123.54,0.9904200000000001,2.88,0.26,10.08,8
white,13.34,0.25,1.22,12.08,0.046,144.65,172.2,0.9984,3.4,0.43,13.62,5
white,5.23,0.76,0.64,64.05,0.096,228.53,80.0,1.0,3.8,1.1,9.51,6
red,5.42,1.45,0.3,57.86,0.57,142.77,426.08,0.9938100000000001,3.97,1.95,10.46,7
red,8.17,0.99,0.33,42.39,0.26,123.48,243.12,0.99144,3.57,1.65,13.2,6
red,6.9,0.28,0.94,8.3,0.05,183.91,148.37,1.0,3.81,1.14,12.62,8
white,6.7,0.38,0.31,10.9,0.036000000000000004,35.0,80.02,1.02,3.58,1.55,12.4,6
white,12.96,0.28,1.44,8.4,0.58,177.09,87.36,0.99192,3.7,0.42,12.3,6
white,6.5,0.32,0.4,24.87,0.048,52.0,290.99,1.01,3.32,1.9,13.25,5
red,10.99,0.98,0.54,11.9,0.047,154.07,106.41,1.03,3.03,0.85,10.99,5
white,12.86,1.53,0.75,10.2,0.25,43.0,138.0,0.9951,3.1,1.58,14.69,6
white,6.3,0.93,1.57,15.9,0.23,12.04,381.31,0.99,3.19,1.54,10.03,6
