Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
F,0.665,0.525,1.0,0.11,0.18,0.75,0.72,10
F,0.685,0.55,0.94,0.38,0.58,0.21,0.49,11
F,0.19,0.54,0.195,2.52,0.73,0.49,0.462,12
F,0.705,0.07,0.42,1.32,0.747,0.2,0.33,10
F,0.69,0.46,0.07,1.5,0.6835,0.45,0.08,10
M,0.08,0.19,0.22,0.73,0.24,0.7,0.22,11
F,0.31,0.575,0.215,1.06,0.71,0.37,0.602,12
M,0.73,0.32,0.75,2.71,0.6555,0.1965,0.4935,10
M,0.64,0.39,0.08,2.032,0.735,0.4755,0.6585,17
F,0.5,0.39,0.115,0.66,1.36,0.1555,0.91,8
M,0.57,0.425,0.78,0.7455,0.2995,0.14,0.245,10
F,0.2,0.4,1.01,0.616,0.243,0.54,0.5,11
I,0.12,0.305,1.04,0.2825,1.46,0.0575,0.095,7
M,0.77,0.33,0.07,0.3355,0.46,0.1,0.67,7
M,0.5,0.49,0.145,0.88,1.16,0.132,0.58,11
F,0.425,0.27,0.88,0.361,0.79,0.15,0.9,7
M,0.47,0.35,0.36,0.49,0.1885,0.0885,0.42,8
F,0.68,0.34,0.79,2.13,0.26,0.0695,0.61,10
I,0.37,0.29,0.42,0.25,0.14,0.0505,0.085,10
I,0.45,0.62,0.6,2.2,0.2655,0.42,0.215,19
I,0.27,0.31,0.11,0.11,0.124,0.75,0.06,9
M,0.56,0.57,0.5,1.85,0.1175,0.52,0.085,9
F,0.74,0.06,0.125,1.0,0.06,0.59,0.29,11
M,0.585,0.09,0.64,1.04,0.16,0.56,0.285,10
I,0.595,0.09,1.01,1.041,0.41600000000000004,0.2,0.365,14
M,0.23,0.26,0.18,1.6885,0.562,0.3705,0.6,15
M,0.76,0.14,0.14,0.92,0.95,0.03,0.34,27
M,0.62,0.49,1.07,2.37,1.22,0.55,0.31,13
I,0.79,0.25,0.04,2.3,0.43,0.62,0.95,5
I,0.21,0.59,0.62,0.3,1.29,0.0995,0.7,9
I,0.37,0.1,1.0,0.33,0.3265,0.1975,0.175,8
F,0.385,0.37,0.09,0.23199999999999998,1.04,0.01,0.38,7
I,0.32,0.095,0.06,0.15,0.005,0.49,0.25,4
I,0.15,0.13,0.045,0.0275,0.57,0.27,0.009000000000000001,3
F,0.24,0.225,0.26,0.87,0.96,0.0385,0.045,6
I,0.32,0.29,1.03,1.24,0.8,0.0725,0.93,7
I,0.48,0.38,0.58,0.608,1.29,0.66,0.66,8
F,0.455,0.32,0.81,2.36,1.45,0.17,0.145,9
F,0.78,0.14,0.81,1.91,0.1365,0.0725,0.37,7
I,0.475,0.36,0.11,0.4555,0.177,0.34,0.95,9
M,0.76,0.49,0.12,2.27,0.23,0.1,0.9,11
F,0.29,0.21,0.075,1.08,0.33,0.0675,0.7,6
M,0.57,0.6,0.9,2.46,0.85,0.37,0.09,7
M,0.47,0.375,0.98,1.59,0.1685,0.24,0.15,8
F,0.7,0.44,0.19,0.5765,1.14,0.126,0.21,10
I,0.41,0.31,0.86,0.45,0.106,0.071,0.085,7
M,0.65,0.06,0.66,1.93,0.6,0.3,0.4,12
I,0.595,0.15,0.15,0.8915,1.26,0.13,0.13,12
I,0.585,0.59,0.14,0.97,0.19,0.28,0.39,9
M,0.32,0.2,0.01,0.92,0.08,0.75,0.08,6
I,0.52,0.54,0.31,2.13,0.87,0.64,0.215,10
M,0.44,0.59,1.08,1.77,0.14,0.35,0.16,9
F,0.76,0.16,0.23,0.06,0.54,0.0,0.25,8
I,0.565,0.37,0.1,0.7145,0.84,0.56,0.18,12
F,0.36,0.4,0.85,0.94,0.361,0.53,0.335,9
M,0.11,0.3,0.175,2.62,0.391,0.2455,0.46,10
F,0.36,0.38,1.06,0.33,0.405,0.16,0.295,16
M,0.52,0.33,0.69,1.46,0.5825,0.337,0.69,14
I,0.16,0.48,0.125,0.63,1.07,0.61,0.16,10
F,0.63,0.24,0.48,0.1735,0.92,0.73,0.05,7
F,0.46,0.32,0.64,0.3945,0.16,0.4,0.86,9
M,0.36,0.37,0.19,0.4665,0.7,0.1015,0.155,10
M,0.69,0.35,0.18,1.1,0.87,0.44,0.1,9
M,0.15,0.53,0.115,0.3455,0.74,0.04,0.35,9
I,0.67,0.55,0.49,1.08,0.2015,0.36,0.04,11
F,0.46,0.4,0.135,0.62,0.31,0.17,0.88,12
M,0.415,0.07,1.08,0.3245,1.32,0.0735,0.67,8
M,0.56,0.31,0.49,1.91,1.09,0.018000000000000002,0.99,7
M,0.46,0.2,0.11,2.55,0.1805,0.1035,0.75,10
I,0.66,0.585,0.02,1.966,0.8435,0.27,0.3,18
F,0.75,0.3,1.03,0.3025,0.27,0.0465,0.0935,8
F,0.09,0.09,1.11,0.1225,0.38,0.0115,0.04,5
M,0.65,0.44,0.135,0.879,0.368,0.2095,0.265,10
M,0.58,0.36,0.165,2.64,0.473,0.1965,0.05,16
M,0.19,0.32,0.165,1.12,0.85,0.185,0.66,12
I,0.62,0.46,0.02,2.13,0.54,0.44,0.725,17
I,0.48,0.42,0.195,0.8085,1.12,0.43,0.38,14
I,0.64,0.51,0.23,1.3905,1.06,0.21,0.88,12
M,0.22,0.32,0.2,1.8465,0.15,0.47200000000000003,0.86,19
M,0.42,0.12,0.43,0.89,0.54,0.465,0.18,17
M,0.71,0.47,0.195,1.817,0.785,0.02,0.79,11
I,0.81,0.54,0.02,0.897,0.377,0.18,0.29,9
M,0.42,0.51,1.11,2.38,1.2,0.19,0.8,5
F,0.38,0.45,0.34,0.74,0.74,0.37,0.62,9
I,0.45,0.49,0.63,2.04,0.85,0.061,0.81,6
I,0.54,0.275,0.2,2.21,0.10400000000000001,0.58,0.07,5
M,0.81,0.32,0.16,2.82,1.44,0.0345,0.045,6
I,0.165,0.115,0.015,0.0145,0.05,0.003,0.79,4
M,0.12,0.6,0.77,0.58,0.055,0.0285,0.06,7
M,0.12,0.55,0.03,2.32,1.42,0.26,0.09,6
I,0.4,0.27,0.38,0.33,0.0115,0.64,0.85,5
M,0.66,0.61,1.08,0.39,0.3245,0.19,0.23,10
M,0.08,0.5,1.07,0.15,0.76,0.27399999999999997,0.88,13
M,0.39,0.45,0.2,0.925,0.342,0.19699999999999998,0.84,12
F,0.61,0.22,1.08,2.61,0.99,0.27,0.405,20
I,0.58,0.62,0.235,1.3,0.3,0.20600000000000002,0.06,14
F,0.15,0.46,0.0,0.77,0.44,0.32,0.34,15
F,0.595,0.19,0.19,0.45,0.11,0.41,0.13,14
F,0.39,0.42,0.165,1.0595,0.81,0.15,0.445,21
M,0.67,0.42,0.84,0.9195,0.3355,0.18,0.02,16
M,0.56,0.24,0.16,0.61,0.317,0.1735,0.23,13
I,0.44,0.53,0.5,0.8085,0.2345,0.27,0.35,6
I,0.25,0.23,0.9,2.79,0.76,0.031,0.045,6
M,0.6,0.33,0.41,0.01,0.11,0.1035,0.13,9
I,0.52,0.4,0.94,0.6865,0.295,0.1715,0.185,9
I,0.47,0.23,0.15,1.9,0.39,0.06,0.26,14
M,0.77,0.37,1.13,1.96,0.222,0.06,0.17,12
I,0.54,0.37,0.21,0.84,0.243,0.115,0.195,10
M,0.58,0.58,0.98,0.927,1.13,0.38,0.315,11
M,0.13,0.6,1.08,2.07,1.48,0.2785,0.05,15
F,0.15,0.46,0.17,1.1,0.15,0.264,0.3,14
I,0.41,0.17,0.82,2.08,0.45,0.2,0.02,6
M,0.11,0.18,0.89,0.3675,0.7,0.13,0.12,13
F,0.71,0.215,0.08,1.62,1.29,0.0255,0.95,5
I,0.35,0.54,0.1,0.85,0.0905,0.17,0.99,11
I,0.34,0.305,0.4,1.87,0.59,0.0705,0.125,10
F,0.57,0.06,0.08,0.81,1.31,0.0195,0.88,6
I,0.68,0.55,1.03,1.5959999999999999,0.525,0.4075,0.585,21
F,0.65,0.515,0.36,2.25,0.5195,0.17,0.44,13
F,0.645,0.49,0.79,2.01,0.89,0.2285,0.51,25
M,0.35,0.2,0.1,0.9245,0.17,0.2185,0.49,19
I,0.615,0.33,1.12,1.95,1.35,0.02,0.47,18
I,0.49,0.45,0.03,0.72,1.43,0.75,0.13,7
M,0.09,0.14,0.42,0.1365,0.12,0.67,0.042,6
I,0.76,0.22,0.47,0.26,0.32,0.64,0.94,5
M,0.1,0.34,0.16,1.86,0.175,0.35,0.88,8
F,0.71,0.63,0.55,1.5765,0.5115,0.26,0.665,16
I,0.25,0.56,0.5,1.2125,0.58,0.205,0.52,27
M,0.48,0.47,0.46,1.6305,0.38,0.297,0.61,18
F,0.565,0.47,0.73,1.1420000000000001,0.387,0.72,0.35,17
I,0.595,0.45,0.23,1.53,0.5065,0.21899999999999997,0.52,13
M,0.26,0.43,0.88,1.57,1.45,0.2815,0.32,17
M,0.43,0.325,0.12,0.42,0.165,0.0995,0.155,8
F,0.2,0.65,0.14,0.79,0.1965,0.1325,0.175,10
F,0.33,0.26,0.35,0.19,0.0765,0.41,0.065,7
I,0.8,0.2,0.13,0.764,0.276,0.48,0.37,13
I,0.24,0.26,0.9,0.47,1.14,0.4,0.27,14
F,0.65,0.375,0.13,1.26,0.2,0.71,0.97,13
I,0.42,0.46,0.31,0.73,0.3395,0.45,0.2,8
I,0.63,0.465,1.13,1.035,1.0,0.1865,0.385,17
M,0.32,0.525,0.97,0.31,0.11,0.13,0.53,13
F,0.62,0.455,0.58,0.958,0.29600000000000004,0.1,0.39,14
F,0.48,0.41,0.145,1.56,0.78,0.15,0.265,9
I,0.59,0.51,0.53,1.27,0.35600000000000004,0.174,0.81,13
I,0.12,0.22,0.23,0.2235,0.0815,0.47,0.39,7
M,0.3,0.2,0.02,0.086,0.58,0.24,0.93,7
F,0.505,0.13,0.175,1.81,0.14,0.63,0.215,12
M,0.37,0.17,0.095,0.72,0.8,0.44,0.075,7
M,0.36,0.43,0.97,0.7575,0.2735,0.2,0.275,13
F,0.21,0.4,0.19,0.86,0.2675,0.76,0.08,9
F,0.42,0.445,1.08,1.4,1.35,0.27,0.61,9
F,0.595,0.48,0.78,1.0965,0.419,0.75,0.35,17
M,0.57,0.48,0.76,2.11,0.97,0.08,0.19,14
M,0.76,0.48,0.49,0.67,0.4125,0.21,0.415,13
F,0.31,0.435,1.12,1.1059999999999999,0.55,0.44,0.13,15
M,0.23,0.19,0.19,2.56,1.27,0.14,0.66,17
I,0.46,0.37,0.95,0.41,1.24,0.0745,0.1,8
F,0.25,0.36,0.38,2.69,0.03,0.105,0.33,8
M,0.2,0.26,0.31,0.03,0.85,0.09,0.125,12
M,0.435,0.34,0.71,0.47,0.16,0.0915,0.73,11
F,0.11,0.22,0.11,0.486,1.04,0.12,0.185,7
F,0.465,0.26,0.58,0.65,0.2105,0.1185,0.11,10
M,0.55,0.21,0.91,0.69,0.0935,0.0455,0.28,11
F,0.15,0.53,0.11,2.48,0.192,0.46,0.43,9
F,0.38,0.325,0.97,2.43,0.12,0.07400000000000001,0.89,10
M,0.35,0.41,0.12,0.5429999999999999,0.82,0.1495,0.92,9
F,0.08,0.2,0.2,0.2225,1.43,0.053,0.075,6
F,0.28,0.62,0.165,1.9,0.69,0.2495,0.315,12
M,0.34,0.14,0.79,1.42,1.19,0.41,0.415,11
F,0.6,0.38,0.1,0.28,0.4995,0.17,0.38,13
F,0.57,0.28,0.17,1.1,0.28,0.04,0.78,14
M,0.645,0.58,0.68,1.4285,0.639,0.305,0.16,11
I,0.65,0.16,0.28,2.23,0.27,0.55,0.53,14
F,0.37,0.395,0.145,0.6,1.12,0.39,0.24,12
I,0.46,0.38,0.85,2.5,0.2505,0.55,0.25,8
M,0.71,0.23,0.165,1.83,0.264,0.134,0.84,13
F,0.43,0.31,0.12,0.406,0.07,0.0935,0.6,8
F,0.54,0.33,0.75,0.79,1.17,0.46,0.37,13
F,0.55,0.59,0.175,0.39,1.45,0.14,0.72,10
I,0.585,0.14,0.16,1.65,1.23,0.17600000000000002,0.12,11
F,0.57,0.455,0.16,0.9215,0.312,0.53,0.44,17
I,0.46,0.13,0.04,1.456,0.581,0.53,0.32,13
M,0.75,0.22,0.44,0.893,0.54,0.48,0.345,14
M,0.72,0.57,0.9,0.04,1.37,0.59,0.83,13
F,0.635,0.51,0.92,2.08,0.49,0.261,0.14,14
F,0.2,0.48,0.175,1.23,0.391,0.64,0.09,15
F,0.12,0.26,0.42,0.8525,0.3465,0.18899999999999997,0.06,13
I,0.57,0.25,0.16,1.37,1.24,0.52,0.92,12
M,0.44,0.18,0.21,1.0,0.26,0.5,0.52,18
F,0.73,0.33,1.12,1.7,0.4,0.21899999999999997,0.25,14
M,0.25,0.2,0.21,0.52,0.6535,0.2835,0.58,15
F,0.65,0.52,0.7,0.18,0.23,0.47,0.28,13
M,0.695,0.26,0.03,1.29,0.28,0.54,0.49,15
M,0.655,0.525,0.185,1.2590000000000001,1.25,0.0,0.38,20
F,0.65,0.48,0.23,1.0935,1.07,0.58,0.68,14
F,0.27,0.475,0.5,1.1805,1.17,0.2475,0.43,19
I,0.51,0.405,0.15,2.21,0.54,0.158,0.72,9
M,0.44,0.38,0.45,0.7575,0.3305,0.1,0.85,10
F,0.81,0.28,0.48,0.48700000000000004,0.71,0.0965,0.64,9
I,0.09,0.415,0.92,1.58,0.25,0.43,0.185,8
F,0.495,0.385,0.54,1.71,0.3125,0.07,0.15,10
I,0.67,0.26,0.74,1.65,0.221,0.11199999999999999,0.35,7
F,0.405,0.16,0.45,2.03,0.65,0.0785,0.1,9
F,0.46,0.48,0.61,0.35200000000000004,0.1635,0.01,0.1,9
F,0.5,0.46,0.91,0.7145,0.51,0.21,0.41,9
M,0.23,0.54,0.4,0.13,0.98,0.73,0.1,7
M,0.41,0.07,0.12,2.49,0.94,0.036000000000000004,0.38,6
F,0.66,0.07,0.155,0.57,0.04,0.48,0.04,10
I,0.325,0.55,0.75,1.35,1.23,0.68,0.065,6
M,0.21,0.42,0.91,0.563,0.2,0.26,0.65,10
F,0.17,0.3,0.09,2.36,0.62,0.075,0.2,9
I,0.34,0.32,0.85,0.87,0.93,0.0525,0.03,6
M,0.525,0.425,0.07,2.14,0.3335,0.1465,0.22,12
M,0.26,0.415,0.145,1.48,0.3325,0.68,0.43,10
F,0.6,0.6,0.93,0.8075,0.322,0.11,0.49,13
I,0.23,0.4,0.75,1.44,0.05,0.4,0.57,8
I,0.16,0.325,0.77,0.22,0.35,0.08,0.32,7
I,0.4,0.26,0.51,2.37,1.03,0.1,0.165,8
F,0.53,0.405,0.13,2.63,0.41,0.4,0.99,10
I,0.52,0.06,0.73,0.813,0.385,0.33,0.74,10
M,0.46,0.375,0.13,2.14,0.25,0.61,0.8,9
I,0.6,0.39,0.47,0.94,0.01,0.63,0.98,11
F,0.59,0.34,0.135,1.88,0.42200000000000004,0.2245,0.57,11
F,0.47,0.415,0.135,0.81,0.302,0.07,0.18,23
F,0.68,0.45,0.165,1.1445,0.485,0.27,0.97,12
I,0.465,0.64,0.135,2.67,0.87,0.73,0.23,16
F,0.455,0.355,0.71,1.05,0.17,0.46,0.65,11
I,0.35,0.58,0.61,0.5795,0.17,0.28,0.195,13
F,0.78,0.39,0.11,0.384,0.14300000000000002,0.1005,0.125,13
F,0.62,0.265,0.03,1.76,1.09,0.65,0.085,7
I,0.315,0.46,0.07,0.13699999999999998,1.03,0.0315,0.81,8
M,0.595,0.22,0.145,0.991,0.66,0.1505,0.71,16
F,0.58,0.475,0.39,0.925,1.46,0.44,0.4,14
M,0.575,0.435,0.39,2.8,0.293,0.1625,0.89,17
F,0.535,0.31,0.155,0.8915,0.53,0.177,0.69,13
F,0.29,0.13,0.76,2.37,0.2505,0.16,0.29,13
I,0.67,0.15,0.36,1.06,0.251,0.74,0.79,12
F,0.78,0.24,0.83,2.54,0.2695,0.153,0.98,15
I,0.59,0.31,0.1,0.2875,1.04,0.0635,0.7,10
I,0.69,0.51,0.135,0.5545,1.01,0.0925,0.215,14
M,0.65,0.435,0.65,0.7365,0.14,0.32,0.41,12
I,0.395,0.325,0.72,1.91,0.53,0.59,0.31,8
I,0.08,0.56,0.19,0.14,1.21,0.57,0.475,17
F,0.44,0.5,0.82,0.3605,1.47,0.08199999999999999,0.1,10
F,0.43,0.345,0.12,1.04,0.87,0.44,0.35,11
M,0.475,0.6,1.07,0.5,0.76,0.31,0.38,13
I,0.23,0.34,0.145,0.54,0.7,0.209,0.59,15
M,0.48,0.39,0.145,0.5825,1.01,0.15,0.92,15
F,0.42,0.345,0.49,0.3435,0.96,0.0795,0.115,9
F,0.59,0.07,0.76,2.04,0.327,0.4,0.335,15
F,0.43,0.42,0.95,1.32,0.48,0.34,0.59,9
F,0.6,0.29,0.96,2.51,0.5660000000000001,0.3835,0.445,13
F,0.8,0.6,0.5,1.69,0.9329999999999999,0.59,0.62,23
F,0.19,0.49,0.15,1.25,0.425,0.2025,0.82,23
I,0.24,0.52,0.175,0.9570000000000001,0.3885,0.5,0.52,18
M,0.7,0.48,0.26,1.74,0.4015,0.06,0.68,11
F,0.36,0.1,1.02,1.62,0.6275,0.74,0.31,17
M,0.64,0.09,0.64,1.4069999999999998,0.5660000000000001,0.25,0.455,17
F,0.75,0.47,0.17,0.9,0.355,0.62,0.25,11
I,0.31,0.41,0.09,0.1455,0.31,0.09,0.47,7
I,0.6,0.185,0.28,1.33,1.38,0.16,0.21,6
I,0.17,0.125,0.055,0.0235,0.82,0.02,0.69,6
M,0.67,0.47,0.94,1.35,0.47200000000000003,0.23,0.82,21
I,0.37,0.565,0.195,1.6,0.61,0.57,0.99,17
F,0.38,0.27,0.37,2.78,1.33,0.43,0.81,13
M,0.505,0.4,0.53,0.764,0.58,0.18899999999999997,0.77,11
M,0.18,0.06,0.55,2.04,0.66,0.45,0.2515,16
F,0.27,0.49,0.55,1.25,1.42,0.64,0.46,9
F,0.57,0.46,0.57,0.631,0.1,0.67,0.64,12
F,0.59,0.61,0.16,0.9455,0.3815,0.01,0.13,19
M,0.7,0.48,0.06,0.89,0.5479999999999999,0.69,0.42,18
F,0.72,0.16,0.175,1.7265,1.01,0.3415,0.74,17
M,0.6,0.495,0.15,1.7,0.87,0.242,0.83,11
M,0.74,0.44,0.135,2.14,1.02,0.12,0.48,13
M,0.575,0.47,0.15,1.1415,0.95,0.204,0.42,13
I,0.48,0.53,0.32,1.0270000000000001,1.32,0.34,0.94,17
F,0.2,0.08,0.21,1.63,0.51,0.04,0.41,20
F,0.31,0.525,0.29,1.31,0.601,0.3,0.17,13
I,0.25,0.44,0.175,1.81,1.11,0.45,0.265,11
M,0.11,0.36,1.05,1.89,1.37,0.159,0.06,12
M,0.14,0.4,0.205,1.3665,0.28,0.51,0.41,18
I,0.67,0.475,1.03,2.31,1.3,0.23,0.54,18
F,0.22,0.47,0.7,1.28,0.08,0.36,0.14,15
F,0.54,0.14,0.02,1.065,0.18,0.04,0.315,12
M,0.695,0.21,0.45,2.16,0.46,0.435,0.5,19
M,0.65,0.28,0.17,2.36,1.47,0.19,0.74,15
F,0.72,0.48,0.96,1.03,0.17,0.02,0.0,16
I,0.56,0.55,1.01,1.43,0.3545,0.2175,0.14,12
I,0.42,0.47,0.56,1.44,0.61,0.6,0.105,8
M,0.48,0.125,0.94,0.42,0.62,0.0055,0.01,3
I,0.405,0.32,0.39,1.15,1.45,0.55,0.34,12
F,0.66,0.405,0.38,2.17,1.01,0.0,0.185,12
M,0.435,0.59,0.23,0.38299999999999995,0.1555,0.67,0.46,12
I,0.27,0.275,0.64,0.2065,0.66,0.51,0.07,10
F,0.3,0.65,0.24,0.31,0.154,0.58,0.12,8
I,0.21,0.41,0.88,0.6315,0.65,0.1415,0.1815,12
I,0.53,0.45,0.115,0.3285,1.19,0.051,0.15,12
M,0.36,0.21,0.09,0.86,0.57,0.037000000000000005,0.0735,10
M,0.21,0.44,0.26,0.46,0.011000000000000001,0.0075,0.01,5
M,0.35,0.44,0.025,2.36,0.009000000000000001,0.39,0.63,5
F,0.525,0.57,0.39,1.4,0.52,0.27,0.215,11
F,0.53,0.39,0.94,2.28,0.2265,0.131,0.3,16
I,0.44,0.42,0.32,1.65,0.78,0.1,0.07,11
F,0.26,0.345,0.82,1.66,0.53,0.62,0.17,12
F,0.65,0.15,0.14,1.75,0.94,0.57,0.59,14
F,0.78,0.12,0.135,0.5670000000000001,1.38,0.1465,0.1525,11
M,0.23,0.43,0.06,1.64,0.08,0.02,0.62,10
M,0.42,0.34,0.125,0.4495,0.165,0.19,0.14400000000000002,11
F,0.14,0.35,1.0,0.4485,0.87,0.05,0.1335,16
M,0.37,0.41,0.24,2.68,1.33,0.55,0.069,10
M,0.33,0.25,0.86,0.34,0.92,0.14,0.0605,10
I,0.14,0.22,0.46,1.51,0.057,0.0335,0.043,7
F,0.625,0.17,0.46,0.72,0.89,0.7,0.38,14
I,0.42,0.48,0.6,1.96,0.4435,0.24,0.32,14
I,0.2,0.1,0.01,0.972,0.40399999999999997,0.64,0.58,14
I,0.4,0.22,0.68,0.72,0.5805,0.52,0.435,17
F,0.5,0.385,0.31,0.5,0.3795,0.161,0.64,14
F,0.53,0.38,0.31,1.62,0.35,0.58,0.25,17
M,0.445,0.32,0.1,0.43700000000000006,0.67,0.36,0.17,13
M,0.585,0.24,1.08,0.6,1.19,0.71,0.02,12
I,0.81,0.55,0.165,2.6,1.47,0.16,0.14,16
F,0.39,0.14,0.65,0.63,1.39,0.1,0.21,10
I,0.57,0.5,0.17,0.8435,0.17,0.66,0.3,15
F,0.2,0.27,0.145,0.81,0.5265,0.28300000000000003,0.315,15
F,0.64,0.62,0.185,1.0170000000000001,1.12,0.67,0.07,10
I,0.54,0.17,0.82,2.37,1.04,0.43,0.67,12
I,0.62,0.07,0.33,1.46,1.27,0.46,0.05,15
F,0.18,0.11,0.02,1.0705,0.46,0.59,0.36,8
F,0.505,0.47,0.115,0.5895,1.27,0.12,0.92,10
I,0.16,0.395,0.12,0.8,0.31,0.1085,0.43,9
M,0.31,0.245,0.24,0.68,0.0525,0.15,0.93,7
F,0.48,0.38,0.23,0.6509999999999999,0.45,0.3,0.17,12
I,0.24,0.63,0.12,0.28,0.79,0.4,0.0955,9
M,0.47,0.25,0.92,1.02,0.1135,0.6,0.85,10
F,0.32,0.13,0.125,0.3525,0.16,0.51,0.13,18
I,0.3,0.14,0.06,1.73,1.18,0.033,0.29,11
F,0.465,0.35,0.36,0.494,0.1945,0.14,0.01,18
M,0.465,0.36,0.86,0.32,0.18,0.1125,0.16,10
F,0.34,0.44,0.085,0.2145,0.25,0.0465,0.6,13
F,0.29,0.38,0.16,2.18,0.89,0.53,0.69,15
F,0.7,0.365,0.91,1.09,0.18,0.17,0.1475,12
F,0.76,0.35,0.11,0.321,0.83,0.73,0.76,10
M,0.26,0.42,0.065,0.096,1.12,0.027000000000000003,0.53,6
I,0.69,0.31,0.35,0.9315,0.97,0.2145,0.78,13
F,0.79,0.435,1.09,1.67,0.2715,0.168,0.83,14
F,0.11,0.19,1.08,0.0945,0.35,0.52,0.03,6
I,0.58,0.59,0.87,1.09,1.39,0.151,0.65,10
M,0.34,0.255,1.0,0.213,1.35,0.42,0.07,9
M,0.78,0.12,0.14,2.02,1.19,0.115,0.44,11
I,0.79,0.51,0.18,0.34,0.529,0.2485,0.485,18
F,0.61,0.38,0.41,1.087,0.16,0.07,0.38,11
F,0.66,0.31,0.24,2.35,0.9,0.3365,0.22,16
M,0.79,0.16,0.65,1.319,1.17,0.31,0.83,16
M,0.34,0.53,0.16,2.63,0.20800000000000002,0.6,0.22,14
M,0.515,0.4,0.83,1.52,0.21,0.12,0.3,23
F,0.67,0.16,0.41,0.75,0.062,0.08,0.46,9
F,0.65,0.29,0.17,0.37,1.26,0.53,0.91,16
M,0.08,0.53,0.1,1.18,0.45,0.54,0.51,9
F,0.465,0.355,0.125,1.07,0.2025,0.12,0.145,13
M,0.77,0.19,0.99,0.879,0.46,0.20800000000000002,0.255,10
M,0.475,0.355,0.125,0.4625,1.22,0.107,0.145,9
F,0.14,0.335,0.14,0.4565,0.1785,0.114,0.39,11
F,0.5,0.13,0.86,0.528,0.37,0.69,0.79,9
I,0.27,0.38,0.66,0.5835,1.42,0.22,0.05,12
F,0.24,0.435,0.17,2.39,0.2875,0.53,0.38,14
M,0.33,0.34,0.4,1.44,0.036000000000000004,0.0185,0.03,6
F,0.51,0.26,0.84,1.55,1.06,0.36,0.6,7
F,0.5,0.17,0.28,0.31,0.85,0.43,0.0835,9
F,0.12,0.53,1.0,2.38,0.18600000000000003,0.11,0.6,10
I,0.35,0.31,0.29,0.198,0.82,0.35,0.49,10
M,0.395,0.305,0.21,1.32,1.42,0.51,0.3,9
I,0.5,0.42,0.08,0.0995,0.2,0.12,0.59,8
I,0.4,0.2,0.47,0.092,0.35,0.0235,0.31,5
M,0.235,0.43,0.29,0.0625,1.19,0.013999999999999999,0.22,6
F,0.25,0.18,0.09,0.85,0.45,0.17,0.0225,5
F,0.25,0.1,0.5,2.71,0.027000000000000003,0.0185,0.84,5
I,0.2,0.64,0.99,1.76,0.28,0.008,0.18,4
F,0.585,0.5,0.97,0.23,0.23,0.37,0.15,20
M,0.1,0.13,0.63,1.19,0.2025,0.73,0.09,14
I,0.21,0.26,0.08,0.768,0.84,0.095,0.05,13
I,0.44,0.49,0.1,2.31,0.14400000000000002,0.0,0.13,8
I,0.17,0.58,0.29,0.8505,0.312,0.146,0.35,17
M,0.18,0.28,0.35,0.82,0.276,0.23,0.9,11
F,0.18,0.39,0.18,0.7090000000000001,0.275,0.168,0.2,11
I,0.425,0.325,0.12,1.96,0.91,0.1065,0.105,9
I,0.8,0.28,0.87,2.73,0.08,0.52,0.02,16
M,0.23,0.32,0.09,0.22699999999999998,0.09300000000000001,0.58,0.27,8
F,0.42,0.4,0.76,1.52,0.97,0.2,0.35,13
M,0.615,0.55,0.8,1.1825,1.22,0.2895,0.36,11
M,0.565,0.63,0.62,2.09,0.42,0.55,0.375,20
M,0.645,0.47,0.04,1.6115,0.6745,0.58,0.385,14
F,0.69,0.61,0.57,1.76,0.5135,0.34299999999999997,0.32,14
I,0.605,0.57,0.145,1.24,0.517,0.06,0.31,14
F,0.59,0.455,0.165,1.22,0.1,0.17,0.89,12
M,0.645,0.485,0.53,2.62,0.67,0.51,0.38,18
M,0.26,0.32,0.155,1.008,0.7,0.21,0.34,13
F,0.78,0.355,0.89,0.441,0.1525,0.1165,0.44,8
I,0.7,0.25,0.155,2.68,0.2025,0.07,0.67,14
I,0.11,0.28,0.145,0.7,0.35,0.1905,0.84,13
M,0.35,0.285,0.095,1.17,0.11,0.02,0.08,8
M,0.61,0.4,0.165,0.8565,1.23,0.43,0.81,12
M,0.81,0.33,0.175,0.8975,0.66,0.24100000000000002,0.275,14
I,0.1,0.36,0.14,0.6105,0.77,0.107,0.11,14
M,0.355,0.23,0.04,0.1925,0.86,0.038,0.14,8
F,0.32,0.4,0.145,0.6635,0.76,0.23,0.55,13
F,0.25,0.09,0.24,0.43,1.01,0.349,0.3065,11
I,0.5,0.37,0.01,0.7615,0.24600000000000002,0.33,0.14,14
M,0.63,0.39,0.135,0.5920000000000001,1.36,0.096,0.72,15
I,0.6,0.14,0.115,0.39,0.163,0.03,0.58,7
F,0.515,0.395,0.57,0.98,0.1905,0.08,0.52,10
F,0.67,0.27,1.11,1.63,0.47,0.39,0.66,11
F,0.42,0.4,0.67,0.2865,0.115,0.0735,0.19,8
M,0.21,0.305,0.13,1.27,0.02,0.0675,0.46,9
M,0.13,0.36,0.16,0.5670000000000001,0.68,0.13,0.9,12
F,0.22,0.4,0.37,0.76,0.215,0.43,0.86,15
F,0.505,0.38,0.55,0.8415,0.2715,0.2,0.285,12
I,0.495,0.4,0.95,0.7775,0.2015,0.25,0.59,15
M,0.21,0.51,0.8,2.79,0.2815,0.213,0.18,19
