fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
12.7,0.73,0.37,2.3,0.37,40.37,180.04,0.99,3.02,0.7,12.83,6
10.46,0.25,0.27,2.1,0.08800000000000001,13.35,85.8,1.0,2.99,0.47,11.89,4
13.2,0.97,0.32,3.71,0.071,12.0,205.99,0.99,3.4,1.09,10.35,6
6.98,0.15,0.32,4.73,0.27,10.01,158.44,0.99,3.58,0.79,14.85,5
13.41,1.45,0.52,8.91,0.48,12.0,230.25,1.0006,3.1,1.06,10.93,6
7.4,1.52,0.37,13.53,0.34,14.0,163.05,1.0,3.88,1.61,11.08,6
6.83,1.43,0.44,5.47,0.085,4.9,61.8,1.0,3.61,0.59,11.49,6
5.23,0.82,0.7,2.83,0.06,3.8,255.34,1.0,3.73,1.44,11.69,7
13.17,0.95,0.41,1.15,0.12,32.03,39.84,0.99,3.8,1.27,10.64,6
9.68,0.96,0.37,5.1,0.58,38.28,228.38,1.0,2.91,1.71,10.4,6
13.77,0.36,0.19,4.82,0.075,15.0,241.41,0.99,3.56,1.25,11.44,6
14.19,0.12,0.62,2.5,0.56,40.63,80.38,1.0,3.23,1.76,12.37,5
9.51,0.17,0.79,8.38,0.53,8.13,120.25,1.0,3.43,0.81,9.65,5
7.5,0.64,0.43,5.53,0.5,5.86,73.41,0.99,3.62,0.6,10.0,6
14.85,1.51,0.38,1.3,0.19,10.0,66.89,1.0,2.93,0.8,9.8,5
14.66,0.85,0.93,2.2,0.08,15.4,35.93,1.0,2.91,1.95,13.75,6
15.29,0.13,0.27,12.84,0.32,56.07,10.16,0.99,3.5,1.12,9.08,5
13.11,0.46,0.27,13.89,0.079,20.65,231.63,1.0,3.5,0.52,11.59,5
8.31,0.31,0.01,15.28,0.079,59.94,28.0,1.0,2.84,0.93,10.94,6
14.03,0.46,0.41,10.45,0.45,69.68,257.81,1.0,3.13,1.22,11.2,5
12.71,0.36,0.59,14.34,0.52,33.8,196.21,0.9988,3.35,0.8,13.27,5
8.3,0.54,0.37,3.83,0.6,20.64,112.0,1.0,2.82,1.73,14.56,5
13.86,0.56,0.88,4.92,0.37,14.0,104.0,0.9976,3.73,0.93,11.7,5
13.45,1.38,0.7,8.42,0.28,41.95,135.18,0.9974,3.13,1.22,9.5,5
7.76,1.13,0.84,2.9,0.12,12.34,135.07,0.9974,3.06,0.51,13.66,6
8.09,0.39,0.0,3.44,0.4,20.63,248.37,1.0,3.32,1.73,14.47,5
12.99,0.69,0.28,5.6,0.23,5.84,108.08,1.0,2.83,1.22,10.07,5
8.8,0.31,0.63,4.31,0.34,37.78,15.0,1.0,3.52,1.2,9.57,5
8.8,0.6,0.54,5.01,0.26,52.18,203.3,0.9988,3.2,0.93,14.47,5
14.28,0.54,0.34,14.73,0.29,51.48,114.05,0.99,3.05,0.6,11.96,6
12.02,0.64,0.23,11.78,0.49,61.23,84.0,1.0,2.75,0.61,11.47,5
8.7,0.54,0.0,2.86,0.52,58.02,31.0,0.9976,3.32,0.61,10.25,6
14.05,0.99,0.92,2.7,0.19,62.52,25.81,1.0,3.25,0.77,9.5,5
12.59,0.41,0.43,11.57,0.087,21.0,167.76,1.0,3.32,0.71,11.76,6
10.1,1.27,0.22,2.36,0.105,12.57,149.26,1.001,3.22,0.92,10.43,4
6.36,0.18,0.93,1.84,0.37,46.0,280.98,0.99,3.21,0.72,9.5,5
10.12,0.84,0.19,11.57,0.06,66.01,119.95,0.99,2.86,0.49,13.65,5
8.54,0.18,0.28,14.79,0.086,58.95,147.0,1.0,3.24,1.51,9.4,5
14.4,0.97,0.04,6.17,0.33,58.62,91.29,1.0,3.65,0.52,9.62,5
7.7,0.58,0.71,7.0,0.43,66.73,23.0,1.0,3.89,1.73,13.68,7
13.67,0.35,0.89,12.97,0.13,52.76,254.34,0.99,3.01,1.39,12.69,6
9.9,1.25,0.32,10.87,0.59,8.88,40.0,0.99,3.49,1.5,11.14,5
9.09,0.46,0.82,4.35,0.33,49.55,211.61,0.9992,3.46,1.19,9.5,5
12.78,0.54,0.13,6.17,0.48,67.6,40.0,1.0,3.37,1.55,13.86,5
8.76,0.42,0.56,1.16,0.071,63.05,68.0,0.99,3.45,1.76,9.82,5
9.9,1.56,0.72,12.16,0.39,3.34,260.41,1.0,3.39,0.62,9.4,5
12.26,0.73,0.2,13.29,0.115,43.88,8.49,0.99,3.39,1.46,14.26,7
15.02,0.73,0.21,2.59,0.55,6.0,20.0,0.9972,3.23,1.27,9.3,5
8.3,0.33,0.98,7.53,0.22,11.04,283.43,0.99,3.4,1.11,11.0,4
12.37,0.12,0.04,7.36,0.066,28.45,254.54,0.99,3.93,0.67,12.41,7
14.4,0.2,0.27,12.51,0.068,24.0,276.17,0.99,3.41,0.67,11.3,6
9.49,0.43,0.41,10.22,0.34,62.98,288.01,1.0,2.89,1.01,13.24,5
8.61,0.84,0.65,2.5,0.55,5.74,155.0,1.0,3.41,1.15,13.95,5
8.37,0.36,0.71,9.24,0.02,15.98,8.59,0.99,3.48,1.98,14.9,5
9.4,1.44,0.14,3.26,0.12,9.0,189.27,0.99,3.75,0.54,9.18,6
8.6,1.57,0.72,1.35,0.35,7.0,44.75,1.0,3.7,1.34,9.5,5
9.85,1.42,0.07,2.9,0.087,55.42,74.35,1.0,3.91,1.51,13.41,5
14.73,0.43,0.39,2.2,0.106,49.61,270.11,0.99,2.97,0.41,9.6,5
13.62,1.05,0.53,8.47,0.073,43.22,222.46,1.0,3.41,1.67,12.95,7
13.22,0.21,0.57,1.4,0.37,42.4,20.0,0.9973,3.32,0.92,14.53,6
9.85,0.82,0.03,14.64,0.36,67.48,78.79,0.997,3.41,0.57,10.2,4
5.71,0.52,0.98,1.72,0.25,19.35,158.09,0.99,3.52,0.81,9.6,6
12.57,1.49,0.31,9.5,0.18,41.0,182.03,1.0,3.31,1.06,9.54,5
7.2,1.56,0.18,14.0,0.1,8.96,264.9,0.99,3.63,0.41,9.14,6
4.8,0.28,0.34,1.52,0.05,51.14,18.4,1.0,3.4,1.46,13.83,6
13.26,0.22,0.82,2.0,0.092,15.0,200.48,1.0,3.79,1.73,8.96,5
11.82,0.45,0.97,12.35,0.23,45.97,28.7,0.9981,3.33,1.33,10.14,5
9.96,0.49,0.03,1.8,0.52,6.0,206.34,0.99,3.18,0.37,12.47,6
7.67,1.16,0.45,3.74,0.08199999999999999,6.0,221.86,1.0,2.76,1.35,11.78,6
13.72,0.56,0.99,5.36,0.13,15.0,31.0,1.0,3.99,1.97,9.08,5
8.24,1.45,0.63,9.06,0.08199999999999999,52.75,264.51,0.9988,3.51,1.44,9.11,6
14.85,0.54,0.24,13.01,0.33,30.0,262.52,1.0,3.98,1.13,10.0,5
15.85,0.73,0.21,1.7,0.54,35.93,13.0,0.9968,2.89,1.23,9.5,5
10.12,0.78,0.53,2.0,0.079,46.75,28.22,1.0,3.79,0.53,9.5,5
7.7,0.89,0.21,8.72,0.51,10.64,218.48,1.0,3.2,1.36,10.83,5
14.99,0.4,0.41,6.16,0.13,70.08,76.3,0.99,3.08,0.8,9.3,6
10.06,1.34,0.28,2.2,0.064,12.41,31.0,0.99,3.29,0.65,12.87,5
10.8,0.4,0.51,13.5,0.37,47.33,165.56,1.0,2.9,1.03,9.3,6
8.6,0.78,0.32,9.03,0.05,35.73,186.84,0.9979,3.89,1.01,11.92,5
4.6,1.5,0.28,2.6,0.081,58.92,223.74,0.99,3.48,1.82,14.37,5
8.68,1.54,0.3,5.96,0.59,20.0,154.24,0.9972,3.43,0.55,9.88,5
12.06,0.8,0.12,13.51,0.52,65.52,207.18,1.0,2.99,0.87,9.0,5
10.44,0.45,0.07,2.2,0.61,9.5,248.33,0.99,3.41,0.71,9.85,6
8.6,0.46,0.37,1.62,0.22,45.67,53.73,0.998,2.86,0.42,14.49,5
5.14,1.27,0.64,9.02,0.02,66.5,229.14,0.99,3.36,0.56,13.79,5
9.08,0.21,0.26,2.21,0.39,69.47,146.18,1.0,3.17,0.48,11.42,5
6.42,0.78,0.91,6.77,0.21,70.74,275.59,0.99,2.97,1.27,10.86,5
6.25,0.47,0.01,4.06,0.07,69.45,210.75,0.99,3.57,0.37,9.1,5
12.87,0.29,0.23,4.73,0.07,20.26,38.0,0.99,3.63,0.59,12.59,5
12.98,1.44,0.71,10.34,0.039,2.84,9.0,1.0,3.55,1.54,14.67,5
6.57,0.6,0.43,1.8,0.157,11.79,17.0,0.99,3.3,1.18,9.4,5
5.71,1.185,0.39,14.13,0.2,68.3,14.0,1.0,3.39,0.82,10.7,3
12.76,0.72,0.35,5.76,0.087,33.97,85.87,0.9998,2.77,1.05,9.8,5
9.86,1.27,0.51,5.11,0.24,63.89,48.74,1.0,3.64,0.99,9.78,5
14.55,1.16,0.11,3.68,0.2,52.07,152.42,0.99,3.32,0.62,9.4,5
8.2,1.18,0.49,13.49,0.44,70.67,282.43,1.0,3.76,0.61,10.94,5
11.08,1.27,0.54,12.37,0.21,57.6,28.03,1.0,3.17,1.22,12.8,6
5.31,0.71,0.5,1.78,0.19,45.31,176.01,1.0,4.0,1.95,11.51,6
14.1,1.18,0.67,13.33,0.12,8.0,154.36,0.99,3.38,0.89,13.62,6
7.92,0.75,0.18,2.64,0.35,18.0,72.0,1.0,3.17,0.47,10.9,5
8.81,1.45,0.0,14.33,0.071,5.0,19.0,1.0,3.8,1.13,12.68,6
6.04,1.42,0.43,9.38,0.42,22.74,272.75,0.9984,2.84,0.57,10.1,6
8.12,0.18,0.35,2.1,0.08,60.71,220.02,1.0,3.21,1.63,8.88,6
12.71,0.89,0.02,8.24,0.067,13.81,276.57,1.0,3.09,0.49,12.94,6
11.92,0.15,0.24,14.2,0.36,15.27,31.82,0.9972,3.14,1.49,13.32,4
5.29,0.3,0.65,3.31,0.5,27.53,14.0,1.0,2.91,0.44,9.24,4
10.06,1.035,0.15,1.44,0.57,11.0,54.0,0.999,3.65,0.65,14.54,5
10.64,1.15,0.08,3.99,0.093,31.45,202.63,1.0,3.91,0.47,9.87,5
7.4,0.43,0.92,8.46,0.12,16.0,14.97,0.99,3.37,1.94,10.5,5
14.83,0.545,0.48,1.79,0.15,62.26,35.0,1.0,3.2,1.05,11.84,6
10.44,1.02,0.94,15.18,0.33,13.0,33.0,0.9983,3.27,0.47,10.11,6
10.6,0.28,0.93,14.26,0.43,52.55,229.57,1.0,3.45,1.7,12.41,5
5.04,0.565,0.98,1.12,0.18,52.23,14.88,0.99,3.38,1.38,14.05,5
9.91,0.88,0.74,11.13,0.2,13.0,58.79,0.9992,3.93,1.92,11.49,5
13.4,0.13,0.2,10.72,0.44,69.63,282.57,1.0,3.34,1.05,11.01,5
14.75,1.25,0.28,1.38,0.078,48.93,53.15,1.0,3.7,0.51,9.8,5
14.75,0.81,0.18,2.7,0.58,11.83,224.37,0.99,3.45,0.81,14.35,6
15.55,0.66,0.92,5.19,0.33,10.0,48.0,0.99,3.72,0.46,12.73,5
9.01,0.46,0.11,11.82,0.23,20.72,83.84,1.0,2.85,0.93,11.37,5
14.59,1.52,0.07,2.0,0.4,10.0,24.85,0.9976,3.22,0.88,8.62,5
5.09,0.18,0.0,5.88,0.47,4.65,272.84,0.99,3.91,0.33,12.42,5
15.78,0.95,0.99,14.29,0.08199999999999999,10.32,197.05,0.99,3.22,1.42,9.6,5
8.9,0.34,0.19,2.85,0.49,22.25,82.72,1.0,3.09,0.5,9.2,5
14.87,0.18,0.08,2.7,0.11,57.08,163.49,0.99,3.03,1.32,14.86,5
10.71,0.31,0.65,1.85,0.59,54.03,55.16,1.0,2.78,1.28,9.16,5
7.5,1.09,0.16,13.78,0.086,19.88,199.4,1.0,3.98,1.42,12.7,4
13.28,0.46,0.68,3.0,0.2,5.0,246.86,0.99,3.06,0.4,9.52,5
5.7,0.81,0.19,1.25,0.37,18.0,228.48,1.0,3.43,1.58,12.78,6
6.97,1.18,0.53,2.5,0.47,4.0,213.77,1.0,3.97,1.54,9.81,5
10.58,0.25,0.02,7.47,0.25,59.75,89.11,1.0,2.92,0.68,14.66,5
11.28,0.31,0.56,15.11,0.071,68.98,127.37,0.995,3.27,0.49,12.7,6
8.61,0.55,0.72,2.3,0.46,37.73,13.14,0.99,3.29,1.19,14.75,5
10.96,1.23,0.13,1.87,0.03,70.17,91.96,1.0,2.97,1.84,11.54,5
7.3,0.18,0.85,2.78,0.23,59.34,250.55,0.9966,2.76,1.89,9.6,5
7.61,0.3,0.84,9.59,0.08199999999999999,16.0,276.43,0.998,2.88,1.57,12.24,5
13.35,0.7,0.11,10.94,0.35,10.85,41.57,0.99,3.62,0.62,9.3,5
7.7,0.965,0.1,5.81,0.112,57.52,102.29,0.9963,2.82,0.5,11.24,5
8.37,1.3,0.1,8.61,0.112,19.58,22.0,1.0,3.26,1.57,14.28,5
8.2,1.24,0.62,3.76,0.6,33.39,56.05,1.0,3.28,1.64,10.05,6
12.52,0.3,0.23,10.88,0.15,28.0,209.97,1.0,3.86,0.35,9.22,5
4.93,0.86,0.0,5.18,0.56,15.78,216.11,0.99,3.47,0.6,10.03,5
12.43,0.68,0.44,14.86,0.35,12.0,71.65,0.99,3.78,0.51,14.02,6
13.11,0.53,0.37,2.6,0.17,65.09,239.67,0.99788,2.82,0.57,13.81,5
6.5,0.13,0.7,12.7,0.31,9.0,126.07,1.0,3.46,1.09,9.2,5
12.22,0.41,0.58,2.8,0.1,55.58,39.63,1.0,3.24,0.53,9.81,5
12.2,0.33,0.31,12.66,0.095,3.96,10.87,1.0,3.13,0.9,9.5,5
12.53,0.51,0.95,14.06,0.13,59.52,192.03,1.0,3.52,0.79,13.43,6
9.58,0.83,0.75,5.92,0.08,48.77,202.37,1.0,3.27,0.91,13.22,6
8.76,1.52,0.78,2.6,0.34,53.08,57.3,1.0,3.89,0.48,11.07,5
10.27,0.38,0.76,2.1,0.25,48.79,31.0,1.0,3.39,0.72,13.77,6
7.7,1.03,0.07,11.62,0.44,1.34,28.0,0.99,3.24,1.68,9.36,6
8.3,0.65,0.09,6.96,0.08900000000000001,13.14,40.0,0.99,3.05,1.1,10.99,5
5.95,0.89,0.38,2.9,0.27,10.09,192.87,1.0,2.84,0.55,11.53,5
14.36,0.26,0.84,2.5,0.3,44.43,70.05,1.0,3.22,0.8,11.88,5
8.3,1.37,0.1,2.9,0.4,30.57,40.0,0.99803,2.92,0.87,9.5,5
14.43,0.48,0.87,1.7,0.4,14.0,86.48,1.0,3.52,0.5,14.14,6
7.8,0.53,0.01,6.68,0.56,22.0,47.0,1.0,3.2,1.0,13.99,6
6.3,0.98,0.46,12.87,0.18,57.89,33.0,1.0,2.83,0.46,12.95,6
8.1,1.52,0.89,11.25,0.43,10.0,15.61,0.99656,2.78,1.72,9.34,5
8.1,0.87,0.19,9.21,0.084,57.06,31.0,1.0,3.66,0.5,13.47,5
12.46,0.36,0.21,3.99,0.35,64.26,168.57,0.99,3.19,1.3,8.77,5
8.49,0.45,0.03,5.63,0.075,59.15,163.05,0.99,2.95,1.72,12.1,5
9.54,1.49,0.59,14.59,0.02,52.08,35.0,0.99,3.16,1.32,12.99,5
8.27,0.7,0.92,12.28,0.27,8.0,261.36,1.0,3.35,1.99,12.7,6
8.1,0.89,0.32,5.63,0.56,59.18,245.77,0.99738,3.25,1.31,13.17,5
9.1,1.26,0.06,14.45,0.22,11.0,234.5,0.99888,3.41,1.23,9.5,6
8.1,0.57,0.1,10.51,0.44,14.99,48.0,0.99,3.11,0.81,14.13,6
8.99,0.59,0.92,2.9,0.08900000000000001,44.74,74.0,1.0,2.94,0.54,9.4,5
11.37,0.2,0.79,11.26,0.03,13.0,108.06,1.0,3.11,1.48,9.5,5
7.1,1.01,0.63,1.26,0.49,53.89,112.55,0.99,3.55,0.53,9.3,6
7.68,0.51,0.4,2.9,0.27,17.01,243.68,0.99,2.83,1.25,12.46,5
6.62,0.2,0.02,6.12,0.08199999999999999,24.0,94.0,0.99744,3.74,0.53,9.7,6
5.12,1.01,0.81,2.08,0.08199999999999999,45.5,79.39,1.0,3.24,1.65,8.56,5
8.93,0.83,0.75,7.6,0.03,32.7,119.51,1.0,3.46,0.83,13.06,5
12.83,1.57,0.74,1.8,0.1,69.57,44.0,0.99,3.51,0.92,11.32,6
10.33,0.4,0.3,10.41,0.19,16.15,272.89,0.99,3.77,0.88,9.5,6
7.5,1.0,0.0,3.0,0.23,15.44,94.12,1.0,2.8,1.63,10.0,5
10.49,0.67,0.2,8.04,0.243,46.27,79.1,0.99612,3.19,0.96,10.3,6
9.98,0.635,0.91,12.71,0.55,6.0,20.3,0.99,3.4,1.76,9.73,6
6.67,0.19,0.3,3.96,0.079,7.0,34.0,1.0,3.69,0.72,10.5,5
4.73,0.52,0.0,2.6,0.11,2.18,195.4,1.0,3.28,0.33,10.02,5
6.06,0.57,0.34,3.63,0.4,9.68,15.62,0.99,3.18,0.81,9.88,6
10.87,1.14,0.47,2.5,0.05,25.96,8.32,0.99732,3.66,0.65,8.55,5
6.9,1.15,0.12,5.46,0.52,46.14,45.48,1.0,3.93,1.57,9.5,5
4.91,1.22,0.9,2.4,0.57,31.27,37.0,0.99732,3.71,0.65,11.79,5
6.72,0.26,0.21,2.5,0.08,20.0,227.87,0.99746,2.75,0.97,13.12,5
14.21,1.47,0.99,2.3,0.37,3.59,152.7,0.9982,3.92,1.68,9.5,5
6.1,0.35,0.46,5.55,0.48,5.77,66.94,0.99,2.96,1.04,11.99,5
11.04,0.56,0.06,12.04,0.6,1.52,58.0,0.99,3.18,0.63,13.34,6
4.76,1.02,0.09,1.37,0.079,19.0,94.52,1.0,3.83,1.57,10.1,6
12.85,1.5,0.62,9.98,0.099,21.0,140.75,0.998,3.35,0.52,9.3,5
7.4,1.55,0.43,2.6,0.09,43.89,166.86,1.0,3.05,0.55,11.86,6
8.8,0.71,0.17,2.69,0.25,25.0,130.0,0.99818,2.88,0.42,8.9,5
6.62,1.32,0.18,15.05,0.081,37.06,145.04,0.99,3.48,1.23,8.98,6
7.7,0.69,0.65,14.09,0.055,67.96,254.32,1.0,4.0,1.64,11.68,5
10.64,0.67,0.54,2.3,0.065,7.0,100.38,1.0,3.75,1.76,11.75,6
13.02,0.44,0.25,2.84,0.45,39.89,257.33,0.99786,3.94,1.18,10.2,5
10.14,1.05,0.88,2.5,0.08,56.06,136.67,1.0,3.73,1.79,14.04,5
12.59,0.65,0.44,9.52,0.39,29.23,50.49,1.0,3.24,0.81,9.85,7
9.4,0.65,0.34,2.65,0.09,55.16,156.96,1.0,3.28,1.7,10.7,6
11.84,0.16,0.75,3.32,0.47,60.53,191.56,1.0,3.19,0.52,11.14,6
4.64,1.29,0.92,12.8,0.51,66.97,275.32,1.0,3.25,1.58,11.94,5
8.6,0.55,0.11,4.42,0.52,8.0,102.39,0.99735,3.17,0.44,12.56,5
10.86,0.89,0.97,7.53,0.11,29.78,92.21,1.0,3.56,1.51,12.3,7
12.43,0.31,0.08,2.5,0.21,65.39,33.1,0.9971,3.16,1.27,8.67,6
14.47,1.06,0.24,2.7,0.29,69.21,262.36,0.99,2.98,1.08,9.9,6
11.66,0.28,0.65,14.45,0.16,65.61,10.0,1.0,3.33,1.92,13.65,7
15.65,1.31,0.88,10.88,0.08,54.91,270.04,0.99,3.64,1.4,14.76,7
5.68,0.87,0.83,9.62,0.44,4.0,138.24,0.99,3.47,1.06,14.44,7
6.22,0.47,0.12,10.63,0.165,1.45,218.66,1.0,3.97,0.86,9.2,5
7.46,0.72,0.44,12.94,0.07,58.17,174.7,1.0,3.22,0.61,8.83,6
11.51,0.49,0.1,15.39,0.55,55.25,14.0,0.99562,3.33,0.9,14.13,5
12.9,0.49,0.42,14.42,0.4,46.1,24.0,1.0,3.59,0.68,9.82,6
13.4,1.14,0.9,2.5,0.15,38.23,285.97,1.0,3.24,1.89,10.86,5
6.15,0.72,0.72,1.69,0.17,25.42,279.94,0.99,3.29,0.58,10.33,4
9.16,0.75,0.63,9.63,0.25,19.0,247.96,0.99,3.13,0.76,11.23,6
10.01,1.2,0.01,1.69,0.099,20.0,226.36,0.99,3.94,0.92,9.8,5
10.32,0.3,0.57,3.18,0.37,55.19,30.0,0.9984,3.23,1.02,12.41,6
10.8,1.19,0.76,8.13,0.13,52.17,131.73,1.0,3.98,0.73,8.77,6
10.06,0.84,0.65,7.18,0.071,21.74,47.0,1.0,3.29,0.68,9.86,5
9.1,1.12,0.04,10.05,0.56,43.18,59.0,0.99976,3.52,1.67,9.6,5
7.0,1.29,0.0,1.9,0.12,9.7,22.0,0.99606,2.8,0.6,10.87,5
8.99,0.42,0.0,11.32,0.048,16.0,30.86,0.99,3.67,1.59,11.3,7
7.24,0.99,0.45,2.0,0.44,15.0,41.97,0.99,3.76,1.4,13.05,5
5.91,1.54,0.47,9.65,0.51,15.0,143.31,0.9973,3.32,1.37,9.8,5
9.24,1.52,0.94,2.8,0.24,6.0,80.68,1.0,3.28,0.64,10.46,5
4.85,1.4,0.18,8.83,0.15,15.0,25.16,0.99,3.03,0.49,10.7,5
7.09,1.07,0.34,2.3,0.35,10.77,86.57,1.0,2.97,0.64,10.25,7
6.27,0.46,0.69,2.8,0.076,36.52,37.0,1.0,2.89,1.17,10.5,5
11.4,1.28,0.09,3.98,0.57,34.0,45.0,1.0,3.41,0.74,12.3,8
5.9,1.27,0.08,2.1,0.22,59.61,254.31,1.0,3.47,1.64,9.71,6
15.19,0.22,0.78,5.27,0.55,8.36,108.63,1.0,3.64,1.57,12.32,4
14.57,1.49,0.85,14.96,0.47,16.0,189.86,0.99376,3.56,1.38,12.2,6
10.4,0.95,0.42,1.5,0.18,34.0,48.0,1.0,3.43,1.72,9.9,3
13.01,0.59,0.89,9.85,0.05,64.51,223.84,1.0,3.31,1.84,12.81,4
7.23,1.11,0.73,12.91,0.4,40.17,159.18,1.0,3.17,1.44,11.45,5
14.41,1.14,0.8,13.24,0.23,27.0,34.73,1.0,3.34,0.98,11.65,5
9.62,0.65,0.16,2.4,0.6,64.04,246.57,1.0,3.26,1.7,11.77,7
13.29,1.33,0.22,8.2,0.13,36.0,86.73,0.99064,3.58,0.4,12.94,7
10.1,1.34,0.58,1.6,0.02,9.0,28.0,1.0,3.55,1.22,9.85,7
6.43,0.5,0.33,4.39,0.02,29.11,26.0,0.99,3.41,0.62,10.54,5
6.96,0.38,0.47,6.87,0.22,46.48,231.96,0.99736,3.49,0.77,10.59,7
13.42,0.96,0.64,14.53,0.115,22.38,31.0,0.99629,3.45,1.58,8.99,5
11.23,1.37,0.45,9.55,0.3,5.61,118.91,0.99,3.96,1.92,14.44,6
14.36,1.26,0.13,14.54,0.08,63.01,56.49,1.0,3.28,1.4,8.47,5
5.15,1.09,0.46,12.36,0.31,17.42,40.27,1.0,3.26,0.41,12.13,6
6.64,1.44,0.18,1.8,0.081,14.0,141.19,0.99,3.59,1.33,9.48,5
5.34,0.64,0.79,3.05,0.081,14.0,208.35,1.0,3.59,0.66,9.8,5
7.58,0.22,0.16,3.25,0.24,12.0,276.88,0.9977,3.24,0.49,9.86,6
9.22,1.3,0.56,7.75,0.32,14.0,156.91,1.0,3.78,0.37,8.9,5
8.67,0.53,0.81,12.9,0.08,12.0,7.45,1.0,3.58,1.54,12.98,5
15.53,0.2,0.29,5.09,0.085,17.55,247.76,0.99708,3.16,1.2,9.17,5
15.06,0.28,0.44,11.13,0.38,9.0,22.0,0.99708,3.75,0.55,9.5,5
12.31,0.98,0.47,10.7,0.42,32.84,135.94,0.99,3.69,1.74,13.6,5
6.15,1.41,0.3,15.1,0.07,4.82,55.0,1.0,3.29,0.98,10.94,6
9.17,0.66,0.99,4.89,0.41,44.39,55.0,1.0,3.47,1.32,10.88,6
7.6,0.735,0.57,14.69,0.42,10.0,14.0,1.0,3.6,0.71,10.48,7
5.32,0.36,0.07,10.12,0.61,41.0,120.44,1.0,3.27,1.44,9.25,6
8.57,0.26,0.98,3.96,0.073,16.0,11.63,0.99,3.54,0.44,12.2,7
11.7,0.28,0.47,1.7,0.12,36.33,219.36,1.0,3.85,1.9,11.91,7
6.55,1.43,0.15,1.8,0.31,50.74,257.25,0.99438,3.31,1.64,11.2,6
9.85,1.31,0.14,7.68,0.59,66.77,258.33,1.0,3.04,1.38,9.5,5
5.8,0.15,0.16,7.91,0.039,65.48,142.46,1.0,3.55,0.5,11.15,6
7.82,0.42,0.38,10.97,0.08,65.92,25.0,0.99628,3.24,0.44,12.01,5
13.52,1.11,0.91,15.43,0.03,4.06,73.35,1.0,3.7,0.98,9.7,5
8.21,0.68,0.06,3.0,0.25,32.2,32.18,0.99,3.51,1.76,9.5,5
6.26,1.09,0.51,2.6,0.11,8.29,75.39,0.99,3.77,1.68,8.42,5
15.53,0.97,0.63,13.35,0.02,26.56,191.98,0.99,3.46,0.83,9.85,6
6.87,0.75,0.23,11.73,0.07200000000000001,15.18,81.82,1.0,3.4,0.62,11.85,6
6.8,0.36,0.58,12.72,0.07400000000000001,11.65,215.73,0.99438,3.1,1.32,14.17,6
7.89,0.47,0.72,9.13,0.08,69.15,136.18,0.99578,3.44,1.78,10.9,6
4.89,1.49,0.04,4.82,0.064,34.69,43.0,0.99371,3.12,1.7,11.77,6
15.19,0.79,0.03,2.41,0.41,52.3,88.97,0.99522,3.53,0.39,11.36,5
7.3,1.31,0.24,13.13,0.03,28.0,133.85,0.99576,3.28,0.54,11.17,4
11.08,0.31,0.37,5.47,0.14,65.31,10.0,0.99552,3.23,0.58,8.53,7
13.85,0.97,0.45,4.92,0.15,57.79,273.45,1.0,3.12,0.65,14.81,7
9.65,0.54,0.48,2.8,0.35,4.5,10.46,0.99614,3.45,1.14,11.8,7
8.51,0.82,0.34,10.07,0.54,5.05,97.58,1.0,3.57,1.82,14.34,4
7.7,0.2,0.24,9.55,0.064,31.0,43.0,1.0,3.08,0.57,10.53,6
11.06,0.64,0.1,14.87,0.41,4.71,151.26,0.99787,3.22,1.18,10.0,6
10.98,0.72,0.65,13.1,0.09,18.0,88.0,1.0,2.94,1.84,13.08,5
8.94,0.72,0.98,1.6,0.078,62.84,21.0,0.99576,3.15,0.92,12.68,5
12.21,1.37,0.88,2.1,0.26,30.0,14.56,0.99533,3.51,0.89,10.38,6
15.61,0.31,0.29,6.03,0.4,14.0,26.0,1.0,3.62,0.37,12.0,6
8.75,0.51,0.94,5.11,0.076,18.0,76.39,0.99745,3.53,0.49,11.87,5
9.0,1.16,0.42,1.23,0.41,30.0,236.95,0.99,2.97,0.38,9.73,6
11.16,0.51,0.4,2.5,0.086,46.56,83.62,1.0,3.34,0.65,10.5,5
9.0,0.43,0.12,2.4,0.4,64.57,191.48,0.99836,3.33,1.37,10.15,6
12.2,0.52,0.38,8.4,0.19,18.76,56.0,1.0,3.15,1.09,13.22,7
4.9,1.42,0.35,7.12,0.23,26.82,215.97,0.99491,3.28,1.17,11.62,6
10.7,0.18,0.24,13.06,0.24,59.25,31.27,1.0,3.09,0.68,14.36,5
15.18,0.34,0.24,7.82,0.22,18.84,128.87,1.0,2.89,0.66,10.1,5
9.99,0.55,0.54,10.56,0.19,7.83,273.66,1.0,3.37,0.47,12.99,5
12.01,0.89,0.65,13.62,0.25,10.0,27.36,0.99,3.22,0.42,10.17,6
12.09,1.07,0.25,12.7,0.23,16.0,268.79,0.99743,3.53,1.34,12.21,5
13.1,0.63,0.35,2.2,0.08,17.0,88.0,0.99,3.07,0.58,11.76,6
12.4,1.52,0.4,3.7,0.08,26.34,190.1,0.9955,3.19,0.58,10.12,6
10.93,0.22,0.33,15.32,0.14,17.0,240.99,1.0,3.57,0.77,12.5,7
10.57,1.17,0.68,14.74,0.33,48.01,75.07,1.0,3.58,0.37,10.7,6
12.56,0.31,0.39,7.47,0.09,17.0,43.0,1.0,2.97,1.39,13.0,7
