fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
11.8,0.33,0.49,3.4,0.13,54.0,80.0,1.0002,3.3,0.76,9.17,7
7.6,0.51,0.24,13.03,0.091,8.0,38.0,0.998,3.47,0.66,9.6,6
11.1,0.31,0.49,2.7,0.094,16.0,47.0,0.9986,3.12,1.02,10.6,7
7.3,0.73,0.24,1.9,0.108,18.0,102.0,0.9967,3.26,0.59,9.3,5
5.0,0.42,0.24,2.0,0.06,19.0,50.0,0.9917,3.72,0.74,12.42,8
10.2,0.29,0.49,2.6,0.059,5.0,13.0,0.9976,3.05,0.74,10.5,7
9.0,0.45,0.49,2.6,0.084,21.0,75.0,0.9987,3.35,0.57,9.7,5
10.71,0.96,0.49,1.7,0.07,66.46,149.0,0.9922,3.82,0.5,11.5,6
11.27,1.09,0.49,2.6,0.084,21.0,75.0,0.9987,3.35,0.57,9.7,5
9.9,0.49,0.58,3.5,0.094,9.0,43.0,1.0004,3.29,0.58,9.0,5
7.9,0.72,0.17,2.6,0.096,26.2,38.0,1.0,3.4,0.53,9.5,5
8.9,0.595,0.41,7.9,0.086,47.53,109.0,0.9998,3.27,0.57,9.3,5
12.4,0.4,0.51,2.0,0.059,8.23,24.0,0.9994,3.04,0.6,9.3,6
11.9,0.58,0.58,1.9,0.071,5.0,9.36,0.998,3.09,0.63,10.0,6
8.5,0.585,0.18,2.1,0.078,5.0,30.0,0.9967,3.2,0.48,9.8,6
12.7,0.59,0.45,2.3,0.2,11.0,22.0,1.0,3.0,0.7,9.3,6
8.2,0.915,0.27,2.1,0.08800000000000001,7.0,23.0,0.9962,3.26,0.47,10.0,4
13.2,0.46,0.52,2.2,0.071,12.0,35.0,1.0006,3.1,0.56,9.0,6
7.7,0.59,0.0,2.6,0.081,6.0,225.02,0.9975,3.3,1.17,9.3,5
13.2,0.46,0.52,6.96,0.48,12.0,230.25,1.0006,3.1,0.56,9.0,6
8.3,1.52,0.13,2.9,0.096,14.0,63.0,0.9984,3.7,0.62,9.1,6
6.83,0.6,0.13,5.11,0.085,6.0,24.0,0.9984,3.31,0.59,9.2,6
6.57,0.41,0.48,4.6,0.07200000000000001,10.0,20.0,0.9973,3.34,0.47,12.2,7
8.8,1.29,0.41,6.14,0.092,26.0,52.0,0.9982,3.31,0.53,10.5,6
10.55,0.65,0.37,5.1,0.11,11.0,65.0,1.0,3.32,0.64,10.4,6
6.3,0.36,0.19,3.2,0.075,15.0,39.0,0.9956,3.56,0.52,12.7,6
8.8,0.24,0.54,2.5,0.083,25.0,57.0,0.9983,3.54,0.54,9.2,5
13.2,0.63,0.55,2.7,0.081,5.0,16.0,1.0006,2.98,0.54,9.4,5
7.5,0.64,0.55,2.4,0.077,18.0,29.0,0.9965,3.32,0.6,10.0,6
8.2,0.39,0.38,1.5,0.058,10.0,29.0,0.9962,3.26,0.74,9.8,5
11.22,0.755,0.18,2.2,0.14800000000000002,10.0,103.0,0.9969,2.78,1.36,10.2,6
9.6,0.6,0.5,2.3,0.079,28.0,71.0,0.9997,3.5,0.57,9.7,5
13.11,0.6,0.92,12.16,0.079,28.0,71.0,0.9997,3.5,0.57,9.7,5
11.5,0.31,0.51,2.2,0.079,14.0,28.0,0.9982,3.03,0.93,9.8,6
11.4,0.46,0.5,2.7,0.122,4.0,17.0,1.0006,3.13,0.7,12.72,5
11.3,0.37,0.57,2.3,0.08800000000000001,6.0,19.43,0.9988,3.09,0.8,9.3,5
8.3,0.54,0.24,3.4,0.07,16.0,112.0,0.9976,3.27,0.61,9.4,5
8.2,0.56,0.23,7.68,0.16,14.0,104.0,0.9976,3.73,0.62,9.4,5
10.0,0.58,0.22,8.42,0.08,50.13,32.0,0.9974,3.13,0.55,9.5,5
7.9,1.54,0.25,2.9,0.077,21.0,45.0,0.9974,3.49,0.96,12.1,6
6.8,0.69,0.0,5.6,0.124,21.0,58.0,0.9997,3.46,0.72,10.2,5
6.8,0.69,0.0,5.6,0.124,21.0,58.0,0.9997,3.46,0.72,10.2,5
8.8,1.13,0.29,2.2,0.3,5.0,15.0,0.9988,3.36,0.49,9.1,5
8.8,0.6,0.29,2.2,0.098,5.0,15.0,0.9988,3.36,0.49,9.1,5
8.7,0.54,0.26,2.5,0.44,40.37,31.0,0.9976,2.85,0.6,9.3,6
7.6,0.685,0.23,2.3,0.111,20.0,84.0,1.0,3.21,0.61,8.8,5
8.7,0.54,0.41,2.5,0.097,7.0,31.0,0.9976,3.27,0.6,9.3,6
10.4,0.28,0.54,2.7,0.105,5.0,19.0,0.9988,3.25,0.63,9.5,5
7.6,0.41,0.14,3.0,0.087,21.0,43.0,0.9964,3.32,0.57,10.5,6
10.1,0.935,0.22,3.4,0.105,11.0,86.0,1.001,3.43,0.64,11.3,4
7.9,0.35,0.92,1.9,0.073,46.0,102.0,0.9964,3.27,0.72,9.5,5
8.7,0.84,0.0,1.4,0.065,24.0,33.0,0.9954,3.27,0.55,9.7,5
8.54,0.88,0.28,2.4,0.086,30.0,147.0,0.9979,3.24,0.53,9.4,5
9.5,0.885,0.27,2.3,0.084,31.0,145.0,0.9978,3.24,0.34,9.4,5
7.7,0.915,0.12,2.2,0.14300000000000002,7.0,23.0,0.9964,3.35,1.66,10.2,7
8.9,0.29,0.35,1.9,0.067,25.0,140.9,0.997,3.18,1.36,10.3,6
9.9,0.54,0.45,2.3,0.071,16.0,40.0,1.0,3.39,0.62,9.4,5
9.5,1.28,0.44,2.3,0.071,40.17,68.0,0.9992,3.46,0.63,9.5,5
9.9,0.54,0.45,12.94,0.071,16.0,40.0,0.9991,3.39,0.62,9.4,5
9.5,0.59,0.44,2.3,0.071,63.05,68.0,0.9992,3.46,0.63,9.5,5
9.9,1.43,0.45,2.3,0.071,16.0,40.0,0.9991,3.39,0.62,9.4,5
7.8,0.64,0.1,6.0,0.115,67.77,11.0,1.0,3.37,0.37,10.1,7
7.3,0.67,0.1,3.6,0.107,6.0,20.0,0.9972,3.4,0.63,10.1,5
8.3,0.845,0.01,10.02,0.07,5.0,14.0,0.9967,3.32,0.58,11.0,4
8.7,0.48,0.3,2.8,0.066,10.0,28.0,0.9964,3.33,0.67,11.2,7
6.7,0.42,0.27,8.6,0.068,24.0,148.0,0.9948,3.16,0.57,11.3,6
10.7,0.43,0.39,2.2,0.106,8.0,32.0,0.9986,2.89,0.5,9.6,5
9.8,0.88,0.25,2.5,0.104,35.0,155.0,1.001,3.41,0.67,13.95,5
15.9,0.36,0.65,7.5,0.096,22.0,71.0,0.9976,2.98,0.84,14.9,5
9.4,0.33,0.59,2.8,0.079,9.0,30.0,0.99,3.75,0.54,12.0,6
8.6,1.57,0.47,2.4,0.07400000000000001,7.0,29.0,0.9979,3.08,0.46,9.5,5
9.7,0.55,0.17,2.9,0.087,20.0,53.0,1.0004,2.91,0.61,9.4,5
10.7,0.43,0.39,2.2,0.106,8.0,32.0,0.9986,2.89,0.5,9.6,5
12.0,0.5,0.59,1.4,0.073,23.0,42.0,0.998,2.92,0.68,10.5,7
7.2,0.52,0.27,1.4,0.07400000000000001,5.0,20.0,0.9973,3.32,0.81,9.6,6
7.5,0.84,0.02,4.4,0.096,5.0,13.0,0.997,3.41,0.57,11.0,4
7.2,0.52,0.07,1.4,0.07400000000000001,5.0,20.0,0.9973,3.32,0.81,9.6,6
7.5,0.42,0.31,1.6,0.08,15.0,42.0,1.0,3.31,0.64,9.0,5
7.2,0.57,0.06,1.6,0.1,9.0,27.0,0.9972,3.36,0.7,9.6,6
10.1,0.28,0.46,1.8,0.05,5.0,13.0,0.9974,3.05,0.79,10.2,6
12.1,0.4,0.52,2.0,0.092,15.0,54.0,1.0,3.03,0.98,10.2,5
11.82,0.59,0.62,2.0,0.084,13.46,48.0,0.9981,3.14,1.33,11.98,5
8.3,0.49,0.36,1.8,0.222,6.0,16.0,0.998,3.18,0.6,9.5,6
11.3,0.34,0.45,2.0,0.08199999999999999,6.0,15.0,0.9988,2.94,1.57,9.2,6
10.0,0.73,0.43,2.3,0.059,15.0,31.0,0.9966,3.15,0.63,11.0,5
11.3,0.34,0.38,2.0,0.08199999999999999,4.92,15.0,0.9988,2.94,0.66,9.2,6
6.9,0.4,0.24,2.5,0.083,30.0,45.0,1.0,3.26,0.58,10.0,5
8.2,0.73,0.21,1.7,0.05,5.0,13.0,0.9968,3.2,0.52,9.5,5
10.5,1.24,0.34,2.0,0.079,32.0,151.0,0.998,3.15,0.53,9.5,5
8.2,0.73,0.21,1.7,0.07400000000000001,5.0,13.0,0.9968,3.2,0.52,9.5,5
10.8,0.4,0.41,2.2,0.084,7.0,17.0,0.9984,3.08,0.67,9.3,6
9.3,0.41,0.39,2.2,0.064,12.41,31.0,0.9984,3.26,0.65,10.2,5
10.8,0.4,0.41,2.2,0.084,7.0,17.0,0.9984,3.08,0.67,9.3,6
8.6,0.8,0.11,11.13,0.084,12.0,31.0,0.9979,3.4,0.48,9.9,5
8.3,0.78,0.1,2.6,0.081,45.0,87.0,1.0,3.48,0.53,10.0,5
10.8,1.04,0.45,3.3,0.06,20.0,49.0,0.9972,3.13,0.54,9.6,5
13.3,0.43,0.58,1.9,0.07,15.0,40.0,1.0004,3.06,0.49,9.0,5
8.0,0.45,0.23,2.2,0.094,16.0,29.0,0.9962,3.21,0.49,10.2,6
8.5,0.46,0.31,2.25,0.078,32.0,58.0,0.998,3.33,0.54,9.8,5
8.1,0.78,0.23,2.6,0.059,5.0,15.0,1.0,3.37,0.56,11.3,5
9.8,0.21,0.77,2.3,0.078,18.84,152.0,0.99,3.25,0.48,9.4,5
8.1,0.78,0.23,2.6,0.059,5.0,15.0,0.997,3.37,0.56,11.3,5
6.25,0.65,0.18,1.8,0.07,13.0,40.0,0.997,3.44,0.6,9.1,5
9.1,0.64,0.23,3.1,0.095,13.0,38.0,0.9998,3.28,0.59,9.7,5
7.7,0.66,0.04,1.6,0.039,4.0,9.0,0.9962,3.4,1.54,9.4,5
14.54,0.38,0.48,1.8,0.157,5.0,17.0,0.9976,3.3,1.05,9.4,5
7.4,1.185,0.0,4.25,0.097,5.0,14.0,0.9966,3.63,0.54,10.7,3
9.2,0.92,0.24,2.6,0.087,12.0,93.0,0.9998,3.48,1.39,9.8,5
8.6,1.27,0.51,2.0,0.422,16.0,254.12,1.0,3.03,1.3,9.0,5
9.0,0.48,0.32,2.8,0.084,21.0,167.73,0.9984,3.32,0.62,9.4,5
9.0,0.47,0.84,13.49,0.44,70.67,125.0,0.9984,3.31,0.61,9.4,5
5.1,0.47,0.02,1.3,0.034,29.92,44.0,0.9921,3.9,1.43,12.8,6
7.0,0.65,0.5,2.1,0.066,8.0,25.0,0.9972,3.47,0.67,9.5,6
7.0,0.65,0.02,2.1,0.6,8.0,249.76,0.9972,3.47,0.67,9.5,6
9.4,0.615,0.19,3.2,0.087,18.0,72.0,1.0001,3.31,0.54,9.7,5
11.8,0.38,0.55,14.33,0.071,5.0,19.0,0.9986,3.11,0.62,10.8,6
12.45,1.42,0.43,2.9,0.31,26.0,175.86,0.9984,2.84,0.57,10.1,6
7.0,0.44,0.02,2.1,0.066,8.0,25.0,0.9972,3.47,0.67,9.5,6
7.0,0.64,0.24,4.63,0.067,9.0,23.0,0.997,3.47,0.67,9.4,6
12.34,0.38,0.48,2.6,0.073,23.51,84.0,0.9972,3.32,0.7,9.6,4
9.1,0.765,0.04,1.6,0.078,4.0,14.0,0.998,3.92,0.54,9.7,4
8.4,1.035,0.15,6.0,0.073,11.0,54.0,0.999,3.37,0.65,9.9,5
7.0,0.78,0.08,2.0,0.093,10.0,19.0,0.9956,3.4,0.47,10.0,5
7.4,0.49,0.19,3.0,0.077,16.0,37.0,0.9966,3.37,0.51,10.5,5
7.8,0.545,0.27,2.5,0.068,11.0,35.0,0.996,3.34,0.61,11.6,6
9.7,0.7,0.71,1.6,0.062,13.0,33.0,0.9983,3.27,0.47,10.0,6
10.6,1.025,0.43,2.8,0.08,21.0,84.0,0.9985,3.06,1.31,8.89,5
5.04,0.565,0.34,3.0,0.55,16.0,112.0,0.99,3.38,0.61,9.5,5
8.7,0.69,0.0,3.2,0.084,13.0,33.0,0.9992,3.36,0.45,9.4,5
8.0,0.43,0.36,2.3,0.075,10.0,48.0,0.9976,3.34,0.46,9.4,5
9.9,0.74,0.28,2.6,0.078,21.0,77.0,0.99,3.28,0.51,9.8,5
7.2,1.45,0.18,2.7,0.069,13.0,34.0,0.9967,3.29,0.48,9.2,6
8.0,0.43,0.36,2.3,0.075,10.0,48.0,0.9976,3.34,0.46,9.4,5
7.6,0.46,0.11,11.2,0.079,12.0,49.0,0.9968,3.21,0.57,10.0,5
8.4,0.56,0.04,2.0,0.08199999999999999,10.0,22.0,0.9976,3.22,0.44,9.6,5
7.1,0.66,0.0,3.9,0.086,17.0,45.0,0.99,3.46,0.54,9.5,5
8.4,0.56,0.04,2.0,0.08199999999999999,10.0,22.0,0.9976,3.22,0.44,9.6,5
8.9,0.48,0.24,2.85,0.094,35.0,106.0,0.9982,3.86,0.53,9.2,5
7.6,0.42,0.08,2.7,0.084,15.0,48.0,1.0,3.21,0.59,10.0,5
7.1,0.31,0.65,2.2,0.053,36.0,127.0,0.9965,2.94,1.62,9.5,5
7.5,1.115,0.1,13.78,0.086,5.0,12.0,0.9958,3.54,1.36,11.2,4
10.02,0.35,0.17,3.0,0.077,5.0,13.0,0.9976,3.29,0.55,10.4,5
8.1,0.72,0.09,2.8,0.084,18.0,49.0,0.9994,3.43,0.72,11.1,6
6.4,0.57,0.02,5.82,0.067,4.0,11.0,0.997,3.78,0.68,9.5,5
6.4,0.57,0.02,7.47,0.067,4.0,11.0,0.997,3.46,0.68,9.5,5
6.4,0.31,0.03,3.2,0.071,27.0,127.37,0.995,3.61,0.49,12.7,6
9.5,0.55,0.66,2.3,0.387,21.43,37.0,0.9982,3.17,0.67,9.6,5
8.9,0.875,0.13,3.45,0.07,4.0,14.0,0.9994,3.44,1.55,11.5,5
7.3,0.835,0.03,2.1,0.092,10.0,19.0,0.9966,3.39,0.47,9.6,5
7.0,0.9,0.34,2.7,0.08199999999999999,16.0,171.87,0.998,3.2,0.6,9.5,5
7.7,0.7,0.2,2.0,0.075,59.02,39.0,0.9987,3.48,0.62,9.3,5
7.7,0.965,0.1,2.1,0.112,11.0,22.0,0.9963,3.26,0.5,9.5,5
7.7,0.965,0.1,2.1,0.112,11.0,22.0,0.9963,3.26,1.7,9.5,5
8.2,0.59,0.0,3.76,0.11,19.0,58.0,1.0002,3.5,0.65,9.3,6
9.0,0.46,0.23,2.8,0.092,28.0,104.0,0.9983,3.1,0.56,9.2,5
9.0,0.69,0.0,2.4,0.08800000000000001,19.0,38.0,0.999,3.35,0.6,9.3,5
8.3,0.76,0.29,4.2,0.075,12.0,16.0,0.9965,3.45,0.68,11.5,6
9.2,0.53,0.24,2.6,0.6,28.0,86.46,0.99788,3.21,0.57,9.5,5
6.5,0.615,0.0,1.9,0.065,9.0,18.0,1.0,3.46,0.65,9.2,5
11.6,0.41,0.58,2.8,0.096,25.0,101.0,1.00024,3.13,0.53,10.0,5
11.1,0.39,0.54,2.7,0.095,21.0,101.0,1.0001,3.13,0.51,9.5,5
7.3,0.51,0.18,2.1,0.07,12.0,28.0,0.99768,3.52,1.22,9.5,6
8.2,0.34,0.38,2.5,0.08,12.0,57.0,0.9978,3.3,0.47,9.0,6
8.6,0.33,0.4,2.6,0.14,16.0,57.3,0.99782,3.3,0.48,9.4,5
7.2,0.91,0.18,2.1,0.071,12.0,31.0,0.99761,3.52,0.72,12.7,6
7.3,0.51,0.18,2.1,0.07,12.0,28.0,0.99768,3.52,0.73,9.5,6
8.3,0.65,0.1,2.9,0.08900000000000001,17.0,40.0,0.99803,3.29,0.55,9.5,5
8.3,0.65,0.1,2.9,0.08900000000000001,17.0,40.0,0.99803,3.29,0.55,9.5,5
7.6,0.54,0.13,2.5,0.097,24.0,66.0,0.99785,3.39,1.66,9.4,5
8.3,0.65,0.1,2.9,0.08900000000000001,17.0,40.0,0.99803,3.29,0.55,9.5,5
7.8,0.48,0.31,1.7,0.415,14.0,32.0,0.99656,3.09,1.06,12.29,6
7.8,0.91,0.07,1.9,0.058,22.0,47.0,0.99525,3.51,0.43,9.5,6
6.3,0.98,0.01,2.0,0.057,15.0,33.0,0.99,3.6,0.46,11.2,6
8.1,0.39,0.0,6.45,0.084,10.0,61.06,0.99656,3.25,0.5,9.8,5
8.1,0.87,0.0,2.2,0.084,10.0,31.0,0.99656,3.25,0.5,9.8,5
8.8,0.77,0.21,2.5,0.092,33.0,88.0,0.99823,3.19,0.52,9.2,5
9.0,0.58,0.25,2.8,0.075,9.0,104.0,0.99779,3.23,0.99,9.7,5
8.89,0.655,0.26,2.0,0.096,5.0,35.0,1.0,3.25,0.42,9.6,5
8.8,0.7,0.0,1.7,0.069,8.0,19.0,0.99701,3.31,0.53,10.0,6
9.3,0.655,0.26,2.0,0.096,5.0,35.0,0.99738,3.25,0.42,9.6,5
9.1,0.68,0.11,2.8,0.093,11.0,44.0,0.99888,3.31,0.55,9.5,6
9.2,0.67,0.1,3.0,0.091,12.0,48.0,0.99888,3.31,0.54,9.5,6
8.8,0.59,0.18,2.9,0.08900000000000001,12.0,74.0,0.99738,3.14,0.54,9.4,5
7.5,0.6,0.32,6.12,0.103,13.0,98.0,0.99938,3.45,0.62,9.5,5
7.1,0.59,0.02,2.3,0.08199999999999999,24.0,94.0,0.99744,3.55,0.53,9.7,6
7.9,0.35,0.01,1.9,0.076,43.43,32.0,0.99,3.39,0.54,9.6,5
7.1,0.59,0.02,2.3,0.08199999999999999,24.0,94.0,0.99744,3.55,0.53,9.7,6
9.4,0.685,0.26,2.4,0.08199999999999999,23.0,143.0,0.9978,3.28,0.55,11.16,5
9.5,0.57,0.27,2.3,0.08199999999999999,23.0,144.0,0.99782,3.27,0.55,9.4,5
7.9,0.4,0.29,1.8,0.157,1.0,44.0,0.9973,3.3,0.92,9.5,6
13.23,0.4,0.3,1.8,0.157,49.13,45.0,1.0,3.74,0.91,9.5,6
7.2,1.0,0.0,3.0,0.102,7.0,16.0,0.99,3.43,0.46,10.0,5
11.58,0.765,0.18,11.74,0.243,68.22,48.0,0.99612,3.97,0.6,10.3,6
6.9,0.635,0.17,2.4,0.241,6.0,18.0,0.9961,3.4,0.59,10.3,6
8.3,0.43,0.3,3.4,0.079,7.0,34.0,0.99788,3.36,0.61,10.5,5
7.1,0.52,0.03,2.6,0.076,21.0,92.0,0.99745,3.5,0.6,9.8,5
7.0,0.57,0.0,2.0,0.19,12.0,45.0,1.0,3.31,0.6,9.4,6
10.87,0.46,0.14,2.4,0.114,9.0,37.0,0.99732,3.66,0.65,13.55,5
9.0,0.82,0.05,2.4,0.081,26.0,96.0,1.0,3.36,0.53,10.0,5
6.5,0.46,0.14,2.4,0.114,9.0,37.0,0.99732,3.2,0.65,9.8,5
7.1,0.59,0.01,2.5,0.077,20.0,85.0,0.99746,3.55,0.59,9.8,5
9.9,0.35,0.41,2.3,0.083,11.0,152.7,0.9982,3.21,1.72,9.5,5
9.9,0.35,0.41,2.3,0.083,11.0,251.45,0.9982,2.88,0.5,9.5,5
10.0,0.56,0.24,4.56,0.079,19.0,58.0,0.9991,3.18,0.56,10.1,6
4.76,0.56,0.24,2.2,0.079,19.0,58.0,0.9991,3.18,0.56,10.1,6
8.6,0.63,0.17,2.9,0.099,21.0,119.0,0.998,3.09,0.52,9.3,5
7.4,0.37,0.43,2.6,0.08199999999999999,30.91,82.0,0.99708,3.05,1.06,9.7,6
8.8,0.64,0.17,2.9,0.084,25.0,130.0,0.99818,3.23,0.54,9.6,5
7.1,0.19,0.02,2.5,0.081,17.0,87.0,0.99745,3.48,1.31,9.7,6
7.7,0.6,0.0,2.6,0.055,7.0,13.0,0.99639,3.38,0.56,10.8,5
10.1,0.27,0.54,2.3,0.065,7.0,26.0,0.99531,3.17,0.53,12.5,6
10.8,0.89,0.3,2.6,0.132,7.0,60.0,0.99786,2.98,1.18,10.2,5
8.7,0.46,0.31,2.5,0.126,24.0,64.0,0.99746,3.1,0.74,9.6,5
15.21,0.28,0.44,1.6,0.038,21.0,100.88,1.0,3.24,0.81,10.8,7
9.4,0.74,0.34,5.88,0.08199999999999999,5.0,226.42,0.9987,3.29,0.99,10.7,6
5.71,0.5,0.34,3.6,0.08199999999999999,5.0,14.0,0.9987,3.29,0.52,10.7,6
7.2,0.61,0.08,1.14,0.08199999999999999,26.0,108.0,1.0,3.25,0.51,9.4,5
8.6,0.55,0.09,3.3,0.068,8.0,17.0,0.99735,3.23,0.44,10.0,5
5.1,0.585,0.0,1.7,0.044,14.0,86.0,0.99264,3.56,0.94,12.9,7
7.7,1.39,0.08,2.5,0.27,14.0,46.0,0.9971,3.24,0.42,9.6,6
8.4,0.52,0.22,2.7,0.084,4.0,18.0,1.0,3.26,1.08,9.9,6
8.2,0.28,0.4,2.4,0.052000000000000005,4.0,10.0,0.99356,3.33,1.92,12.8,7
8.4,0.25,0.39,13.8,0.041,4.0,10.0,0.99386,3.27,0.71,12.5,7
8.2,0.28,0.4,2.4,0.052000000000000005,4.0,10.0,0.99356,3.84,0.7,12.8,7
7.4,0.53,0.12,1.9,0.165,4.0,12.0,0.99702,3.26,0.86,9.2,5
7.6,0.48,0.31,2.8,0.07,4.0,15.0,1.0,3.22,0.55,14.46,6
7.3,0.49,0.1,2.6,0.068,4.0,14.0,0.99562,3.3,0.9,10.5,5
12.9,0.5,0.55,2.8,0.07200000000000001,7.0,24.0,1.00012,3.09,0.68,10.9,6
10.8,0.45,0.33,2.5,0.099,20.0,38.0,0.99818,3.24,0.71,10.8,5
6.9,0.39,0.24,2.1,0.102,4.0,7.0,0.99462,3.08,0.58,10.33,4
12.6,0.41,0.54,2.8,0.103,19.0,41.0,0.99939,3.83,0.76,11.3,6
6.9,0.34,0.33,5.88,0.099,20.0,38.0,0.99818,3.24,0.71,10.8,5
9.8,0.59,0.19,3.2,0.081,8.0,30.0,0.9984,3.23,0.58,10.5,6
10.8,0.29,0.42,1.6,0.084,19.0,27.0,0.99545,3.28,0.73,11.9,6
7.1,0.715,0.0,2.35,0.071,21.0,47.0,0.99632,3.29,0.45,9.4,5
9.1,0.66,0.15,3.2,0.097,17.65,59.0,0.99976,3.28,0.54,9.6,5
7.0,0.685,0.0,1.9,0.099,9.0,22.0,0.99606,3.34,0.6,9.7,5
4.9,0.42,0.0,2.1,0.048,16.0,42.0,0.99154,3.71,1.55,14.0,7
6.7,0.54,0.13,2.0,0.076,15.0,36.0,0.9973,3.61,0.64,9.61,5
6.7,0.92,0.13,2.0,0.54,15.0,36.0,0.9973,3.61,0.64,9.8,5
7.1,1.24,0.28,2.8,0.068,6.0,16.0,0.99682,3.24,0.53,10.3,5
13.59,0.46,0.14,2.8,0.076,15.0,37.0,0.99,3.36,0.49,10.7,5
7.5,0.27,0.34,2.3,0.05,4.0,8.0,0.9951,3.4,0.64,11.0,7
6.27,0.46,0.14,2.8,0.076,36.52,37.0,0.99624,3.36,0.49,14.65,5
12.61,0.57,0.09,2.3,0.065,34.0,45.0,1.0,3.46,0.74,12.7,8
5.9,0.61,0.08,2.1,0.071,16.0,254.31,0.99376,3.56,0.77,11.1,6
7.5,1.15,0.07,2.5,0.058,5.0,9.0,0.99632,3.38,0.55,8.81,4
5.9,0.61,0.08,14.96,0.18,16.0,24.0,0.99376,3.56,0.77,11.1,6
10.4,0.44,0.42,1.5,0.26,34.0,48.0,0.99832,3.38,0.86,9.9,3
11.6,0.47,0.44,1.6,0.147,36.0,51.0,0.99836,3.38,0.86,9.9,4
8.8,0.685,0.26,1.6,0.08800000000000001,16.0,23.0,0.99694,3.32,0.63,9.4,5
14.41,0.665,0.1,3.46,0.066,27.0,204.33,0.99655,3.39,0.51,9.3,5
10.08,0.28,0.28,2.4,0.012,36.0,100.0,0.99064,3.26,1.23,11.7,7
6.7,0.28,0.28,2.4,0.32,36.0,74.2,0.99064,3.26,0.39,11.7,7
10.1,0.95,0.35,1.6,0.075,9.0,28.0,0.99672,3.24,0.83,12.6,7
6.0,0.5,0.04,2.2,0.092,13.0,26.0,0.99647,3.46,0.47,10.54,5
12.79,0.38,0.47,11.97,0.085,9.0,34.0,0.99736,3.24,0.77,12.1,7
6.6,0.66,0.0,3.0,0.115,21.0,31.0,0.99629,3.45,0.63,10.3,5
10.6,0.5,0.45,2.6,0.119,34.0,68.0,0.99708,3.23,1.75,9.49,6
7.1,0.685,0.35,5.31,0.19,9.0,224.67,0.9963,3.28,0.62,9.4,5
9.9,0.25,0.46,1.7,0.062,26.0,42.0,0.99,3.18,0.83,10.6,6
6.4,0.64,0.38,1.8,0.081,14.0,31.0,0.99689,3.59,0.66,9.8,5
6.4,0.64,0.67,1.8,0.081,14.0,31.0,0.99689,3.59,0.66,9.8,5
7.4,0.68,0.16,1.8,0.078,12.0,39.0,0.9977,3.5,0.45,10.22,6
6.4,0.64,0.21,1.8,0.59,14.0,31.0,0.99689,3.59,0.66,9.8,5
6.4,0.63,0.81,1.6,0.08,12.0,32.0,0.99689,3.58,0.66,9.8,5
9.3,0.43,0.75,1.9,0.085,9.0,22.0,0.99708,3.28,0.55,9.5,5
9.3,0.43,0.44,1.9,0.085,9.0,22.0,0.99708,3.28,0.55,9.5,5
8.0,0.42,0.32,2.5,0.08,26.0,122.0,0.99801,3.22,1.07,9.7,5
9.3,0.36,0.3,1.5,0.26,41.0,55.0,0.99652,3.47,0.73,10.9,6
9.3,0.36,0.39,1.5,0.08,41.0,55.0,0.99652,3.47,0.73,10.9,6
7.6,0.735,0.57,2.5,0.071,10.0,14.0,0.99538,3.51,0.71,11.12,7
9.3,0.36,0.39,1.5,0.08,41.0,55.0,0.99652,3.47,0.73,10.9,6
8.2,0.26,0.34,2.5,0.073,16.0,47.0,0.99594,3.4,0.78,11.3,7
11.7,0.28,0.47,1.7,0.054000000000000006,17.0,219.36,0.99686,3.15,0.67,10.6,7
6.8,0.56,0.22,1.8,0.07400000000000001,15.0,257.25,0.99438,3.4,0.82,11.2,6
7.2,0.62,0.06,2.7,0.077,15.0,85.0,0.99746,3.04,0.54,9.5,5
5.8,1.01,0.64,2.0,0.039,15.0,88.0,0.99357,3.66,0.6,11.5,6
7.5,0.42,0.32,2.7,0.53,7.0,25.0,0.99628,3.24,0.44,10.4,5
7.2,0.62,0.06,2.5,0.078,17.0,84.0,0.99746,3.51,0.53,9.7,5
7.2,0.62,0.06,2.7,0.077,15.0,85.0,0.99746,3.51,0.54,9.5,5
7.2,0.635,0.07,2.6,0.077,16.0,86.0,0.99748,3.51,0.54,9.7,5
6.8,0.49,0.22,2.3,0.071,13.0,24.0,0.99438,3.41,0.83,11.3,6
6.9,0.55,0.23,2.0,0.07200000000000001,13.0,22.0,0.99438,3.4,0.84,14.67,6
6.8,0.56,0.22,1.8,0.07400000000000001,15.0,24.0,0.99438,3.4,0.82,14.17,6
13.76,0.63,0.03,2.0,0.08,27.0,43.0,0.99578,3.44,0.64,10.9,6
7.7,1.54,0.01,3.92,0.064,31.0,43.0,0.99371,3.41,0.57,11.8,6
6.9,0.56,0.03,1.5,0.086,36.0,46.0,0.99522,3.53,0.57,10.6,5
7.3,0.35,0.24,2.0,0.067,28.0,48.0,0.99576,3.43,0.54,10.0,4
9.1,0.21,0.37,1.6,0.61,6.0,10.0,0.99552,3.23,0.58,11.1,7
10.4,0.38,0.46,2.1,0.104,6.0,10.0,0.99664,3.12,0.65,11.8,7
8.8,0.31,0.4,2.8,0.109,7.0,16.0,0.99614,3.31,1.06,11.8,7
7.1,0.47,0.0,2.2,0.067,7.0,14.0,0.99517,3.4,0.58,10.9,4
